************************************************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *      X[0] *      Y[0] *         Z *
*    24128 *     24128 * 301.81815 * 41863.098 * -0.574123 * -0.620625 *  -14.0007 *
*    24131 *     24131 * 1940.0420 * 103971.78 * 0.1034853 * -0.670254 *  -15.9654 *
*    24132 *     24132 * 715.65223 * 108990.91 * -0.300879 * 0.2889154 *   -7.8765 *
*    24141 *     24141 * 258.39746 * 53615.587 * -0.683386 * -0.150703 *  -21.5055 *
*    24148 *     24148 * 77.283207 * 3394.8969 * 0.2978917 * -0.217628 *  -20.1603 *
*    24156 *     24156 * 171.91203 * 21903.696 * -0.167995 * -0.258692 *  -19.1337 *
*    24157 *     24157 * 780.50636 * 131178.42 * -0.593198 * 0.2094378 *  -21.3993 *
*    24169 *     24169 * 212.58600 * 26747.086 * -0.036138 * 0.1591026 *   -8.0004 *
*    24171 *     24171 * 310.82777 * 78858.578 * 0.2286080 * 0.4515278 *  -21.4878 *
*    24178 *     24178 * 805.34336 * 123082.75 * -0.195927 * 0.7213653 *  -12.7086 *
*    24186 *     24186 * 2.1519916 * 56461.765 * -0.648717 * 0.5277056 *  -21.9834 *
*    24190 *     24190 * 100.68445 * 5244.6581 * -0.026398 * -0.389010 *   -9.5403 *
*    24193 *     24193 * 552.57718 * 117977.08 * -0.471935 * 0.3444760 *  -17.8239 *
*    24214 *     24214 * 1321.1613 * 88806.312 * 0.1627003 * -0.811978 *  -23.6826 *
*    24218 *     24218 * 489.54362 * 90108.876 * -0.100931 * -0.772509 *   -13.098 *
*    24247 *     24247 * 27.425217 * 12746.565 * 0.5681298 * 0.1874295 *    -2.478 *
*    24254 *     24254 * 9.8999013 * 1500.6657 * -0.371946 * -0.702603 *    -5.133 *
*    24257 *     24257 * 24.671273 * 1413.9852 * -0.462918 * -0.402117 *   -8.0181 *
*    24273 *     24273 * 33.290559 * 3301.1733 * -0.574935 * 0.0444684 *  -20.3904 *
*    24287 *     24287 * 25.460867 * 2162.4113 * -0.627261 * -0.394035 *    -2.301 *
*    24299 *     24299 * 3.6032397 * 748.60592 * 0.1529453 * 0.5271207 *   -9.0447 *
*    24304 *     24304 * 1002.4770 * 116623.70 * 0.3799500 * 0.7384436 *   -7.6641 *
*    24308 *     24308 * 496.23139 * 93672.145 * -0.614530 * -0.011572 *   -2.8497 *
*    24322 *     24322 * 704.64466 * 124078.73 * -0.547360 * 0.1213000 *  -17.4699 *
*    24342 *     24342 * 677.40319 * 124705.75 * -0.673931 * 0.1808165 *  -17.4345 *
*    24343 *     24343 * 1090.1411 * 119312.11 * 0.0670695 * -0.759362 *  -11.5935 *
*    24349 *     24349 * 393.85453 * 81391.885 * 0.5814058 * 0.3791525 *  -19.7532 *
*    24371 *     24371 * 1133.0951 * 123414.65 * -0.487670 * 0.2315122 *   -8.8854 *
*    24376 *     24376 * 773.81071 * 115988.13 * 0.6265259 * -0.476942 *   -9.4872 *
*    24383 *     24383 * 746.01454 * 107099.46 * 0.6257829 * -0.247980 *   -2.5134 *
*    24419 *     24419 * 409.30610 * 96892.863 * -0.075180 * -0.415184 *  -21.9834 *
*    24423 *     24423 * 16.546243 * 2009.4525 * -0.525654 * 0.3336873 *   -1.8408 *
*    24425 *     24425 * 1186.6172 * 123996.69 * 0.0162609 * -0.496803 *  -19.3638 *
*    24452 *     24452 * 5414.7119 * 110147.35 * -0.394123 * -0.744637 *  -15.4521 *
*    24468 *     24468 * 293.54649 * 61693.132 * -0.320802 * -0.208251 *    -14.16 *
*    24483 *     24483 * 704.49834 * 123008.01 * -0.344813 * -0.635725 *  -14.4078 *
*    24527 *     24527 * 11.602582 * 588.28105 * 0.4653369 * 0.6635464 *    -2.832 *
*    24529 *     24529 * 570.09409 * 116335.24 * 0.4784437 * -0.016302 *   -8.3013 *
*    24534 *     24534 * 6.2973568 * 348.24316 * 0.3118250 * 0.7279507 *   -1.4691 *
*    24547 *     24547 * 535.77142 * 113545.07 * -0.498069 * -0.394352 *   -1.7523 *
*    24548 *     24548 * 1677.0194 * 117129.10 * -0.500547 * 0.1947225 *   -6.5844 *
*    24574 *     24574 * 799.49719 * 119277.36 * 0.5470758 * 0.1662850 *   -11.328 *
*    24607 *     24607 * 2.4016926 * 710.39485 * -0.073382 * 0.7957275 *   -14.691 *
*    24627 *     24627 * 2268.8931 * 3263.2255 * 0.4590152 * 0.6707395 *  -21.8064 *
*    24632 *     24632 * 568.94008 * 117538.06 * 0.3979913 * -0.030285 *   -11.505 *
*    24643 *     24643 * 796.35030 * 114215.94 * -0.425764 * 0.6047177 *   -5.2569 *
*    24657 *     24657 * 31.646498 * 1739.4555 * -0.160376 * 0.4656536 *  -14.9919 *
*    24664 *     24664 * 906.59015 * 115812.11 * -0.351896 * -0.293017 *  -11.2572 *
*    24696 *     24696 * 519.33523 * 60531.931 * 0.3965876 * 0.0534313 *  -16.8327 *
*    24702 *     24702 * 9.9693851 * 998.69170 * -0.170015 * -0.082740 *  -21.8772 *
*    24707 *     24707 * 2.7558632 * 53125.750 * -0.325457 * 0.3551470 *   -6.1419 *
*    24710 *     24710 * 697.41204 * 122591.50 * -0.521189 * -0.082565 *  -13.2396 *
*    24713 *     24713 * 90.177103 * 3113.2150 * 0.2290686 * 0.3419746 *  -15.7884 *
*    24727 *     24727 * 2.4490314 * 66130.633 * -0.626757 * -0.202345 *   -5.7702 *
*    24731 *     24731 * 690.83253 * 377.71345 * 0.7850990 * -0.222667 *  -22.1427 *
*    24732 *     24732 * 893.22991 * 129492.51 * -0.789478 * 0.0556573 *  -14.9034 *
*    24737 *     24737 * 8816.8527 * 115853.68 * -0.513157 * 0.0844705 *  -15.2397 *
*    24747 *     24747 * 4.1881141 * 57612.806 * -0.798810 * 0.0349156 *   -2.3541 *
*    24755 *     24755 * 683.39663 * 122422.85 * 0.2373079 * 0.7378433 *  -15.9654 *
*    24769 *     24769 * 19.968797 * 1508.9732 * -0.514253 * 0.6730986 *   -4.3188 *
*    24773 *     24773 * 988.21227 * 122900.62 * 0.7975672 * -0.086822 *  -14.6733 *
*    24784 *     24784 * 3049.4091 * 123747.44 * -0.746389 * 0.3545129 *  -19.2399 *
*    24796 *     24796 * 689.06353 * 118744.76 * -0.025335 * -0.054911 *  -10.7616 *
*    24808 *     24808 * 829.60231 * 115134.80 * -0.456718 * 0.6065549 *   -5.8056 *
*    24822 *     24822 * 1520.0432 * 121375.91 * 0.5648581 * -0.418305 *  -15.2751 *
*    24829 *     24829 * 0.6540443 * 405.82578 * -0.006494 * 0.4152160 *  -14.6556 *
*    24831 *     24831 * 741.22757 * 122797.02 * 0.0470859 * -0.364865 *  -12.9387 *
*    24846 *     24846 * 2.0593683 * 21465.224 * -0.710186 * 0.3696793 *  -23.1162 *
*    24876 *     24876 * 544.68475 * 93012.558 * -0.818752 * 0.1989465 *   -7.3278 *
*    24877 *     24877 * 79.822342 * 4178.1000 * 0.2985564 * 0.2427869 *  -14.3016 *
*    24895 *     24895 * 1008.7740 * 115316.72 * 0.5358285 * -0.149707 *   -6.6198 *
*    24896 *     24896 * 201.02365 * 19842.775 * -0.297288 * -0.159867 *    -7.965 *
*    24898 *     24898 * 2.9215864 * 907.03593 * -0.512816 * 0.6308470 *   -2.2479 *
*    24908 *     24908 * 3.0749781 * 64971.225 * -0.560280 * 0.4667745 *  -24.2313 *
*    24926 *     24926 * 845.01152 * 125103.30 * -0.286954 * -0.779724 *  -11.8236 *
*    24958 *     24958 * 749.74762 * 110190.80 * 0.2557060 * -0.135469 *   -1.0089 *
*    24974 *     24974 * 681.94449 * 108321.75 * -0.143402 * 0.6155683 *   -1.1682 *
*    24982 *     24982 * 394.22897 * 91770.456 * -0.531537 * -0.356390 *   -1.2213 *
*    24986 *     24986 * 640.98971 * 742.50742 * 0.1637175 * -0.303040 *  -18.9036 *
*    24989 *     24989 * 279.79441 * 21632.334 * -0.739050 * -0.315252 *  -18.5142 *
*    25001 *     25001 * 27.836559 * 2470.5764 * -0.049226 * 0.8054566 *   -8.6199 *
*    25002 *     25002 * 588.72448 * 121638.30 * -0.557592 * -0.006684 *   -13.275 *
*    25004 *     25004 * 13.918107 * 2002.2155 * 0.6693021 * -0.240007 *  -10.5846 *
*    25006 *     25006 * 667.07906 * 90387.272 * -0.580248 * -0.418350 *  -12.9033 *
*    25046 *     25046 * 13.936034 * 2080.0411 * 0.7837742 * 0.0951394 *  -10.7439 *
*    25062 *     25062 * 5.9558993 * 68523.178 * 0.5990808 * 0.0726591 *    -7.257 *
*    25077 *     25077 * 1860.3918 * 126516.24 * -0.711874 * -0.423521 *  -18.5142 *
*    25086 *     25086 * 13.117123 * 1194.9255 * -0.753193 * 0.0214761 *   -2.7258 *
*    25100 *     25100 * 772.36139 * 123884.73 * -0.677183 * 0.0154209 *   -9.6288 *
*    25105 *     25105 * 867.41347 * 121306.15 * -0.328093 * 0.6309068 *    -4.248 *
*    25110 *     25110 * 9.5759159 *  1137.086 * -0.335511 * 0.2998046 *  -17.5407 *
*    25111 *     25111 * 11.900376 * 1321.4285 * 0.0286979 * 0.1194438 *   -9.4518 *
*    25116 *     25116 * 1193.6440 * 124512.93 * 0.2518153 * -0.402573 *  -21.6117 *
*    25137 *     25137 * 49.953012 * 8537.3031 * -0.424594 * 0.1266146 *   -4.3011 *
*    25149 *     25149 * 168.57545 * 12589.114 * -0.690935 * 0.1999587 *   -19.824 *
*    25165 *     25165 * 7.4334305 * 932.85497 * -0.070999 * 0.0327680 *  -15.7176 *
*    25173 *     25173 * 862.54376 * 127918.22 * -0.580365 * 0.6006974 *  -20.0718 *
*    25187 *     25187 * 241.94532 * 17857.399 * -0.819724 * -0.152873 *  -22.9215 *
*    25192 *     25192 * 1003.7168 * 122519.25 * 0.5241306 * -0.657260 *   -2.0355 *
*    25193 *     25193 * 642.53623 * 110314.64 * 0.0108846 * -0.598850 *   -2.0886 *
*    25194 *     25194 * 222.81514 * 32305.066 * 0.5022272 * 0.3988786 *  -17.6115 *
*    25210 *     25210 * 3.3133891 * 59224.588 * -0.597827 * 0.1362102 *  -14.1777 *
*    25215 *     25215 * 2.1472225 * 55579.407 * -0.678239 * -0.339269 *  -17.5938 *
*    25219 *     25219 * 2.9388005 * 187.11550 * 0.2920669 * 0.1719740 *   -3.7524 *
*    25236 *     25236 * 73.354831 * 4341.8220 * 0.8482024 * 0.0157983 *  -19.1868 *
*    25242 *     25242 * 2.2509331 * 18546.596 * 0.2208636 * -0.535100 *  -21.6825 *
*    25282 *     25282 * 332.06966 * 104276.27 * 0.6811891 * 0.2316340 *  -18.3195 *
*    25290 *     25290 * 6.4364190 * 979.07485 * 0.3684293 * 0.3200044 *   -8.3544 *
*    25292 *     25292 * 2.5195748 * 56204.470 * -0.401344 * 0.0055103 *   -5.9649 *
*    25322 *     25322 * 561.97525 * 105371.30 * -0.596803 * -0.004974 *   -2.5842 *
*    25336 *     25336 * 709.83755 * 103891.34 * 0.5831748 * 0.5025794 *   -7.8588 *
*    25344 *     25344 * 4930.2665 * 118370.39 * -0.553190 * 0.0384262 *  -13.2573 *
*    25350 *     25350 * 10.721885 * 1224.7601 * 0.3069233 * 0.4182446 *   -2.1948 *
*    25354 *     25354 * 746.57654 * 122311.68 * 0.2603204 * -0.703656 *  -14.3901 *
*    25363 *     25363 * 751.38579 * 123906.36 * -0.498923 * -0.160535 *  -14.3016 *
*    25366 *     25366 * 11.749706 * 1616.8356 * 0.2517229 * -0.540848 *   -7.1862 *
*    25371 *     25371 * 219.98290 * 27409.853 * -0.175156 * 0.1745654 *     -17.7 *
*    25397 *     25397 * 603.95370 * 127888.04 * -0.106735 * -0.730344 *  -20.8329 *
*    25402 *     25402 * 16.562457 * 1062.0964 * -0.390881 * 0.0629722 *   -3.0444 *
*    25411 *     25411 * 91.988471 * 4241.4473 * -0.029777 * 0.7197114 *    -23.01 *
*    25415 *     25415 * 41.651632 * 8150.4169 * -0.458479 * -0.392012 *  -14.0361 *
*    25416 *     25416 * 11.385922 * 1195.6725 * -0.358439 * 0.2483267 *   -1.6815 *
*    25420 *     25420 * 2.3796232 * 68051.831 * -0.428134 * 0.0530574 *   -4.2834 *
*    25423 *     25423 * 9.4244032 * 914.70988 * -0.703645 * -0.215556 *  -18.5673 *
*    25438 *     25438 * 283.18459 * 20686.349 * -0.446729 * 0.3082021 *  -21.4701 *
*    25441 *     25441 * 957.94688 * 129952.01 * -0.515703 * -0.253641 *  -22.9215 *
*    25452 *     25452 * 2.3740073 * 30031.649 * 0.3974601 * 0.1963488 *   -12.213 *
*    25456 *     25456 * 43.086786 * 3069.3986 * 0.5521475 * 0.1000788 *   -8.0358 *
*    25457 *     25457 * 2150.6321 * 75761.199 * 0.4840175 * -0.000394 *  -11.0802 *
*    25461 *     25461 * 2025.4193 * 70476.209 * -0.136771 * 0.1265372 *  -17.7708 *
*    25462 *     25462 * 480.90599 * 58710.414 * 0.6456195 * 0.1743714 *   -2.1948 *
*    25479 *     25479 * 72.214551 * 7538.7525 * -0.213478 * 0.7159682 *   -6.9207 *
*    25481 *     25481 * 800.47051 * 102039.14 * -0.190699 * -0.401157 *   -7.7703 *
*    25494 *     25494 * 1485.6460 * 126455.05 * -0.154311 * 0.7792129 *  -20.5143 *
*    25525 *     25525 * 889.39991 * 118134.91 * 0.6451145 * -0.437371 *  -12.2661 *
*    25551 *     25551 * 917.14509 * 122943.14 * 0.6225079 * 0.4467996 *   -6.6906 *
*    25552 *     25552 * 309.62945 * 56730.170 * -0.197066 * -0.208953 *  -19.5762 *
*    25553 *     25553 * 799.53217 * 123836.54 * -0.006978 * -0.706091 *  -17.4345 *
*    25562 *     25562 * 410.12835 * 37615.374 * 0.1513711 * 0.7843340 *    -14.16 *
*    25583 *     25583 * 100.08034 * 2196.4193 * 0.0894951 * 0.5376901 *   -16.461 *
*    25587 *     25587 * 747.80490 * 117824.18 * 0.3885384 * -0.538348 *  -13.9653 *
*    25595 *     25595 * 1496.0669 * 108498.99 * -0.056448 * -0.757045 *    -4.956 *
*    25596 *     25596 * 573.35811 * 120473.88 * -0.479884 * 0.2354781 *  -15.5229 *
*    25607 *     25607 * 37.162855 * 18638.743 * -0.009508 * 0.3608831 *   -1.8585 *
*    25613 *     25613 * 751.72661 * 119305.85 * -0.499409 * 0.0983514 *   -6.9915 *
*    25618 *     25618 * 7.5177936 * 110547.04 * -0.392645 * 0.1986444 *   -3.0798 *
*    25628 *     25628 * 777.94480 * 118528.75 * -0.676353 * -0.268267 *   -10.974 *
*    25640 *     25640 * 706.92126 * 117718.02 * -0.386094 * 0.3256434 *   -9.8235 *
*    25649 *     25649 * 17.276717 * 1644.3487 * -0.308851 * 0.7226699 *   -1.8231 *
*    25661 *     25661 * 958.03526 * 94759.944 * -0.272568 * 0.3627176 *  -19.4877 *
*    25687 *     25687 * 566.52723 * 97786.729 * -0.649592 * 0.1676607 *   -5.6463 *
*    25699 *     25699 * 4.1359986 * 770.34521 * -0.043844 * 0.3805712 *  -14.0892 *
*    25714 *     25714 * 3446.6363 * 89108.982 * 0.5952705 * 0.1807980 *   -7.4694 *
*    25738 *     25738 * 830.46868 * 116410.73 * 0.4266748 * 0.3384420 *  -10.5846 *
*    25756 *     25756 * 1845.9588 * 122288.85 * 0.3069802 * 0.3427827 *  -17.4345 *
*    25764 *     25764 * 11.124151 * 688.87358 * 0.5337305 * -0.625189 *  -21.7356 *
*    25771 *     25771 * 282.32276 * 26310.982 * -0.514580 * -0.491034 *  -21.4878 *
*    25774 *     25774 * 218.60537 * 25745.344 * -0.374531 * -0.204027 *   -8.1243 *
*    25781 *     25781 * 758.79777 * 103576.45 * 0.8238254 * -0.008482 *   -1.5222 *
*    25784 *     25784 *  54.29923 * 3237.7480 * -0.498039 * -0.240067 *  -12.9387 *
*    25790 *     25790 * 622.22359 * 112082.62 * -0.338463 * 0.4578162 *   -2.8497 *
*    25793 *     25793 * 485.77468 * 98865.181 * 0.4815974 * -0.212734 *  -14.2839 *
*    25798 *     25798 * 719.87964 * 107822.99 * -0.068053 * 0.4131980 *   -1.3098 *
*    25812 *     25812 * 692.91761 * 119720.33 * 0.0349399 * 0.4578381 *  -10.6731 *
*    25855 *     25855 * 791.29113 * 112285.12 * 0.0818581 * 0.7318358 *   -6.1419 *
*    25860 *     25860 * 731.09509 * 128556.31 * -0.526348 * -0.017269 *   -19.824 *
*    25893 *     25893 * 795.23924 * 132325.30 * -0.087207 * -0.801162 *  -20.3727 *
*    25900 *     25900 * 61.336826 * 3660.5486 * -0.625778 * -0.448151 *   -7.6818 *
*    25905 *     25905 * 8.0849985 * 1612.0012 * 0.1862189 * 0.1062050 *  -10.4784 *
*    25938 *     25938 * 14.380195 * 1171.5728 * 0.4554681 * 0.1944745 *  -23.0277 *
*    25939 *     25939 * 9.6196308 * 1170.0462 * 0.4536796 * 0.4497603 *   -13.452 *
*    25950 *     25950 * 20.683754 * 2259.5809 * 0.5962419 * -0.138495 *   -2.8851 *
*    25954 *     25954 * 42.039411 * 297.62716 * -0.022953 * -0.276285 *  -12.6732 *
*    25956 *     25956 * 1299.8088 * 121113.08 * 0.1344352 * -0.716434 *  -14.6733 *
*    25982 *     25982 * 4.9880486 * 6656.4386 * 0.4346485 * 0.6597777 *   -4.8321 *
*    25987 *     25987 * 49.513587 * 17218.188 * 0.3535290 * 0.3301183 *   -1.6815 *
*    25991 *     25991 * 3.8500302 * 813.22083 * -0.079865 * 0.0973008 *   -9.5403 *
*    26000 *     26000 * 5.4156356 * 1330.5476 * 0.1665646 * -0.372935 *  -11.3811 *
*    26002 *     26002 * 275.38234 * 80425.776 * -0.035771 * 0.1387812 *  -11.0979 *
*    26011 *     26011 * 3.2608439 * 53237.851 * -0.091086 * 0.1014100 *  -13.0803 *
*    26012 *     26012 * 546.84493 * 114590.51 * 0.3380122 * -0.672817 *    -15.93 *
*    26015 *     26015 * 2.7889295 * 28632.722 * 0.4050505 * -0.375939 *  -12.6909 *
*    26023 *     26023 * 16.998434 * 1784.9352 * 0.6215834 * -0.150846 *    -1.062 *
*    26025 *     26025 * 376.85282 * 60145.438 * 0.2177135 * -0.466823 *   -1.9647 *
*    26029 *     26029 * 738.80819 * 119077.66 * -0.043087 * -0.022839 *  -13.2219 *
*    26035 *     26035 * 2017.6342 * 43244.161 * -0.568054 * -0.054800 *   -3.7524 *
*    26040 *     26040 * 969.84726 * 128114.89 * -0.562947 * 0.3238217 *     -17.7 *
*    26047 *     26047 * 806.95435 * 16739.464 * 0.1296614 * -0.091266 *   -11.151 *
*    26060 *     26060 * 716.15850 * 114958.78 * 0.1500886 * 0.6448553 *  -13.4697 *
*    26061 *     26061 * 468.32176 * 112192.45 * 0.7742235 * -0.074282 *   -9.9651 *
*    26063 *     26063 * 1045.8928 * 129625.16 * -0.417273 * -0.211511 *  -22.0719 *
*    26100 *     26100 * 48.048532 * 47696.344 * -0.328071 * 0.6453431 *    -3.363 *
*    26114 *     26114 * 579.08881 * 106091.30 * 0.1784617 * -0.611893 *   -2.5488 *
*    26137 *     26137 * 2.6943462 * 341.70286 * 0.3245410 * -0.753848 *   -20.709 *
*    26157 *     26157 * 2052.9188 * 68303.004 * 0.3312740 * 0.3662362 *   -9.7881 *
*    26194 *     26194 * 802.42714 * 116666.99 * 0.4761201 * -0.448581 *   -7.1154 *
*    26198 *     26198 * 181.12984 * 17005.438 * 0.1222241 * 0.2888457 *   -1.9824 *
*    26212 *     26212 * 3.1761112 * 544.95626 * 0.6878067 * 0.4769974 *  -22.6206 *
*    26216 *     26216 * 7.0941010 * 729.99309 * -0.506385 * -0.577268 *   -8.0712 *
*    26221 *     26221 * 50.729120 * 10451.164 * 0.1241960 * 0.3922331 *   -1.4514 *
*    26225 *     26225 * 556.69424 * 118408.85 * 0.4546759 * -0.335511 *  -12.3192 *
*    26234 *     26234 * 1.9695163 * 67263.138 * -0.738573 * 0.0099567 *   -1.1151 *
*    26236 *     26236 * 14.732761 * 995.54303 * 0.5422147 * -0.583913 *   -3.9471 *
*    26258 *     26258 * 95.591366 *  4286.942 * -0.603187 * -0.504806 *   -6.1065 *
*    26274 *     26274 * 40.292673 * 3117.9616 * -0.682057 * -0.218321 *   -5.0268 *
*    26280 *     26280 * 78.546663 *  10316.23 * -0.356150 * 0.2465826 *   -4.3719 *
*    26319 *     26319 * 800.82420 * 100528.37 * 0.4811729 * 0.5122089 *   -3.4869 *
*    26321 *     26321 * 2877.8552 * 46285.181 * -0.059599 * 0.3120425 *   -3.4515 *
*    26341 *     26341 * 946.79972 * 123316.16 * 0.0355823 * 0.5346463 *  -13.2042 *
*    26346 *     26346 * 45.042395 * 3672.2936 * -0.193698 * 0.6836690 *  -13.8591 *
*    26350 *     26350 * 4.1061685 * 66005.957 * -0.144118 * 0.3500288 *   -5.7702 *
*    26367 *     26367 * 764.41609 * 108542.60 * -0.365500 * -0.756088 *   -19.824 *
*    26377 *     26377 * 921.72513 * 128014.94 * -0.480489 * 0.2119108 *  -20.1603 *
*    26384 *     26384 * 634.03191 * 117148.02 * 0.0238775 * 0.8084694 *  -11.4165 *
*    26385 *     26385 * 91.327999 * 4732.9928 * 0.6105558 * -0.085201 *  -13.9653 *
*    26391 *     26391 * 1892.8654 * 124853.46 * -0.310253 * 0.2392270 *  -20.9922 *
*    26404 *     26404 * 786.07462 * 128618.61 * 0.7007996 * -0.445848 *  -22.2312 *
*    26405 *     26405 * 739.61833 * 115998.17 * -0.401315 * 0.4644524 *   -2.0886 *
*    26421 *     26421 * 34.356496 * 648.24832 * -0.055776 * 0.7636422 *   -5.4693 *
*    26428 *     26428 * 50.086745 * 15426.267 * 0.1937946 * 0.4346645 *   -1.6284 *
*    26434 *     26434 * 100.62652 * 1030.5195 * -0.749192 * 0.2450417 *  -15.6999 *
*    26436 *     26436 * 47.699551 * 10425.819 * 0.0937217 * 0.2062131 *   -1.5576 *
*    26443 *     26443 * 19.337371 * 2073.4468 * 0.3742117 * -0.562392 *  -20.6205 *
*    26454 *     26454 * 655.06910 * 122351.23 * -0.692862 * -0.476963 *  -16.9566 *
*    26462 *     26462 * 39.258362 * 2705.3699 * 0.5326853 * -0.567118 *  -19.9302 *
*    26463 *     26463 * 64.931878 * 10313.796 * -0.486889 * -0.426889 *  -14.6025 *
*    26466 *     26466 * 621.55427 * 109126.15 * -0.100282 * 0.2914643 *   -1.0089 *
*    26467 *     26467 * 439.32039 * 102412.11 * -0.750088 * 0.1493863 *   -1.4691 *
*    26474 *     26474 * 12.355512 * 1048.6622 * 0.0592826 * -0.129079 *   -7.5933 *
*    26476 *     26476 * 3.9887412 * 378.74366 * -0.637210 * 0.3616013 *  -18.6735 *
*    26478 *     26478 * 41.042790 * 2772.4002 * -0.029344 * 0.0214006 *   -7.7526 *
*    26504 *     26504 * 1580.9752 * 30765.837 * -0.280697 * -0.794802 *  -17.4168 *
*    26510 *     26510 * 758.71968 * 122807.65 * -0.641137 * 0.2317633 *  -12.9918 *
*    26515 *     26515 * 282.26225 * 30694.544 * 0.8209599 * 0.0669801 *  -12.8856 *
*    26516 *     26516 * 3263.9515 * 19114.756 * 0.3221532 * -0.161439 *  -15.8238 *
*    26530 *     26530 * 392.56809 * 56984.275 * 0.0228517 * 0.6097116 *  -11.9829 *
*    26540 *     26540 * 704.80231 * 107055.52 * 0.3930620 * 0.5876339 *   -2.3895 *
*    26548 *     26548 * 3.5777945 * 57281.993 * 0.0916612 * -0.606146 *  -16.8327 *
*    26551 *     26551 * 623.05593 * 118531.18 * -0.699374 * -0.252920 *  -15.5583 *
*    26562 *     26562 * 7.8434528 * 960.96598 * 0.1991701 * 0.0797758 *  -14.7618 *
*    26585 *     26585 * 673.29368 * 122044.99 * -0.295130 * -0.737433 *  -15.6822 *
*    26586 *     26586 * 819.64601 * 127978.76 * -0.290544 * 0.5816293 *  -21.4347 *
*    26595 *     26595 * 4.4508417 * 22857.107 * 0.5775345 * -0.223805 *   -6.2127 *
*    26601 *     26601 * 864.72307 * 119091.07 * 0.6343910 * 0.0411407 *  -14.7087 *
*    26614 *     26614 * 625.39952 * 118388.32 * -0.129793 * -0.774937 *  -21.0099 *
*    26619 *     26619 * 743.20270 * 82838.417 * -0.767180 * 0.3605406 *    -4.248 *
*    26632 *     26632 * 403.64578 * 94304.593 * -0.296795 * 0.1305740 *   -9.6819 *
*    26639 *     26639 * 299.43088 * 36001.330 * -0.035918 * -0.013622 *   -6.1419 *
*    26640 *     26640 * 812.10707 * 109770.18 * -0.317941 * 0.4889460 *   -2.4249 *
*    26642 *     26642 * 6.1584557 * 405.95874 * 0.3321082 * -0.191459 *   -5.3631 *
*    26662 *     26662 * 746.23509 * 120269.22 * -0.412836 * -0.131278 *   -6.6375 *
*    26669 *     26669 * 848.79122 * 118577.75 * -0.582164 * 0.0102587 *   -5.2392 *
*    26687 *     26687 * 5.1164127 * 880.32235 * 0.6283947 * 0.4191529 *  -18.5673 *
*    26692 *     26692 * 11.889202 * 1374.8738 * 0.1596361 * -0.291189 *   -20.709 *
*    26696 *     26696 * 681.73409 * 90580.761 * -0.584727 * 0.0773799 *   -4.1949 *
*    26698 *     26698 * 679.80617 * 120710.30 * -0.407527 * -0.198832 *  -12.4962 *
*    26701 *     26701 * 2.0185297 * 2016.3056 * -0.462174 * 0.4452604 *  -16.4433 *
*    26717 *     26717 * 43.126063 * 278.49832 * 0.5526102 * -0.526195 *  -11.1156 *
*    26741 *     26741 * 29.631759 * 1861.3974 * -0.332015 * -0.078369 *   -4.8321 *
*    26744 *     26744 * 1.7407861 * 48676.737 * -0.169795 * 0.3916841 *   -5.5755 *
*    26755 *     26755 * 3.9710506 * 226.37434 * -0.509163 *  0.267196 *  -15.2574 *
*    26759 *     26759 * 1201.7829 * 63372.879 * -0.216363 * 0.2339993 *  -21.1515 *
*    26779 *     26779 * 2543.0998 * 126111.69 * 0.0435396 * 0.7333374 *  -22.0896 *
*    26782 *     26782 * 681.87568 * 118175.75 * 0.2288341 * -0.787811 *  -13.5936 *
*    26785 *     26785 * 41.296237 * 3744.1011 * -0.143071 * -0.833724 *  -15.0804 *
*    26786 *     26786 * 1533.4546 * 130217.26 * -0.437048 * 0.1660248 *  -23.0808 *
*    26788 *     26788 * 608.11643 * 115746.56 * -0.505417 * -0.445626 *  -21.3639 *
*    26801 *     26801 * 1.7964159 * 53052.546 * -0.491454 * -0.406114 *  -21.7887 *
*    26802 *     26802 * 40.044992 * 3169.9176 * -0.518500 * 0.2484136 *   -7.0269 *
*    26824 *     26824 * 335.48052 * 64041.655 * -0.719211 * 0.0869072 *   -5.2569 *
*    26840 *     26840 * 365.97777 * 49486.189 * -0.728169 * -0.376388 *  -13.4874 *
*    26852 *     26852 * 1965.1852 * 71261.058 * -0.605133 * 0.3985413 *  -17.3991 *
*    26857 *     26857 * 86.082115 * 3855.8339 * 0.5115996 * 0.6063184 *   -3.8055 *
*    26858 *     26858 * 886.99873 * 111233.34 * 0.7461640 * 0.4051618 *   -4.8144 *
*    26874 *     26874 * 60.443669 * 25468.324 * 0.5872423 * 0.3042213 *   -1.1505 *
*    26883 *     26883 * 5.7072159 *  536.7862 * 0.1070058 * 0.1752768 *   -9.9828 *
*    26885 *     26885 * 698.57146 * 128913.73 * -0.582122 * -0.349533 *  -21.3285 *
*    26890 *     26890 * 721.44195 * 123596.73 * -0.531012 * -0.415256 *   -13.452 *
*    26895 *     26895 * 2.5305413 * 52753.074 * -0.481711 * -0.016111 *   -2.5488 *
*    26924 *     26924 * 22.431905 * 5068.1206 * -0.327302 * 0.7344908 *   -4.4073 *
*    26934 *     26934 * 2.8368732 * 40193.021 * -0.189323 * -0.743777 *   -23.895 *
*    26937 *     26937 * 53.459322 * 2352.0549 * 0.6945492 * -0.021576 *  -22.3728 *
