************************************************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *      X[0] *      Y[0] *         Z *
*    45796 *     45796 * 296.96142 * 39713.783 * -0.171958 * 0.2410452 *  -17.0451 *
*    45803 *     45803 * 707.40289 * 111668.24 * -0.581232 * -0.320557 *   -1.9647 *
*    45807 *     45807 * 2.9367090 * 51716.636 * 0.5633633 * 0.0749508 *   -3.9648 *
*    45820 *     45820 * 1.6221643 * 44802.082 * -0.422019 * 0.0794578 *  -22.0365 *
*    45825 *     45825 * 2.7678960 * 67545.933 * 0.2512201 * -0.387165 *  -10.8324 *
*    45826 *     45826 * 1.7821718 * 311.57952 * -0.014407 * -0.065549 *  -17.6292 *
*    45847 *     45847 * 7.4747816 * 262.20789 * -0.273860 * 0.1791366 *   -15.399 *
*    45854 *     45854 * 50.001968 * 3956.5896 * 0.3237641 * 0.3689185 *  -14.0184 *
*    45865 *     45865 * 17.948736 * 8351.3933 * 0.0324365 * -0.084097 *   -2.7435 *
*    45875 *     45875 * 4.6478897 * 64571.977 * 0.3437105 * -0.263384 *   -8.6907 *
*    45904 *     45904 * 825.68554 * 121069.92 * -0.035953 * 0.5646188 *  -11.3811 *
*    45911 *     45911 * 1.9292421 * 31549.787 * -0.727221 * -0.138564 *  -19.5585 *
*    45949 *     45949 * 628.56056 * 116574.04 * -0.346852 * 0.4687453 *   -9.6996 *
*    45950 *     45950 * 1.2040583 * 8034.4644 * 0.6573444 * 0.0664830 *  -20.6205 *
*    45952 *     45952 * 278.39550 * 71345.739 * -0.782362 * -0.169359 *   -3.3984 *
*    45979 *     45979 * 3.6844410 * 675.61724 * -0.287529 * 0.6930233 *   -6.8853 *
*    45981 *     45981 * 563.27748 * 123661.40 * -0.068197 * 0.7704828 *  -16.0893 *
*    45983 *     45983 * 222.71481 * 24198.854 * -0.276001 * 0.2900686 *  -14.7087 *
*    45987 *     45987 * 953.37248 * 120850.23 * -0.640974 * 0.2236600 *  -16.2132 *
*    46014 *     46014 * 447.18839 * 113175.50 * 0.0731317 * 0.6436481 *   -17.169 *
*    46021 *     46021 * 2.2989595 * 2605.9091 * 0.1075996 * 0.0953059 *    -8.673 *
*    46064 *     46064 * 3.3122259 * 61423.012 * 0.1006444 * -0.185666 *  -17.3637 *
*    46071 *     46071 * 88.746683 * 3994.4924 * -0.241303 * -0.779933 *  -16.4433 *
*    46077 *     46077 * 3.4035352 * 69734.240 * 0.1236506 * -0.765978 *   -4.4958 *
*    46079 *     46079 * 787.83245 * 117564.05 * -0.479910 * 0.1202458 *  -10.1952 *
*    46080 *     46080 * 711.23387 * 120263.46 * -0.443999 * -0.186678 *  -22.7622 *
*    46093 *     46093 * 238.16229 * 30839.040 * 0.2262776 * 0.4649689 *  -22.2489 *
*    46116 *     46116 * 1510.9317 * 109703.28 * 0.0609577 * -0.424466 *  -15.4167 *
*    46119 *     46119 * 80.321568 * 22899.474 * 0.2110087 * 0.4096116 *   -1.6815 *
*    46122 *     46122 * 762.16374 * 126137.74 * -0.476456 * 0.2879321 *  -18.3726 *
*    46126 *     46126 * 91.917861 * 4266.7779 * 0.4389122 * -0.405833 *  -18.1956 *
*    46165 *     46165 * 11.407326 * 1122.2127 * 0.2781988 * -0.385696 *  -19.0098 *
*    46168 *     46168 * 1032.2803 * 130695.31 * -0.118162 * 0.6232708 *  -23.0277 *
*    46186 *     46186 * 4.2274051 * 665.14010 * -0.616291 * 0.2954351 *  -10.1775 *
*    46238 *     46238 * 772.96066 * 114146.28 * -0.508402 * 0.2656562 *   -5.9118 *
*    46273 *     46273 * 386.35157 * 46909.545 * -0.796900 * -0.012782 *   -2.5665 *
*    46312 *     46312 * 751.10290 * 121384.62 * -0.277353 * 0.1998499 *  -12.1953 *
*    46337 *     46337 * 46.886637 * 10373.149 * 0.1423580 * 0.4810382 *    -2.301 *
*    46341 *     46341 * 4.5064429 * 354.88508 * -0.344252 * 0.0941552 *  -22.1073 *
*    46345 *     46345 * 39.038949 * 15693.044 * -0.541280 * 0.5672311 *   -1.8939 *
*    46347 *     46347 * 2.0304468 * 44516.305 * -0.292159 * 0.2797430 *  -10.3191 *
*    46357 *     46357 * 934.51216 * 113262.30 * -0.544953 * 0.0372888 *   -1.2744 *
*    46360 *     46360 * 189.13874 * 27306.385 * -0.325714 * 0.7279598 *  -14.6733 *
*    46422 *     46422 * 402.14366 * 109651.85 * 0.0404925 * -0.727653 *  -13.3812 *
*    46433 *     46433 * 893.87107 * 103833.48 * 0.2496411 * -0.680894 *    -4.248 *
*    46435 *     46435 * 928.87131 * 117562.65 * -0.543305 * -0.241477 *  -11.5227 *
*    46442 *     46442 * 2.4998274 * 23034.200 * -0.118628 * -0.055112 *  -11.5935 *
*    46449 *     46449 * 514.67343 * 104967.47 * 0.0315754 * -0.647137 *   -2.8851 *
*    46454 *     46454 * 54.322911 * 3560.3652 * -0.395639 * -0.658850 *  -12.4608 *
*    46477 *     46477 * 3.3053096 * 48162.830 * 0.3850507 * 0.2200845 *   -1.9293 *
*    46482 *     46482 * 117.72353 * 105577.81 * -0.587340 * 0.3547290 *    -1.593 *
*    46500 *     46500 * 19.804444 * 3595.9699 * 0.2086679 * 0.4358647 *  -10.3191 *
*    46509 *     46509 * 6.9413979 * 1667.6902 * 0.8009018 * -0.011909 *  -12.5139 *
*    46514 *     46514 * 2.3137725 * 69912.441 * 0.4928720 * 0.0645096 *  -16.9743 *
*    46517 *     46517 * 2.3410866 * 66218.484 * -0.336448 * -0.074916 *    -7.965 *
*    46534 *     46534 * 384.39357 * 70936.990 * -0.403612 * 0.2054798 *   -9.6642 *
*    46557 *     46557 * 2.7121873 * 73626.724 * -0.580744 * -0.068139 *   -4.7967 *
*    46563 *     46563 * 1.3326287 * 41622.871 * -0.593775 * -0.040309 *  -23.1693 *
*    46592 *     46592 * 3.3514900 * 66357.043 * -0.576414 * -0.591514 *  -24.1782 *
*    46594 *     46594 * 156.91976 * 45849.623 * 0.7359033 * -0.109189 *   -1.0974 *
*    46619 *     46619 * 60.103044 * 29697.907 * 0.1337037 * 0.4005388 *   -1.2036 *
*    46631 *     46631 * 9.1369394 *  2211.798 * -0.623735 * 0.4466567 *   -4.1949 *
*    46639 *     46639 * 1037.1248 * 109651.99 * -0.433666 * -0.442133 *   -4.0887 *
*    46657 *     46657 * 677.09398 * 109571.96 * 0.6105844 * -0.341681 *   -1.7346 *
*    46662 *     46662 * 9.5886073 * 1173.2269 * 0.3777803 * 0.1972188 *   -1.3452 *
*    46674 *     46674 * 3.5418134 * 55967.810 * 0.2029565 * -0.153029 *  -11.4873 *
*    46678 *     46678 * 1148.0902 * 123712.00 * -0.389640 * 0.4330751 *   -18.939 *
*    46691 *     46691 * 958.14118 * 116506.75 * 0.2860690 * 0.6193261 *  -11.6466 *
*    46704 *     46704 * 1912.5387 * 107508.66 * -0.682307 * 0.0118601 *    -6.903 *
*    46719 *     46719 * 831.59282 * 101601.19 * -0.476375 * -0.046263 *  -12.2838 *
*    46723 *     46723 * 144.99227 * 26761.084 * 0.4539937 * 0.6252962 *   -4.7967 *
*    46745 *     46745 * 2.0086385 * 34249.269 * -0.478888 * 0.0225567 *   -1.5399 *
*    46751 *     46751 * 26.893240 * 2631.1217 * -0.273274 * 0.7163332 *  -13.8591 *
*    46753 *     46753 * 1083.9427 * 124557.57 * 0.2995629 * -0.769530 *  -12.4254 *
*    46754 *     46754 * 747.75639 * 125144.16 * -0.113037 * -0.675002 *  -16.8504 *
*    46765 *     46765 *  1.855997 * 65587.888 * -0.113934 * -0.429255 *  -17.8947 *
*    46767 *     46767 * 2598.2715 * 123654.42 * -0.755446 * -0.352412 *  -15.8415 *
*    46771 *     46771 * 255.67231 * 33233.761 * 0.0306407 * -0.203197 *   -19.293 *
*    46773 *     46773 * 734.17607 * 125786.44 * -0.259324 * 0.6831578 *  -16.7973 *
*    46777 *     46777 * 140.31459 * 4884.4844 * -0.393945 * 0.2597941 *  -20.4966 *
*    46799 *     46799 * 44.433926 * 9105.7972 * -0.142806 * 0.8135858 *   -2.5665 *
*    46804 *     46804 * 1055.3790 * 118791.51 * 0.2230554 * 0.7219344 *  -14.3016 *
*    46819 *     46819 * 906.85037 * 127926.11 * -0.507642 * 0.2029924 *  -20.3727 *
*    46820 *     46820 * 1.8740269 * 438.72191 * -0.235519 * 0.4609329 *   -6.7968 *
*    46823 *     46823 * 2.9317981 * 7404.2087 * -0.054129 * -0.162843 *   -1.5399 *
*    46830 *     46830 * 824.78494 * 111685.41 * -0.282180 * 0.5527938 *   -2.9913 *
*    46847 *     46847 * 4.0152102 * 76029.004 * -0.296354 * -0.650718 *   -4.6197 *
*    46851 *     46851 * 4.0140284 * 68481.001 * 0.6900361 * 0.2783883 *  -10.7616 *
*    46853 *     46853 * 2.6867552 * 55285.348 * 0.3763633 * 0.4282507 *  -12.3546 *
*    46876 *     46876 * 2.6384271 * 68264.031 * 0.0640062 * -0.639030 *   -3.6462 *
*    46879 *     46879 * 1234.0246 * 124647.99 * 0.1323419 * -0.424620 *  -22.1604 *
*    46881 *     46881 * 421.65816 * 71155.247 * -0.025018 * 0.7802721 *   -6.3012 *
*    46884 *     46884 * 1866.4282 * 90689.910 * -0.248840 * 0.1435379 *   -1.0266 *
*    46895 *     46895 * 18.536371 * 1500.0386 * -0.150727 * -0.381793 *  -22.5498 *
*    46904 *     46904 * 27.921793 * 1668.9336 * -0.784124 * -0.318481 *   -2.4072 *
*    46918 *     46918 * 3.8023302 * 828.72732 * 0.1167048 * -0.474118 *  -18.9921 *
*    46927 *     46927 * 930.35206 * 116470.57 * -0.184431 * 0.5979639 *    -7.965 *
*    46939 *     46939 * 610.33490 * 131504.76 * -0.532027 * 0.0812886 *   -23.187 *
*    46963 *     46963 * 1134.5297 * 130000.35 * -0.410332 * -0.220718 *   -6.1065 *
*    46980 *     46980 * 9.3525405 * 496.66284 * -0.435062 * 0.0984957 *    -1.239 *
*    46991 *     46991 * 2.3541883 * 57551.954 * 0.0456983 * 0.3237410 *  -12.5847 *
*    46992 *     46992 * 359.06362 * 25315.236 * -0.718901 * -0.020435 *  -11.7882 *
*    46993 *     46993 * 376.29537 * 58598.720 * 0.4577322 * 0.1111222 *  -21.3108 *
*    46996 *     46996 * 712.26693 * 114287.98 * -0.251933 * 0.5908707 *   -5.4516 *
*    46999 *     46999 * 2.1431531 * 106095.13 * -0.382801 * 0.4387439 *  -12.1599 *
*    47017 *     47017 * 4.3412134 * 754.37361 * -0.607521 * -0.585756 *    -3.186 *
*    47026 *     47026 * 6.9643652 * 526.57629 * 0.2893702 * -0.002203 *  -10.4607 *
*    47033 *     47033 * 753.33798 * 122111.44 * -0.748246 * -0.136668 *  -10.1067 *
*    47040 *     47040 * 21.893741 * 1984.5069 * 0.7328836 * -0.188583 *  -21.2577 *
*    47056 *     47056 * 1.8327657 * 80416.189 * 0.2314054 * 0.4896110 *  -18.1602 *
*    47069 *     47069 * 35.845403 * 10763.933 * -0.690875 * -0.490382 *   -1.1151 *
*    47077 *     47077 * 1296.6198 * 54293.609 * -0.252943 * 0.4156014 *  -11.9298 *
*    47078 *     47078 * 822.37842 * 120099.79 * 0.1710498 * 0.0467292 *     -17.7 *
*    47091 *     47091 *   2.35618 * 17325.641 * -0.748536 * -0.260504 *  -21.6471 *
*    47122 *     47122 * 1.6806484 * 104356.23 * 0.3168978 * 0.3596970 *   -9.2748 *
*    47125 *     47125 * 115.45339 * 14715.951 * -0.461390 * -0.101102 *   -1.7523 *
*    47140 *     47140 * 689.75301 * 100663.67 * -0.244494 * 0.7441865 *   -6.3012 *
*    47163 *     47163 * 1019.9350 * 126110.51 * -0.060273 * 0.7450246 *  -20.3019 *
*    47171 *     47171 * 1.9196641 * 92857.198 * -0.562723 * 0.2150206 *   -4.4073 *
*    47173 *     47173 * 773.64839 * 90630.181 * -0.579186 * 0.4863187 *   -1.0443 *
*    47178 *     47178 * 765.23927 * 114130.94 * 0.0537458 * -0.671698 *   -7.3809 *
*    47179 *     47179 * 1103.4656 * 114141.73 * -0.103873 * 0.6684785 *   -5.5224 *
*    47196 *     47196 * 870.40785 * 125177.54 * -0.448453 * 0.3292518 *   -12.036 *
*    47198 *     47198 * 2.7504820 * 26115.389 * 0.6052584 * -0.467130 *   -3.7701 *
*    47252 *     47252 * 605.79458 * 115385.55 * -0.308815 * 0.6095691 *   -3.2568 *
*    47256 *     47256 * 715.01491 * 109308.74 * 0.0203537 * 0.6387531 *   -2.9736 *
*    47260 *     47260 * 1.6975553 * 60632.997 * 0.5074406 * 0.2114968 *   -19.116 *
*    47267 *     47267 * 456.90124 * 52246.498 * -0.037349 * -0.215153 *   -4.3011 *
*    47268 *     47268 * 743.37341 * 110801.46 * -0.541472 * 0.0303006 *   -3.8055 *
*    47285 *     47285 * 23.406481 * 1445.8758 * -0.139471 * -0.057955 *  -18.0717 *
*    47306 *     47306 * 7.5223558 * 1488.2504 * 0.0156739 * -0.481964 *  -12.8856 *
*    47322 *     47322 * 402.34195 * 7518.6946 * -0.083849 * 0.7554477 *   -1.2213 *
*    47344 *     47344 * 11925.978 * 11389.209 * 0.2091041 * -0.620424 *  -16.0716 *
*    47364 *     47364 * 445.55544 * 32841.850 * 0.5147233 * 0.4569991 *   -1.5399 *
*    47369 *     47369 * 841.44754 * 97760.596 * 0.2000954 * 0.1568244 *   -4.1064 *
*    47390 *     47390 * 23.213750 * 2613.0188 * -0.055746 * 0.6821562 *   -1.8408 *
*    47400 *     47400 * 243.78248 * 32868.987 * -0.256916 * 0.4480726 *  -22.0896 *
*    47452 *     47452 * 15.714673 * 4196.5110 * -0.122053 * 0.3586448 *   -7.2039 *
*    47466 *     47466 * 2.6688405 * 7624.5288 * -0.514436 * 0.5882745 *   -1.2567 *
*    47470 *     47470 * 319.88716 * 18948.128 * -0.736120 * -0.171180 *  -10.7793 *
*    47471 *     47471 * 3.9704547 * 833.48846 * -0.193949 * 0.7001226 *  -12.6555 *
*    47477 *     47477 * 888.96725 * 118857.09 * -0.490843 * 0.0870966 *  -11.3811 *
*    47486 *     47486 * 234.99926 * 36266.962 * -0.479293 * -0.649133 *  -10.5669 *
*    47516 *     47516 * 670.47478 * 122153.06 * -0.339583 * 0.0440432 *  -10.6731 *
*    47520 *     47520 * 904.33626 * 110679.97 * -0.497932 * 0.2653542 *   -3.6639 *
*    47537 *     47537 * 888.84857 * 120292.36 * 0.1914508 * -0.770228 *  -12.4785 *
*    47557 *     47557 * 95.510406 * 4217.2087 * -0.440062 * 0.2375413 *   -4.1595 *
*    47566 *     47566 * 37.475262 * 19909.651 * -0.713194 * 0.3170234 *   -1.4514 *
*    47576 *     47576 * 75.300733 * 4377.4965 * 0.7579097 * 0.2565122 *   -21.948 *
*    47578 *     47578 * 796.16165 * 112096.74 * 0.1017400 * -0.336342 *   -7.4163 *
*    47587 *     47587 * 2.1630757 * 50417.070 * -0.660159 * -0.249132 *    -5.841 *
*    47588 *     47588 * 719.28841 * 119068.89 * -0.621204 * -0.127840 *  -10.2129 *
*    47598 *     47598 * 5.5957808 * 1457.2064 * -0.571595 * -0.277667 *    -4.779 *
*    47610 *     47610 * 825.54159 * 124876.06 * 0.7677999 * -0.265805 *   -19.293 *
*    47625 *     47625 * 4.7650306 * 448.48467 * -0.194842 * 0.2071008 *   -9.7527 *
*    47646 *     47646 * 393.09831 * 118431.93 * -0.743619 * 0.1840746 *   -19.824 *
*    47647 *     47647 * 3.8578235 * 1011.3225 * 0.3968638 * -0.652271 *   -14.514 *
*    47654 *     47654 * 1112.9286 * 128277.76 * -0.648218 * 0.2714876 *  -18.2841 *
*    47663 *     47663 * 4.0554817 * 629.81448 * -0.529755 * 0.5338973 *   -2.9382 *
*    47665 *     47665 * 601.67809 * 108800.55 * -0.123514 * -0.738178 *   -12.921 *
*    47668 *     47668 * 4.1879242 * 1187.9149 * 0.8111164 * 0.2125451 *    -2.832 *
*    47677 *     47677 * 1123.3606 * 61288.080 * -0.554315 * 0.5171893 *  -22.7622 *
*    47701 *     47701 * 1062.4598 * 122591.87 * -0.248638 * 0.5955786 *  -13.7529 *
*    47702 *     47702 * 710.51217 * 98518.273 * -0.831982 * -0.007744 *   -8.1066 *
*    47720 *     47720 * 533.64457 * 4092.4345 * -0.541951 * 0.1084995 *  -22.1073 *
*    47722 *     47722 * 44.211486 * 1767.7700 * 0.2043697 * -0.466466 *    -9.381 *
*    47735 *     47735 * 200.40446 * 23431.194 * 0.7554433 * 0.1986252 *   -4.3188 *
*    47763 *     47763 *  2.324491 * 69938.464 * -0.173819 * -0.064430 *  -17.9655 *
*    47781 *     47781 * 503.52500 * 124782.37 * -0.122016 * -0.652929 *   -21.948 *
*    47785 *     47785 * 1205.4937 * 119381.71 * -0.531444 * -0.510946 *  -21.2577 *
*    47795 *     47795 * 660.58136 * 117047.23 * 0.6757811 * -0.264074 *  -10.7439 *
*    47803 *     47803 * 685.25586 * 106754.73 * 0.7304201 * -0.182664 *   -2.7081 *
*    47824 *     47824 * 12.450941 * 1398.5390 * -0.107027 * -0.229899 *   -3.6993 *
*    47851 *     47851 * 515.69617 * 53819.795 * -0.441432 * -0.675088 *   -6.4959 *
*    47853 *     47853 * 816.32712 * 121630.24 * -0.671463 * 0.3693424 *    -9.735 *
*    47861 *     47861 * 1485.8763 * 140954.53 * 0.6144390 * 0.0970501 *  -20.4612 *
*    47867 *     47867 * 265.54481 * 65676.854 * -0.593449 * -0.438291 *  -10.4961 *
*    47903 *     47903 * 833.44798 * 116161.86 * -0.430268 * -0.453129 *  -12.1245 *
*    47907 *     47907 * 671.46240 * 122442.20 * -0.425838 * 0.3874248 *  -12.5316 *
*    47909 *     47909 * 3665.7049 * 104324.45 * 0.6554931 * -0.068511 *   -1.5399 *
*    47910 *     47910 * 10.888726 * 1206.4541 * -0.653311 * -0.226500 *  -10.3368 *
*    47911 *     47911 * 748.43480 * 122756.41 * 0.0264097 * 0.4935322 *  -13.3104 *
*    47954 *     47954 * 1947.8308 * 124274.36 * 0.2441353 * -0.670629 *  -18.8859 *
*    47960 *     47960 * 1.2969898 * 63992.291 * -0.021525 * 0.8108381 *   -9.7527 *
*    47969 *     47969 * 61.325964 * 10386.125 * 0.0305993 * 0.2945630 *   -2.1417 *
*    47981 *     47981 * 410.27424 * 121673.69 * -0.539576 * 0.3955160 *  -13.9122 *
*    47984 *     47984 * 2.1218132 * 34919.314 * -0.583185 * 0.0167381 *   -4.5666 *
*    48009 *     48009 * 713.24635 * 119310.26 * -0.336197 * -0.761459 *    -4.956 *
*    48023 *     48023 * 4.1542349 * 1326.4060 * -0.768975 * 0.0870274 *   -8.7261 *
*    48051 *     48051 * 205.09142 * 21839.896 * 0.4668937 * -0.383204 *  -23.1162 *
*    48065 *     48065 * 908.12248 * 115708.49 * -0.288513 * -0.081466 *   -8.5137 *
*    48075 *     48075 * 2.2392009 * 63052.059 * 0.2268421 * -0.057111 *  -18.6912 *
*    48077 *     48077 * 12.848055 * 1295.5807 * -0.423272 * 0.4471625 *   -3.5754 *
*    48106 *     48106 * 607.22848 * 112811.84 * -0.586838 * -0.094759 *  -15.7353 *
*    48112 *     48112 * 700.72679 * 98168.983 * -0.604781 * -0.396379 *   -7.0446 *
*    48123 *     48123 * 33.382397 * 2845.8036 * -0.700073 * 0.2401924 *   -6.8853 *
*    48128 *     48128 * 927.31911 * 126258.00 * 0.7407860 * -0.114331 *  -20.0541 *
*    48143 *     48143 * 1.8807712 * 52529.303 * -0.132393 * 0.1094499 *   -4.0533 *
*    48152 *     48152 * 91.721575 * 6007.0260 * -0.482071 * 0.3487029 *   -10.443 *
*    48158 *     48158 * 1064.8845 * 113364.79 * -0.340847 * 0.3939474 *   -6.6021 *
*    48190 *     48190 * 21.013448 *  7805.634 * -0.066167 * 0.6439059 *   -2.7435 *
*    48196 *     48196 * 1226.8346 * 122327.46 * -0.453136 * 0.0178871 *  -18.7974 *
*    48219 *     48219 * 16.385698 * 9031.1010 * 0.8475695 * -0.003332 *    -1.239 *
*    48220 *     48220 * 584.01725 * 112144.34 * -0.779443 * -0.273230 *  -21.3108 *
*    48221 *     48221 * 771.52259 * 121244.53 * -0.228982 * 0.7935402 *  -14.7795 *
*    48235 *     48235 * 1.9708787 * 63181.032 * -0.155549 * 0.2985218 *  -19.9125 *
*    48256 *     48256 * 645.47182 * 122246.98 * -0.366415 * -0.553673 *  -12.4608 *
*    48259 *     48259 * 54.019932 * 3459.4507 * -0.479112 * 0.2547887 *  -14.6025 *
*    48261 *     48261 * 2.7497146 * 54317.999 * -0.546158 * 0.4664675 *   -12.213 *
*    48297 *     48297 * 608.64842 * 12274.745 * -0.219679 * -0.441025 *   -1.3452 *
*    48298 *     48298 * 58.263669 * 40892.471 * -0.304877 * 0.6453028 *    -1.062 *
*    48303 *     48303 * 7.9240735 * 1956.8087 * 0.6484280 * -0.399335 *   -9.9828 *
*    48307 *     48307 * 979.74549 * 117947.48 * 0.3776063 * 0.2116965 *  -10.2306 *
*    48309 *     48309 * 3810.8701 * 115223.15 * -0.308318 * -0.525128 *   -9.7173 *
*    48329 *     48329 * 102.74419 * 46763.398 * 0.0697990 * 0.3162764 *   -2.2479 *
*    48365 *     48365 * 44.306833 * 17856.762 * 0.0908971 * 0.5485048 *   -1.5753 *
*    48381 *     48381 * 793.99210 * 121937.67 * -0.219217 * 0.2390945 *  -15.2397 *
*    48382 *     48382 * 4.4762400 * 259.75924 * 0.2924957 * -0.250656 *  -11.4873 *
*    48394 *     48394 * 959.20063 * 118016.66 * -0.492626 * 0.0444915 *   -6.8145 *
*    48405 *     48405 * 1665.6293 * 117916.40 * -0.554297 * -0.236019 *  -12.9564 *
*    48408 *     48408 * 689.66444 * 126880.61 * -0.387970 * 0.4744738 *  -18.2133 *
*    48423 *     48423 * 40.372731 * 5708.0536 * 0.4980878 * 0.2477102 *   -3.0267 *
*    48424 *     48424 * 575.11414 * 95728.789 * -0.585906 * 0.3178166 *  -13.0449 *
*    48448 *     48448 * 3.9448414 * 41769.804 * -0.511064 * -0.503021 *  -19.5939 *
*    48471 *     48471 * 61.030449 * 3922.4034 * -0.572473 * 0.0622293 *  -20.5497 *
*    48474 *     48474 * 7.6302623 * 1105.7201 * -0.540594 * 0.4035634 *  -17.4522 *
*    48496 *     48496 * 590.08581 * 100123.01 * 0.4516913 * 0.3480148 *   -2.9205 *
*    48499 *     48499 * 712.49581 * 107521.46 * 0.5627110 * -0.297677 *   -3.4869 *
*    48531 *     48531 * 1.5533273 * 34876.856 * -0.315724 * 0.3042830 *    -6.903 *
*    48537 *     48537 * 1.7709194 * 37860.363 * -0.816118 * -0.198053 *  -19.9656 *
*    48569 *     48569 * 7.0237199 * 1390.5713 * 0.0834851 * -0.797204 *   -7.7703 *
*    48571 *     48571 * 1196.4083 * 126995.08 * -0.246715 * 0.2974838 *  -21.9303 *
*    48579 *     48579 * 11.501940 * 966.75493 * 0.0310291 * -0.542128 *  -20.6028 *
*    48581 *     48581 * 1.5750183 * 33301.505 * -0.346629 * 0.6943298 *  -12.4962 *
*    48593 *     48593 * 772.45296 * 127025.30 * -0.480578 * 0.2837051 *  -17.8239 *
*    48719 *     48719 * 1.9634471 * 7116.4464 * -0.023152 * 0.1106888 *  -18.3726 *
*    48722 *     48722 * 1279.1938 * 124039.43 * -0.015482 * -0.483164 *   -15.576 *
*    48729 *     48729 * 171.45146 * 12505.086 * 0.2320138 * -0.666886 *  -23.3994 *
*    48751 *     48751 * 203.11686 * 41862.725 * 0.5203371 * -0.346236 *  -13.6821 *
*    48757 *     48757 * 868.58032 * 117900.29 * 0.3056092 * -0.316655 *   -7.3809 *
*    48781 *     48781 * 1.9453818 * 45896.481 * -0.613117 * -0.573203 *  -17.3814 *
*    48782 *     48782 * 2.9992041 * 66289.139 * -0.319354 * 0.1979040 *  -19.2222 *
*    48788 *     48788 * 562.46970 * 113566.66 * 0.2275387 * -0.786852 *    -6.372 *
*    48802 *     48802 * 749.95095 * 119236.34 * -0.348531 * 0.6229293 *  -17.2398 *
*    48821 *     48821 * 565.94330 * 117053.78 * -0.104745 * -0.620937 *  -15.3636 *
*    48826 *     48826 * 3.3633259 * 56673.246 * -0.522881 * 0.1681812 *   -3.2568 *
*    48843 *     48843 * 19.334506 * 1770.2780 * -0.073933 * 0.2251283 *   -1.3983 *
*    48847 *     48847 * 137.86699 * 15658.492 * -0.326742 * 0.1639490 *  -17.0274 *
*    48858 *     48858 * 16.400162 * 2506.5013 * -0.404882 * -0.094370 *   -2.6019 *
*    48864 *     48864 * 437.27132 * 63567.250 * -0.678979 * -0.113061 *  -18.7443 *
*    48922 *     48922 * 47.402046 * 2932.8705 * -0.653934 * -0.507767 *   -7.2039 *
*    48937 *     48937 * 16.742988 * 1492.8392 * 0.0760205 * 0.7815127 *   -5.7702 *
*    48946 *     48946 * 3.1264514 * 491.84611 * -0.592706 * 0.1639347 *  -12.6378 *
*    48954 *     48954 * 32.316769 * 9208.4153 * -0.549434 * 0.5565375 *   -2.1948 *
*    48974 *     48974 * 681.72893 * 120850.07 * -0.054994 * -0.592450 *  -11.7351 *
*    48997 *     48997 * 1.8836300 * 25340.793 * -0.006445 * 0.4894264 *   -5.8587 *
*    48999 *     48999 * 426.30698 * 80605.732 * 0.3390513 * 0.4157220 *   -2.1771 *
*    49000 *     49000 * 484.81939 * 117338.85 * -0.367152 * 0.4947002 *   -9.3456 *
*    49017 *     49017 * 911.10425 * 126134.77 * -0.387562 * 0.3978397 *  -16.0539 *
*    49022 *     49022 * 4.1855355 * 57560.224 * -0.213219 * 0.1478585 *  -22.3197 *
*    49033 *     49033 * 679.67427 * 121772.76 * -0.548898 * -0.201419 *  -12.7086 *
*    49035 *     49035 * 688.42881 * 110469.49 * 0.4763783 * -0.306842 *   -1.0443 *
*    49040 *     49040 * 862.68601 * 111238.59 * 0.7816034 * 0.1008157 *   -3.8055 *
*    49068 *     49068 * 263.46863 * 31582.432 * -0.736544 * -0.177121 *   -9.4872 *
*    49078 *     49078 *  3.264245 * 64412.741 * -0.132925 * -0.715022 *  -10.9563 *
*    49089 *     49089 * 29.622368 * 2604.0859 * -0.717963 * 0.1956218 *  -11.7174 *
*    49091 *     49091 * 2.3943826 * 71423.658 * -0.467040 * -0.397784 *   -22.833 *
*    49098 *     49098 * 150.62383 * 21197.290 * -0.046129 * -0.193433 *   -8.0358 *
*    49099 *     49099 * 812.48632 * 123837.41 * -0.532156 * -0.070088 *   -16.284 *
*    49104 *     49104 * 1162.8822 * 126941.28 * 0.0449880 * -0.576892 *  -21.8064 *
*    49119 *     49119 * 635.45959 * 122255.62 * -0.177453 * -0.689361 *  -15.9477 *
*    49126 *     49126 * 4.7641203 * 34446.422 * 0.0815481 * 0.7008725 *   -9.0447 *
*    49163 *     49163 * 461.49059 * 96735.522 * -0.261564 * 0.7840595 *   -5.7702 *
*    49164 *     49164 * 10.729970 * 983.52205 * 0.0114482 * 0.3702570 *   -3.2037 *
*    49173 *     49173 * 471.00760 * 93219.979 * -0.789740 * -0.005533 *   -5.0091 *
*    49195 *     49195 * 2.9171778 * 57554.445 * 0.3942797 * 0.2092837 *   -8.7438 *
*    49197 *     49197 * 555.16903 * 37970.273 * 0.6481616 * 0.2622889 *   -1.6461 *
*    49204 *     49204 * 5.2013961 * 621.34327 * -0.378853 * -0.295340 *   -8.5137 *
*    49220 *     49220 * 575.89958 * 65089.873 * -0.626668 * -0.560319 *   -7.0977 *
*    49221 *     49221 * 2.9845511 * 67673.747 * -0.119299 * 0.7082082 *  -20.2665 *
*    49238 *     49238 * 983.06840 * 113160.53 * -0.157104 * 0.7519590 *   -4.4073 *
*    49252 *     49252 * 11.136138 * 3008.1946 * -0.192519 * 0.4983197 *   -3.4869 *
