************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*    40152 *     40152 * 5.1178824 * 614.69385 *
*    40259 *     40259 * 2.5717023 * 393.79228 *
*    40451 *     40451 * 24.210647 * 2800.7300 *
*    40502 *     40502 * 12.007951 * 1540.0601 *
*    40552 *     40552 * 24.767187 *  1636.093 *
*    40593 *     40593 * 2.1085709 * 316.20906 *
*    40626 *     40626 * 5.9102872 * 1661.6895 *
*    40664 *     40664 * 11.072747 * 1151.1978 *
*    40816 *     40816 * 13.639015 * 411.46962 *
*    40968 *     40968 * 4.8099734 * 561.59565 *
*    41068 *     41068 * 14.047386 * 353.27042 *
*    41095 *     41095 * 25.246238 * 2356.0026 *
*    41107 *     41107 * 37.328244 * 3283.3384 *
*    41109 *     41109 * 20.316058 * 1342.0094 *
*    41348 *     41348 * 34.073781 * 2780.6745 *
*    41521 *     41521 * 8.2732962 * 774.38877 *
*    41553 *     41553 * 13.439991 * 2044.8459 *
*    41604 *     41604 * 2.7358611 * 2234.7255 *
*    41685 *     41685 * 4.4245565 * 898.90427 *
*    41700 *     41700 * 6.6143484 * 383.08993 *
*    41862 *     41862 * 12.656619 * 1092.1182 *
*    41902 *     41902 * 14.508828 * 2238.9784 *
*    41973 *     41973 * 21.841526 * 2236.9511 *
*    42096 *     42096 * 7.4072923 * 1834.1451 *
*    42217 *     42217 * 9.8639833 * 1377.7748 *
*    42431 *     42431 * 9.0351957 * 244.75656 *
*    42486 *     42486 * 29.378138 * 2576.0317 *
*    42577 *     42577 * 7.1526222 * 523.80148 *
*    42683 *     42683 * 35.885591 * 2089.3318 *
*    42720 *     42720 * 32.755891 * 1157.0908 *
*    42761 *     42761 * 2.2975480 * 971.61173 *
*    42767 *     42767 * 23.601408 * 3859.2813 *
*    42838 *     42838 * 7.2757653 * 784.58497 *
*    42927 *     42927 * 4.3145732 * 296.86328 *
*    42934 *     42934 * 13.797600 * 1631.2810 *
*    43113 *     43113 * 5.2733768 * 1005.0512 *
*    43169 *     43169 * 13.827316 * 1238.3283 *
*    43214 *     43214 * 8.5212967 * 1049.5319 *
*    43230 *     43230 * 8.5126019 * 1062.7358 *
*    43323 *     43323 * 11.839328 * 1128.1402 *
*    43614 *     43614 * 6.2852279 * 777.33081 *
*    43682 *     43682 * 11.793864 * 1992.7860 *
*    43819 *     43819 * 25.858627 * 2195.2383 *
*    43987 *     43987 * 38.199652 * 3254.4609 *
*    44064 *     44064 * 15.161132 * 1194.8790 *
*    44068 *     44068 * 10.870057 * 2645.7581 *
*    44092 *     44092 * 5.0974103 * 304.91967 *
*    44117 *     44117 * 5.5432854 * 1153.9985 *
*    44233 *     44233 * 9.0503338 * 860.79199 *
*    44265 *     44265 * 22.876003 * 2456.6632 *
*    44283 *     44283 * 2.0019130 * 485.08940 *
*    44356 *     44356 * 12.972327 * 1040.0329 *
*    44692 *     44692 * 17.416043 * 2258.2815 *
*    44851 *     44851 * 15.623779 * 2036.5812 *
*    44892 *     44892 * 6.7701166 * 1232.9353 *
*    45032 *     45032 * 10.103012 * 632.90558 *
*    45077 *     45077 * 6.2042677 * 829.45453 *
*    45211 *     45211 *  3.323519 * 461.23649 *
*    45216 *     45216 * 4.2431233 * 1198.5248 *
*    45281 *     45281 * 21.482556 * 2108.8111 *
*    45345 *     45345 * 4.5339002 *  234.8293 *
*    45351 *     45351 * 7.2875573 * 802.93751 *
*    45371 *     45371 * 5.7035169 * 859.28070 *
*    45415 *     45415 * 11.013333 * 1735.4033 *
*    45671 *     45671 *  13.71085 * 1618.3689 *
*    45783 *     45783 * 8.2935966 * 2199.1859 *
*    45991 *     45991 * 4.2088751 * 376.68174 *
*    45996 *     45996 * 8.9996787 * 353.86914 *
*    46161 *     46161 * 9.1622591 * 3388.5568 *
*    46203 *     46203 * 2.7420012 * 577.29962 *
*    46240 *     46240 * 8.7741362 * 1561.7801 *
*    46282 *     46282 * 7.9661880 * 1743.6275 *
*    46306 *     46306 * 18.641343 * 1635.3864 *
*    46311 *     46311 * 4.3500346 * 890.73503 *
*    46437 *     46437 * 10.387321 * 3584.2435 *
*    46483 *     46483 * 17.444386 * 1740.8641 *
*    46510 *     46510 * 16.974718 * 1617.1183 *
*    46637 *     46637 * 7.9634097 * 1500.4926 *
*    46718 *     46718 * 2.3463160 * 536.78465 *
*    46725 *     46725 * 2.2322045 * 531.86606 *
*    46759 *     46759 * 8.9610840 * 1225.4077 *
*    46769 *     46769 * 10.061889 * 928.13347 *
*    46838 *     46838 * 9.7477021 * 1421.8837 *
*    46841 *     46841 * 6.4635898 * 949.22246 *
*    46846 *     46846 * 2.2137232 * 410.24142 *
*    46872 *     46872 * 11.427652 * 1429.4029 *
*    46901 *     46901 * 6.1950797 * 941.37707 *
*    46966 *     46966 * 20.750966 * 2550.7882 *
*    46989 *     46989 * 35.600632 * 2492.1584 *
*    47332 *     47332 * 20.453468 * 2109.0113 *
*    47341 *     47341 * 27.642133 * 2362.8193 *
*    47405 *     47405 * 2.8612505 * 936.15540 *
*    47438 *     47438 * 6.0055824 * 477.31987 *
*    47561 *     47561 * 7.9458637 * 413.97613 *
*    47577 *     47577 * 5.5727067 * 2118.9922 *
*    47649 *     47649 * 10.667417 * 719.59777 *
*    47688 *     47688 * 37.685329 * 2288.4398 *
*    47776 *     47776 * 3.4193834 * 2251.9945 *
*    47865 *     47865 * 29.427426 * 2668.6665 *
*    47866 *     47866 * 6.0307658 * 3264.7126 *
*    47948 *     47948 * 18.194069 * 1222.9060 *
*    47972 *     47972 * 3.0678665 * 536.93846 *
*    48014 *     48014 * 10.357024 * 2073.8784 *
*    48342 *     48342 * 4.7642610 * 932.96287 *
*    48365 *     48365 * 8.1390162 * 854.95895 *
*    48378 *     48378 * 17.130668 * 2302.4972 *
*    48392 *     48392 * 4.7986539 * 1246.4537 *
*    48479 *     48479 * 25.695306 * 840.08275 *
*    48680 *     48680 * 3.1558942 * 3823.8486 *
*    48721 *     48721 * 4.4227719 * 873.50172 *
*    48751 *     48751 * 5.8237749 * 145.96942 *
*    48779 *     48779 * 10.550951 * 940.84013 *
*    48795 *     48795 * 4.6534186 * 172.66804 *
*    48915 *     48915 * 3.3094636 * 1199.7434 *
*    48953 *     48953 * 18.929222 * 665.86009 *
*    48962 *     48962 * 19.721884 * 653.54118 *
*    49087 *     49087 * 20.674415 * 3228.1085 *
*    49135 *     49135 *  3.601858 * 580.94179 *
*    49146 *     49146 * 8.9543652 * 2449.1966 *
*    49383 *     49383 * 17.452807 * 1298.5527 *
*    49581 *     49581 * 5.1881104 * 1336.1089 *
*    49617 *     49617 * 3.9272939 * 728.81234 *
*    49781 *     49781 * 5.9778915 * 892.59311 *
*    49799 *     49799 * 4.1842534 * 1201.6956 *
*    49984 *     49984 * 6.6712745 * 1670.1777 *
*    49992 *     49992 * 14.066848 * 1914.3516 *
*    50043 *     50043 * 11.723789 * 1171.9480 *
*    50076 *     50076 * 6.4791492 * 357.34586 *
*    50083 *     50083 * 2.1057708 * 1006.7032 *
*    50095 *     50095 * 33.185183 * 1442.3614 *
*    50177 *     50177 * 22.565247 * 1935.6143 *
*    50184 *     50184 * 5.2077264 * 3125.9379 *
*    50227 *     50227 * 4.8026381 * 771.52155 *
*    50242 *     50242 * 18.300989 * 2798.2812 *
*    50304 *     50304 * 6.8170221 * 996.38134 *
*    50420 *     50420 * 17.300246 * 908.83733 *
*    50722 *     50722 * 22.901455 * 2275.1758 *
*    50796 *     50796 * 10.641424 * 2925.3138 *
*    50875 *     50875 * 14.387907 * 1113.0955 *
*    50878 *     50878 * 14.816028 * 1045.7668 *
*    50902 *     50902 * 13.656237 *  1951.455 *
*    50951 *     50951 * 30.159350 * 3521.3809 *
*    51070 *     51070 * 12.010666 * 1276.3697 *
*    51232 *     51232 * 1.7428890 * 366.21451 *
*    51327 *     51327 * 8.7461005 * 2002.8828 *
*    51405 *     51405 * 2.1086495 * 442.09565 *
*    51444 *     51444 * 29.242867 * 2487.0623 *
*    51537 *     51537 * 21.780069 * 2184.1349 *
*    51585 *     51585 * 3.2988116 * 465.34566 *
*    51616 *     51616 * 18.335232 * 2203.7931 *
*    51645 *     51645 * 12.064549 * 1139.9012 *
*    51646 *     51646 * 35.694964 * 2454.8163 *
*    51809 *     51809 * 6.0968852 * 864.87985 *
*    51838 *     51838 * 38.856287 * 2216.4347 *
*    51839 *     51839 * 14.013960 * 1406.0901 *
*    51885 *     51885 * 3.7271959 * 266.10081 *
*    52012 *     52012 * 19.468124 * 2909.6331 *
*    52064 *     52064 * 8.4748293 * 764.97821 *
*    52099 *     52099 * 35.469293 * 3071.4736 *
*    52130 *     52130 * 18.144103 * 3380.4875 *
*    52180 *     52180 * 7.6056635 * 652.69227 *
*    52202 *     52202 * 4.7608823 * 1089.5516 *
*    52250 *     52250 * 7.9778661 * 2068.0943 *
*    52287 *     52287 * 6.1729822 * 752.02588 *
*    52306 *     52306 * 22.731909 * 2778.0538 *
*    52321 *     52321 * 29.637703 * 3102.2751 *
*    52359 *     52359 * 1.1290014 * 2125.0398 *
*    52708 *     52708 * 3.8268347 * 1313.8061 *
*    52747 *     52747 * 21.445748 * 1957.5291 *
*    52830 *     52830 * 8.7658630 * 1440.3862 *
*    53021 *     53021 * 3.5214464 * 202.13165 *
*    53036 *     53036 * 14.536369 * 859.76527 *
*    53415 *     53415 * 12.559662 * 2008.6008 *
*    53437 *     53437 * 18.483709 * 720.94605 *
*    53477 *     53477 * 25.473170 * 3272.8880 *
*    53496 *     53496 * 39.207436 * 3628.9689 *
*    53500 *     53500 * 11.151539 * 1347.6624 *
*    53505 *     53505 * 7.3370140 * 1727.4357 *
*    53544 *     53544 * 11.263503 * 3791.6977 *
*    53566 *     53566 * 3.9425777 * 840.07589 *
*    53594 *     53594 * 6.1248661 * 1160.7207 *
*    53611 *     53611 * 4.8801963 * 2410.5458 *
*    53644 *     53644 * 5.4329954 * 728.35168 *
*    53677 *     53677 * 31.880240 * 2611.8021 *
*    53681 *     53681 * 3.8248545 * 475.41600 *
*    53756 *     53756 * 19.211184 * 1596.3303 *
*    53777 *     53777 * 25.126280 * 1814.2259 *
*    53778 *     53778 * 4.2738656 * 371.40264 *
*    53909 *     53909 * 2.5162843 * 489.08528 *
*    53981 *     53981 *  6.990074 * 1002.3792 *
*    54032 *     54032 * 3.9085534 * 1094.8940 *
*    54147 *     54147 * 7.7790883 * 885.11542 *
*    54237 *     54237 * 17.053304 * 1715.9209 *
*    54289 *     54289 * 8.4776803 * 1017.1262 *
*    54304 *     54304 * 7.9836640 * 1656.8598 *
*    54371 *     54371 * 1.1821791 * 2325.6866 *
*    54436 *     54436 * 6.9780566 * 628.92526 *
*    54549 *     54549 * 10.795475 * 926.28509 *
*    54588 *     54588 * 5.4420398 * 1429.6768 *
*    54644 *     54644 * 5.9377225 * 529.16820 *
*    54672 *     54672 * 15.290013 * 2331.9882 *
*    54876 *     54876 * 7.7555358 * 1197.0834 *
*    54895 *     54895 * 10.847454 * 3948.8884 *
*    54928 *     54928 * 6.3757548 * 495.41884 *
*    54969 *     54969 * 10.855371 * 1116.7621 *
*    54975 *     54975 * 30.714592 * 2164.5617 *
*    54993 *     54993 * 6.5443131 * 1042.3343 *
*    55020 *     55020 * 4.6141834 * 1673.8297 *
*    55169 *     55169 * 6.2844719 * 2581.0773 *
*    55171 *     55171 * 11.466743 * 1481.3747 *
*    55251 *     55251 * 5.7732007 * 681.97216 *
*    55447 *     55447 * 10.849643 * 1606.1921 *
*    55495 *     55495 * 9.4864105 * 1517.9968 *
*    55525 *     55525 * 13.858921 * 1521.8969 *
*    55865 *     55865 * 1.3463800 * 537.86219 *
*    55879 *     55879 * 12.075952 * 1228.2821 *
*    55902 *     55902 * 14.247210 * 797.35576 *
*    55910 *     55910 * 26.882254 * 2736.1541 *
*    55968 *     55968 * 11.683213 * 1150.7677 *
*    56034 *     56034 * 9.3990531 * 941.88463 *
*    56046 *     56046 * 29.667430 * 3463.4488 *
*    56051 *     56051 * 6.3483923 * 778.98558 *
*    56162 *     56162 * 17.534757 * 2778.3489 *
*    56237 *     56237 * 7.6428365 * 1093.8567 *
*    56262 *     56262 * 11.652210 * 1001.9677 *
*    56306 *     56306 * 5.0896752 * 634.25250 *
*    56560 *     56560 * 34.251139 * 2204.4511 *
*    56969 *     56969 * 10.379613 * 760.23453 *
*    57040 *     57040 * 10.272481 * 1201.8034 *
*    57071 *     57071 * 26.586137 * 3408.0281 *
*    57188 *     57188 * 20.202472 * 1621.3763 *
*    57199 *     57199 * 18.122893 * 1348.4446 *
*    57204 *     57204 * 6.9586971 * 1293.8825 *
*    57244 *     57244 * 28.000363 * 1419.4413 *
*    57467 *     57467 * 4.8013793 * 811.38083 *
*    57484 *     57484 * 6.7727042 * 613.05400 *
*    57491 *     57491 * 14.700019 * 1231.6496 *
*    57531 *     57531 * 11.063850 * 3046.4947 *
*    57548 *     57548 * 19.612548 * 1010.7035 *
*    57609 *     57609 * 12.790784 * 1548.9430 *
*    57621 *     57621 * 9.1572732 * 1397.3967 *
*    57784 *     57784 * 31.110395 * 2386.9808 *
*    57886 *     57886 * 31.784931 * 2399.5454 *
*    57916 *     57916 * 3.5830818 * 709.19314 *
*    57975 *     57975 * 12.142686 * 1510.2258 *
*    58007 *     58007 * 2.1922453 * 481.79716 *
*    58075 *     58075 * 24.033943 * 2058.0072 *
*    58147 *     58147 * 8.6708890 * 916.28858 *
*    58252 *     58252 * 14.762168 * 1496.3453 *
*    58282 *     58282 * 26.298665 * 2186.4592 *
*    58420 *     58420 * 20.795013 * 1721.3189 *
*    58580 *     58580 * 27.302742 * 2341.8787 *
*    58636 *     58636 * 30.281086 * 2676.5023 *
*    58652 *     58652 * 5.1899320 * 794.31137 *
*    58693 *     58693 * 14.711119 * 1562.8536 *
*    58734 *     58734 * 5.6823581 * 420.39412 *
*    58747 *     58747 * 7.9332498 * 658.06669 *
*    58775 *     58775 * 25.377786 * 2322.4187 *
*    58929 *     58929 * 37.329843 * 2647.7469 *
*    59032 *     59032 * 11.268739 * 591.81881 *
*    59075 *     59075 * 29.414440 * 2754.8585 *
*    59125 *     59125 * 20.765346 * 2543.5017 *
*    59187 *     59187 * 2.6457484 * 884.61411 *
*    59266 *     59266 * 24.824721 * 2961.0173 *
*    59327 *     59327 * 15.196043 * 1145.3089 *
*    59546 *     59546 * 15.274258 * 1154.9128 *
*    59602 *     59602 * 11.948119 * 1371.2184 *
*    59608 *     59608 * 14.700136 * 1297.9881 *
*    59618 *     59618 * 32.095176 * 3187.4728 *
*    59748 *     59748 * 5.0984237 * 787.98468 *
*    59799 *     59799 * 30.933243 * 1952.7848 *
*    59809 *     59809 * 5.2166304 * 879.28908 *
*    59890 *     59890 * 18.827927 * 2117.2462 *
*    59984 *     59984 * 23.993835 * 2705.6029 *
*    60054 *     60054 * 14.796161 * 1650.7684 *
*    60202 *     60202 * 14.941546 * 1219.9546 *
*    60252 *     60252 * 11.504436 * 970.67441 *
*    60321 *     60321 * 14.076341 * 975.67461 *
*    60326 *     60326 * 10.645892 * 1266.4986 *
*    60363 *     60363 * 5.4705902 * 836.78206 *
*    60507 *     60507 * 15.348225 * 1434.2774 *
*    60570 *     60570 * 3.8542743 * 763.70573 *
*    60652 *     60652 * 11.292421 * 3254.8013 *
*    60720 *     60720 * 16.666264 * 3378.7415 *
*    60754 *     60754 * 9.6233083 * 1201.0886 *
*    60809 *     60809 * 18.589320 * 1314.5334 *
*    60894 *     60894 * 3.8237670 * 1209.7891 *
*    60932 *     60932 * 7.3235249 * 919.93743 *
*    61064 *     61064 * 2.9954076 * 1332.7196 *
*    61080 *     61080 * 17.316995 * 1187.1274 *
*    61147 *     61147 * 5.6313222 * 1020.5973 *
*    61248 *     61248 * 6.1712742 * 1111.4138 *
*    61273 *     61273 * 2.5100214 * 2952.5038 *
*    61424 *     61424 * 3.4955217 * 387.90121 *
*    61703 *     61703 * 5.9465433 * 978.74734 *
*    61786 *     61786 * 14.884295 * 1082.3799 *
*    62008 *     62008 * 0.8958389 * 2272.2471 *
*    62118 *     62118 * 16.638704 * 1805.8737 *
*    62166 *     62166 * 20.066993 * 1505.1007 *
*    62181 *     62181 * 10.317975 * 1489.9866 *
*    62299 *     62299 * 8.9859372 *  1465.477 *
*    62393 *     62393 * 23.837684 * 967.49006 *
*    62549 *     62549 * 3.9858252 * 368.80529 *
*    62568 *     62568 * 7.9670434 * 1094.5141 *
*    62625 *     62625 * 28.604017 * 606.81065 *
*    62628 *     62628 * 28.122704 * 2383.5165 *
*    62662 *     62662 * 6.4008341 * 963.51220 *
*    62880 *     62880 * 38.416697 * 2565.7564 *
*    62900 *     62900 * 3.9511116 * 819.32861 *
*    62905 *     62905 * 10.615558 * 1052.3678 *
*    62918 *     62918 * 4.5834167 * 643.73381 *
*    63059 *     63059 * 6.7146156 * 1197.3606 *
*    63146 *     63146 * 6.7528205 * 662.32562 *
*    63151 *     63151 * 3.2352168 * 2036.4793 *
*    63249 *     63249 * 8.5909900 * 1146.1190 *
*    63272 *     63272 * 32.888686 * 3706.2747 *
*    63426 *     63426 * 39.720203 * 3972.1956 *
*    63665 *     63665 * 8.0467995 * 1201.7706 *
*    63669 *     63669 * 8.0678989 * 557.55940 *
*    63687 *     63687 * 30.044902 * 2109.5407 *
*    63702 *     63702 * 17.926242 * 1851.9403 *
*    63742 *     63742 * 9.7675650 * 789.95710 *
*    63920 *     63920 * 18.797951 * 2082.2970 *
*    63940 *     63940 * 3.2626722 * 2540.8329 *
*    63954 *     63954 * 18.319942 * 1188.6713 *
*    64025 *     64025 * 10.025355 * 790.06452 *
*    64030 *     64030 * 13.910256 * 999.12538 *
*    64117 *     64117 * 4.5595907 * 217.50354 *
*    64164 *     64164 * 12.845565 * 3397.0354 *
*    64227 *     64227 * 15.297003 * 3283.7278 *
*    64242 *     64242 * 26.553829 * 2072.4014 *
*    64301 *     64301 * 23.404424 * 2563.2135 *
*    64619 *     64619 * 4.9483681 * 555.85737 *
*    64666 *     64666 * 2.7543533 * 440.69897 *
*    64729 *     64729 * 5.6512667 * 1057.1709 *
*    64893 *     64893 * 29.597308 * 1979.4732 *
*    64900 *     64900 * 13.449563 * 1248.9996 *
*    64916 *     64916 * 4.1908658 * 494.80899 *
*    64934 *     64934 * 15.802085 * 1386.3162 *
*    65076 *     65076 * 38.042249 * 1890.9289 *
*    65083 *     65083 * 35.583298 * 2713.2336 *
*    65211 *     65211 * 29.267287 * 1719.9593 *
*    65221 *     65221 * 28.707098 * 2545.1951 *
*    65307 *     65307 * 7.7443267 * 809.25053 *
*    65325 *     65325 * 28.580199 * 3492.7593 *
*    65328 *     65328 * 24.044770 * 2783.6997 *
*    65336 *     65336 * 3.7192417 * 238.18986 *
*    65338 *     65338 * 3.5362512 * 918.96888 *
*    65453 *     65453 * 22.027771 * 1796.6494 *
*    65457 *     65457 * 3.0669407 * 369.27658 *
*    65529 *     65529 * 11.194883 * 1593.3651 *
*    65556 *     65556 * 7.8220163 * 1392.8310 *
*    65832 *     65832 * 8.2600516 * 1626.2000 *
*    65844 *     65844 * 36.313687 * 321.25590 *
*    65907 *     65907 * 18.123280 * 400.84516 *
*    66063 *     66063 * 29.136645 * 2398.7952 *
*    66227 *     66227 * 10.071553 * 575.23559 *
*    66346 *     66346 * 31.943336 * 1990.9522 *
*    66400 *     66400 * 2.1860100 * 1725.2734 *
*    66441 *     66441 * 4.4865551 * 582.49327 *
*    66596 *     66596 * 32.179306 * 2302.1713 *
*    66696 *     66696 * 11.661965 * 2361.3944 *
*    66812 *     66812 * 9.2708576 * 1039.3255 *
*    67040 *     67040 * 2.7600750 * 2021.0429 *
*    67176 *     67176 * 6.0723835 * 620.81304 *
*    67198 *     67198 * 6.5984945 * 789.82775 *
*    67355 *     67355 * 5.0356502 * 773.69964 *
*    67566 *     67566 * 25.112251 * 2754.9066 *
*    67614 *     67614 * 9.7119701 * 1145.1285 *
*    67615 *     67615 * 23.148731 * 1995.6629 *
*    67630 *     67630 * 4.1224541 * 1074.4232 *
*    67632 *     67632 * 4.8345403 * 383.10504 *
*    67691 *     67691 * 1.2725049 * 86.570772 *
*    67719 *     67719 * 15.784273 * 3582.1551 *
*    67856 *     67856 * 4.7954408 * 506.78474 *
*    67898 *     67898 * 4.8895967 * 747.97014 *
*    67920 *     67920 * 5.0342371 * 1031.8484 *
*    68009 *     68009 * 2.5424362 * 1789.5675 *
*    68011 *     68011 * 2.5158008 * 547.67711 *
*    68029 *     68029 * 27.353807 * 1950.7574 *
*    68053 *     68053 * 7.7056001 * 653.54795 *
*    68093 *     68093 * 36.736234 * 3295.8242 *
*    68249 *     68249 * 15.525721 * 1676.1585 *
*    68262 *     68262 * 3.7471751 * 1049.3666 *
*    68369 *     68369 * 3.3742869 * 1583.0838 *
*    68414 *     68414 * 30.580432 * 2540.0994 *
*    68477 *     68477 * 6.6110159 * 1112.0970 *
*    68487 *     68487 * 10.367796 * 1096.9901 *
*    68605 *     68605 * 6.4558328 * 743.46720 *
*    68683 *     68683 * 4.8774254 * 972.80337 *
*    68711 *     68711 * 15.672672 * 1475.8085 *
*    68782 *     68782 * 12.757700 * 1188.4589 *
*    68832 *     68832 * 27.102982 * 2450.9046 *
*    68855 *     68855 * 18.077298 * 1395.9868 *
*    68953 *     68953 * 6.3741238 * 1532.3196 *
*    69033 *     69033 * 21.663250 * 1676.1597 *
*    69241 *     69241 * 17.085607 * 2837.8237 *
*    69308 *     69308 * 12.583062 * 858.62299 *
*    69317 *     69317 * 4.6962237 * 1046.6694 *
*    69335 *     69335 * 5.1513250 * 798.13410 *
*    69367 *     69367 * 36.130131 * 3202.0705 *
*    69536 *     69536 * 20.697737 * 2171.6233 *
*    69605 *     69605 * 12.604000 * 1351.4553 *
*    69668 *     69668 * 9.7576025 * 1787.8716 *
*    69820 *     69820 * 19.397628 * 2439.9526 *
*    70075 *     70075 * 18.831086 * 1666.7617 *
*    70105 *     70105 * 28.071804 * 1889.2414 *
*    70165 *     70165 * 10.511025 * 1131.4874 *
*    70166 *     70166 * 4.4687281 * 1479.4558 *
*    70207 *     70207 * 26.133083 * 559.59085 *
*    70208 *     70208 * 18.322581 * 3832.3406 *
*    70238 *     70238 * 11.274563 * 725.93622 *
*    70258 *     70258 * 10.600052 * 1468.2221 *
*    70286 *     70286 * 12.793558 * 1705.6767 *
*    70364 *     70364 * 9.5350812 * 1493.1500 *
*    70479 *     70479 * 7.0227591 * 230.40398 *
*    70480 *     70480 * 9.3763977 * 675.20059 *
*    70533 *     70533 * 9.7949196 * 2944.6759 *
*    70620 *     70620 * 9.8813564 * 1443.4706 *
*    70629 *     70629 * 10.362220 * 813.00026 *
*    70638 *     70638 * 10.921920 * 926.11154 *
*    70643 *     70643 * 2.4335958 * 2734.7050 *
*    70658 *     70658 * 10.234817 * 1012.1200 *
*    70674 *     70674 * 4.3669323 * 547.60074 *
*    70698 *     70698 * 18.228283 * 1677.5537 *
*    70758 *     70758 * 4.2120691 * 649.81238 *
*    70836 *     70836 * 4.4351643 * 529.36500 *
*    70849 *     70849 * 36.497942 * 1647.2455 *
*    70967 *     70967 * 6.0418803 * 495.52577 *
*    71052 *     71052 * 19.051629 * 1722.1570 *
*    71100 *     71100 * 9.2137791 * 995.22108 *
*    71105 *     71105 * 22.638574 * 2310.3063 *
*    71125 *     71125 * 4.2045268 * 137.29820 *
*    71137 *     71137 * 10.201225 * 1398.6916 *
*    71167 *     71167 * 5.8023125 * 526.95294 *
*    71236 *     71236 * 15.208702 * 1148.5939 *
*    71251 *     71251 * 6.4776932 * 1286.2428 *
*    71267 *     71267 * 7.4781352 * 3365.0721 *
*    71309 *     71309 * 15.116102 * 1102.4412 *
*    71354 *     71354 * 7.3529241 * 445.99872 *
*    71365 *     71365 * 5.9779533 * 650.30666 *
*    71379 *     71379 * 10.059127 * 1515.6583 *
*    71428 *     71428 * 2.2824940 * 659.05471 *
*    71542 *     71542 * 24.820098 * 1389.2998 *
*    71594 *     71594 * 7.4410195 * 1045.3259 *
*    71613 *     71613 * 9.5419131 * 2780.0623 *
*    71620 *     71620 * 25.080771 * 1979.1021 *
*    71668 *     71668 * 8.2858872 * 1589.9114 *
*    71769 *     71769 * 12.481403 * 2005.6258 *
*    71873 *     71873 * 31.062025 * 2297.1242 *
*    71980 *     71980 * 13.438846 * 1531.7845 *
*    72142 *     72142 * 22.132484 * 2370.7279 *
*    72231 *     72231 * 3.4791777 * 1261.7918 *
*    72245 *     72245 * 30.461834 * 1440.2014 *
*    72418 *     72418 * 10.715878 * 2392.2648 *
*    72432 *     72432 *  16.32767 *  752.7739 *
*    72440 *     72440 * 6.3710870 * 801.84273 *
*    72664 *     72664 * 38.945860 * 2105.0204 *
*    72777 *     72777 * 16.019460 * 1510.3073 *
*    72847 *     72847 * 18.231816 * 1187.2884 *
*    72862 *     72862 * 24.937675 * 2284.8735 *
*    72872 *     72872 * 10.448944 * 1443.0008 *
*    73001 *     73001 * 19.883409 * 3602.6295 *
*    73063 *     73063 * 26.597364 * 617.70465 *
*    73083 *     73083 * 23.130106 * 3247.4146 *
*    73252 *     73252 * 4.5288388 * 3244.8913 *
*    73387 *     73387 * 33.538957 * 3237.5169 *
*    73409 *     73409 * 25.060493 * 1701.4312 *
*    73517 *     73517 * 20.530067 * 2037.0925 *
*    73518 *     73518 * 8.9957467 * 812.66969 *
*    73632 *     73632 * 11.581446 * 1023.0770 *
*    73678 *     73678 * 5.5376697 * 2029.9740 *
*    73703 *     73703 * 27.318084 * 1335.7618 *
*    73751 *     73751 * 4.9738932 * 1433.8789 *
*    73830 *     73830 * 24.380095 * 1528.3017 *
*    73848 *     73848 * 10.041911 * 388.94202 *
*    73864 *     73864 * 23.296990 * 1567.6136 *
*    73922 *     73922 * 14.312093 * 1037.2548 *
*    73931 *     73931 * 31.154999 * 2184.1171 *
*    74025 *     74025 * 12.928942 * 1189.2585 *
*    74035 *     74035 * 2.4122274 * 458.70892 *
*    74065 *     74065 * 12.281014 * 1657.4171 *
*    74104 *     74104 * 3.8193695 * 667.83362 *
*    74212 *     74212 * 21.562502 * 1696.5488 *
*    74220 *     74220 * 9.7799453 * 580.38064 *
*    74274 *     74274 * 16.107693 * 1130.2838 *
*    74299 *     74299 * 12.077379 * 1510.0810 *
*    74366 *     74366 * 15.729603 * 2676.2291 *
*    74416 *     74416 * 25.736359 * 1883.1676 *
*    74497 *     74497 * 29.844075 * 1991.9227 *
*    74581 *     74581 * 20.743918 * 1438.6052 *
*    74596 *     74596 * 5.9319307 * 443.49481 *
*    74621 *     74621 * 15.268172 * 1856.1021 *
*    74635 *     74635 * 13.431971 * 1390.9953 *
*    74791 *     74791 * 4.0577891 * 963.69676 *
*    74914 *     74914 * 7.7100007 * 323.30712 *
*    74960 *     74960 * 17.352404 * 1783.5426 *
*    75004 *     75004 * 16.460011 * 958.04166 *
*    75142 *     75142 * 13.802169 * 1912.8961 *
*    75189 *     75189 * 22.946256 * 420.19879 *
*    75192 *     75192 * 4.8223863 *  836.9815 *
*    75404 *     75404 * 26.284572 * 2581.4288 *
*    75514 *     75514 * 4.1009123 * 501.22218 *
*    75596 *     75596 * 3.1675744 * 808.68618 *
*    75598 *     75598 * 29.175269 * 1841.1750 *
*    75631 *     75631 * 22.701398 * 2059.1145 *
*    75636 *     75636 * 3.2450537 * 763.81331 *
*    75661 *     75661 * 3.1082057 * 647.38367 *
*    75699 *     75699 * 4.5073417 * 3592.8663 *
*    75949 *     75949 * 25.190104 * 2630.1975 *
*    75960 *     75960 * 17.790183 * 2359.3119 *
*    75995 *     75995 * 11.555875 * 1420.9071 *
*    76055 *     76055 * 39.864510 * 2816.7144 *
*    76083 *     76083 * 7.2014531 * 573.16664 *
*    76088 *     76088 * 24.263945 * 2035.6380 *
