************************************************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *      X[0] *      Y[0] *         Z *
*    52943 *     52943 * 13.794137 * 1027.9574 * -0.262898 * 0.0154921 *    -18.86 *
*    52950 *     52950 * 580.78079 * 118132.61 * -0.197637 * 0.7449504 *     -9.94 *
*    52962 *     52962 * 12.162774 * 978.95088 * 0.1950453 * -0.060850 *    -16.52 *
*    52980 *     52980 * 5.3061881 * 46306.281 * -0.227180 * 0.5091057 *    -17.36 *
*    52983 *     52983 * 3.1254490 * 40780.199 * -0.312067 * 0.2290616 *      -2.8 *
*    53007 *     53007 * 228.40245 * 23858.538 * -0.285497 * -0.389888 *    -18.16 *
*    53015 *     53015 * 489.36136 * 125246.64 * -0.210931 * -0.621072 *    -21.52 *
*    53027 *     53027 * 32.059480 * 3050.1956 * 0.5318051 * 0.0024078 *     -8.74 *
*    53037 *     53037 * 3.9993073 * 64822.479 * 0.5127382 * 0.6654310 *     -17.8 *
*    53054 *     53054 * 3.1620375 * 25722.063 * -0.414428 * 0.2086403 *    -21.48 *
*    53059 *     53059 * 1.2258137 * 40596.023 * -0.610816 * 0.4741904 *    -22.12 *
*    53062 *     53062 * 457.95696 * 97604.519 * -0.608250 * -0.213386 *     -2.58 *
*    53069 *     53069 * 775.53087 * 117578.15 * -0.508383 * -0.280691 *    -13.44 *
*    53167 *     53167 * 616.45292 * 112002.67 * -0.545440 * -0.093203 *      -2.8 *
*    53179 *     53179 * 20.738567 * 5377.4076 * 0.7120536 * 0.0243380 *     -9.32 *
*    53186 *     53186 * 596.64965 * 116616.77 * -0.631285 * 0.2042961 *    -17.68 *
*    53195 *     53195 * 5.8387374 * 814.01768 * -0.531794 * 0.1915526 *    -10.76 *
*    53208 *     53208 * 73.514177 * 17658.508 * 0.0673793 * -0.392668 *     -7.42 *
*    53230 *     53230 * 1634.9123 * 17889.060 * -0.462844 * 0.2189900 *    -17.98 *
*    53234 *     53234 * 453.20219 * 108252.26 * 0.0682155 * 0.7612859 *    -11.82 *
*    53241 *     53241 * 367.24280 * 99681.007 * -0.244303 * -0.654873 *     -4.88 *
*    53257 *     53257 * 35.797099 * 7194.6671 * 0.1054072 * 0.4792129 *     -2.02 *
*    53275 *     53275 * 578.75613 * 121943.60 * -0.517165 * -0.252963 *     -19.5 *
*    53284 *     53284 * 2.7381326 * 37830.374 * -0.256764 * 0.1454181 *     -14.1 *
*    53293 *     53293 * 3.9321031 * 768.04684 * 0.2955299 * -0.143555 *     -2.42 *
*    53323 *     53323 * 73.584320 * 3799.5119 * -0.667515 * -0.236334 *     -9.82 *
*    53334 *     53334 * 6.9657356 * 1047.8696 * 0.4102001 * 0.4448481 *     -19.6 *
*    53348 *     53348 * 615.67695 * 113892.39 * -0.541809 * -0.243597 *     -5.96 *
*    53352 *     53352 * 491.03203 * 125448.20 * 0.7736861 * -0.289074 *     -14.9 *
*    53363 *     53363 * 1393.3041 * 24206.077 * -0.681110 * -0.028854 *    -11.64 *
*    53367 *     53367 * 470.26554 * 125025.79 * -0.105395 * -0.384612 *     -9.24 *
*    53396 *     53396 * 623.15939 * 97796.190 * 0.5487055 * 0.3408830 *    -22.46 *
*    53411 *     53411 * 16.691111 * 9449.7723 * -0.774036 * -0.326345 *     -2.14 *
*    53426 *     53426 * 1.9701069 * 68968.498 * -0.187264 * 0.4063666 *    -15.42 *
*    53435 *     53435 * 2.8449198 * 5455.7581 * 0.2121810 * 0.2599839 *     -9.04 *
*    53459 *     53459 * 2.4564711 * 696.99978 * -0.635055 * 0.4678730 *     -12.2 *
*    53472 *     53472 * 2.9268427 * 57189.027 * -0.574895 * -0.200956 *     -17.8 *
*    53474 *     53474 * 573.55877 * 107866.96 * 0.1393359 * -0.487473 *     -1.02 *
*    53524 *     53524 * 238.24686 * 98586.780 * 0.4316426 * 0.6368499 *     -11.8 *
*    53533 *     53533 * 280.74491 * 88333.747 * -0.067705 * -0.747968 *    -19.58 *
*    53569 *     53569 * 98.432192 * 822.44311 * 0.1583784 * 0.0119419 *     -21.7 *
*    53575 *     53575 * 676.81315 * 115856.57 * -0.364488 * -0.258018 *    -14.18 *
*    53597 *     53597 * 487.18272 * 117365.04 * 0.1661053 * 0.6325588 *      -1.7 *
*    53632 *     53632 * 30.605340 * 2112.1921 * 0.3247589 * 0.1960411 *    -20.08 *
*    53658 *     53658 * 304.94006 * 72067.462 * -0.187679 * -0.197813 *    -23.24 *
*    53678 *     53678 * 560.66210 * 99698.088 * 0.1047476 * 0.5604097 *     -13.3 *
*    53697 *     53697 * 23.211651 * 3631.8227 * 0.0867665 * -0.616388 *    -22.24 *
*    53724 *     53724 * 214.92609 * 59885.975 * -0.643164 * -0.291099 *    -17.78 *
*    53748 *     53748 * 331.85776 * 131498.09 * -0.180001 * 0.7157192 *    -12.12 *
*    53768 *     53768 * 542.71166 * 130832.27 * -0.033789 * -0.814436 *    -12.86 *
*    53783 *     53783 * 427.71646 * 109553.45 * 0.3257577 * -0.696052 *    -13.86 *
*    53793 *     53793 * 26.509769 * 31029.683 * -0.567422 * 0.3925693 *     -1.06 *
*    53814 *     53814 * 6.6673085 * 774.13475 * 0.0110540 * -0.782483 *     -17.3 *
*    53847 *     53847 * 35.363853 * 17560.714 * 0.6366316 * 0.2901525 *     -2.44 *
*    53854 *     53854 * 18.472603 * 1401.0843 * -0.537279 * 0.2095250 *    -10.52 *
*    53900 *     53900 * 814.10251 * 119940.92 * -0.266266 * 0.7487598 *    -22.36 *
*    53909 *     53909 * 290.13617 * 90082.818 * -0.584915 * 0.2376730 *    -13.18 *
*    53916 *     53916 * 2477.9987 * 3014.6913 * 0.5947126 * 0.4592262 *    -20.62 *
*    53932 *     53932 * 12.486795 * 1407.8080 * 0.1166480 * -0.026766 *     -21.3 *
*    53981 *     53981 * 461.38898 * 113087.55 * 0.2141346 * -0.610564 *    -17.34 *
*    54021 *     54021 * 4.9160314 * 477.28857 * -0.458854 * -0.132411 *     -4.74 *
*    54053 *     54053 * 317.74387 * 24049.195 * 0.0846706 * 0.5867269 *    -17.16 *
*    54056 *     54056 * 2.6766642 * 1340.9719 * 0.7381182 * -0.154905 *    -23.74 *
*    54057 *     54057 * 375.37141 * 111222.52 * -0.435471 * -0.507343 *      -7.2 *
*    54061 *     54061 * 64.133507 * 6373.4195 * 0.1597959 * 0.3338572 *        -3 *
*    54066 *     54066 * 141.92431 * 11060.558 * -0.787375 * 0.0242567 *    -21.32 *
*    54089 *     54089 * 464.70244 * 122659.76 * -0.324090 * -0.777150 *    -11.56 *
*    54120 *     54120 * 161.46026 * 14411.552 * 0.4039629 * 0.5842027 *     -3.24 *
*    54182 *     54182 * 345.80326 * 116134.63 * -0.832855 * 0.0020786 *     -9.16 *
*    54184 *     54184 * 1453.8633 * 125471.37 * -0.530435 * -0.088339 *    -21.02 *
*    54202 *     54202 * 502.25271 * 59950.310 * -0.547831 * -0.165520 *     -2.86 *
*    54215 *     54215 * 337.80444 * 114134.44 * 0.3949312 * -0.176709 *      -3.8 *
*    54231 *     54231 * 420.42408 * 115462.24 * -0.431931 * 0.3692734 *    -12.56 *
*    54243 *     54243 * 49.958401 * 4533.1174 * 0.5555511 * 0.6433052 *     -13.8 *
*    54266 *     54266 * 210.57384 * 18551.473 * -0.447293 * 0.6908637 *    -11.58 *
*    54300 *     54300 * 250.82474 * 7368.6469 * 0.4940086 * 0.4943563 *    -23.54 *
*    54316 *     54316 * 2.0456377 * 6939.7068 * -0.324845 * 0.1866803 *    -15.48 *
*    54328 *     54328 * 34.292088 * 2576.5877 * -0.268159 * 0.7927680 *    -19.24 *
*    54347 *     54347 * 496.98027 * 127794.49 * 0.0400220 * -0.724181 *      -8.6 *
*    54372 *     54372 * 382.26816 *  128489.7 * -0.105230 * 0.4861793 *      -1.1 *
*    54397 *     54397 * 18.790026 * 2070.8828 * -0.393048 * -0.703072 *     -2.04 *
*    54407 *     54407 * 16.421767 * 3013.2512 * -0.224595 * 0.6071645 *     -3.12 *
*    54418 *     54418 * 222.28255 * 17983.802 * -0.410432 * 0.6415735 *    -10.16 *
*    54421 *     54421 * 3380.0948 * 2410.4398 * -0.270066 * -0.292655 *     -6.62 *
*    54424 *     54424 * 1.6250589 * 69029.818 * -0.479343 * -0.354338 *     -3.98 *
*    54435 *     54435 * 11.181712 * 1271.9611 * -0.244010 * 0.1532028 *    -20.82 *
*    54439 *     54439 * 2.7804748 * 558.07739 * 0.0199740 * 0.1123747 *    -13.48 *
*    54445 *     54445 * 546.26113 * 115789.35 * -0.300881 * 0.3482958 *     -5.24 *
*    54457 *     54457 * 17.323120 * 2872.0115 * 0.1177121 * 0.3781101 *      -1.3 *
*    54497 *     54497 * 356.84540 * 69750.030 * -0.067975 * 0.4470056 *    -15.86 *
*    54499 *     54499 * 1.6939546 * 7264.5958 * -0.124164 * 0.3187632 *    -21.66 *
*    54507 *     54507 * 13.691345 * 5181.4785 * -0.360085 * 0.5089822 *     -2.46 *
*    54515 *     54515 * 20.785137 * 1044.4981 * -0.131817 * 0.1528230 *    -18.98 *
*    54521 *     54521 * 3.9057225 * 60767.540 * -0.016360 * -0.261621 *     -9.44 *
*    54531 *     54531 * 38.463028 * 16296.014 * 0.1041754 * 0.3122168 *     -2.54 *
*    54562 *     54562 * 423.22923 * 115354.24 * -0.505160 * -0.355327 *    -17.88 *
*    54576 *     54576 * 2.9581138 * 65841.169 * -0.385288 * -0.125061 *     -15.9 *
*    54605 *     54605 * 501.20239 * 99414.834 * -0.815787 * 0.1726420 *     -9.06 *
*    54610 *     54610 * 23.459526 * 2225.0214 * -0.704266 * 0.1846434 *     -18.7 *
*    54615 *     54615 * 729.54782 * 119631.57 * 0.1930348 * -0.812202 *    -12.84 *
*    54646 *     54646 * 35.048729 * 21152.911 * -0.742207 * -0.312100 *     -1.34 *
*    54655 *     54655 * 612.42497 * 112762.60 * -0.306477 * 0.5223356 *    -13.04 *
*    54677 *     54677 * 2.2404065 * 40244.947 * 0.4436848 * 0.3008056 *    -23.52 *
*    54684 *     54684 * 463.55440 * 125163.69 * -0.122119 * -0.049507 *      -5.1 *
*    54693 *     54693 * 443.77840 * 124935.26 * -0.555291 * 0.0388649 *     -15.8 *
*    54697 *     54697 * 478.68455 * 125065.89 * -0.687340 * 0.4902666 *    -21.88 *
*    54718 *     54718 * 781.32098 * 113967.17 * -0.738125 * -0.332574 *     -1.54 *
*    54732 *     54732 * 33.790464 * 967.38556 * 0.7334034 * -0.198932 *    -22.78 *
*    54746 *     54746 * 650.91100 * 120254.92 * -0.463060 * 0.1615782 *     -2.56 *
*    54776 *     54776 * 41.451621 * 2804.5898 * -0.268981 * -0.741105 *     -1.06 *
*    54792 *     54792 * 34.445010 * 29116.975 * -0.706203 * 0.3334137 *     -1.42 *
*    54806 *     54806 * 2.3505376 * 356.73989 * 0.4560031 * 0.3638803 *     -8.32 *
*    54810 *     54810 * 598.67754 * 115579.83 * -0.644966 * -0.283683 *     -2.68 *
*    54814 *     54814 * 480.21625 * 123060.66 * 0.6540959 * 0.4423356 *       -11 *
*    54815 *     54815 * 545.12812 * 127188.13 * -0.322503 * 0.2176108 *     -14.6 *
*    54898 *     54898 * 595.13216 * 120169.50 * -0.614547 * -0.473565 *     -2.88 *
*    54901 *     54901 * 0.9814500 * 61479.677 * -0.360225 * 0.6973055 *     -10.7 *
*    54924 *     54924 *  7.223259 * 623.68358 * 0.5815560 * -0.521472 *    -14.78 *
*    54931 *     54931 * 2.1069726 * 79385.552 * 0.1289133 * 0.3421063 *    -20.26 *
*    54946 *     54946 * 85.741891 * 57619.035 * -0.588077 * 0.5670909 *     -1.08 *
*    54961 *     54961 * 2.0887125 * 47286.871 * -0.308917 * 0.3510886 *     -24.2 *
*    54984 *     54984 * 27.099053 * 2265.9958 * 0.8042885 * -0.192407 *      -6.5 *
*    54995 *     54995 * 45.973063 * 6385.9206 * -0.328845 * 0.0580012 *     -5.04 *
*    55018 *     55018 * 1.3439096 * 80377.882 * -0.452079 * -0.715779 *    -23.56 *
*    55023 *     55023 * 511.36024 * 100734.04 * -0.289365 * -0.086080 *    -10.16 *
*    55029 *     55029 * 13.605988 * 2087.6516 * 0.3023987 * 0.0102875 *    -18.46 *
*    55031 *     55031 * 3.9212897 * 34536.559 * -0.274622 * 0.3727638 *    -12.22 *
*    55086 *     55086 * 30.536365 * 2843.3579 * -0.199548 * 0.2846211 *     -2.84 *
*    55101 *     55101 * 3.9917912 * 69907.965 * 0.2035117 * 0.7227035 *    -16.34 *
*    55151 *     55151 * 57.966399 * 5321.1491 * 0.0627557 * 0.3913156 *     -1.44 *
*    55160 *     55160 * 2.6516429 * 16723.072 * 0.1542454 * 0.3935139 *      -3.5 *
*    55174 *     55174 * 6.6785133 * 1153.1961 * -0.261625 * 0.3022530 *    -13.44 *
*    55182 *     55182 * 11.222503 * 281.36884 * -0.777480 * -0.025399 *     -3.02 *
*    55195 *     55195 * 3422.6034 * 97727.183 * -0.255011 * 0.7540258 *    -10.56 *
*    55203 *     55203 * 56.424021 * 18910.432 * 0.1044343 * 0.5887624 *     -1.14 *
*    55211 *     55211 * 459.99995 * 115576.49 * -0.712811 * 0.3243961 *     -13.9 *
*    55228 *     55228 * 3.9816290 * 342.39020 * 0.7118998 * -0.435866 *    -18.62 *
*    55236 *     55236 * 2.0071908 * 72893.170 * -0.648487 * -0.228873 *    -21.42 *
*    55243 *     55243 * 682.98045 * 132106.85 * -0.443873 * 0.2321273 *      -2.6 *
*    55247 *     55247 * 3.6142434 * 31418.040 * -0.524027 * 0.5774081 *    -14.16 *
*    55264 *     55264 * 16.861449 * 1391.1858 * -0.123075 * -0.172850 *     -13.7 *
*    55318 *     55318 * 27.859064 * 2145.5258 * -0.202081 * 0.6206485 *     -6.02 *
*    55319 *     55319 * 1066.3662 * 118301.91 * -0.621544 * -0.170034 *     -16.8 *
*    55324 *     55324 * 42.141561 * 9203.2073 * -0.766763 * -0.354656 *     -2.68 *
*    55335 *     55335 * 337.31968 * 95064.423 * 0.6831304 * -0.402313 *     -5.08 *
*    55361 *     55361 * 15.040455 * 9142.7067 * 0.0372387 * 0.4409755 *     -1.64 *
*    55367 *     55367 * 105.60415 * 3853.1068 * -0.560534 * -0.270656 *    -22.78 *
*    55368 *     55368 * 4.3951626 * 20857.115 * -0.202271 * -0.213544 *     -2.34 *
*    55377 *     55377 * 568.47328 * 106975.99 * -0.096636 * -0.352666 *      -1.7 *
*    55412 *     55412 * 845.42881 * 26919.734 * -0.181134 * 0.3001633 *    -22.84 *
*    55424 *     55424 * 454.16085 * 105812.45 * -0.282859 * 0.0552933 *     -4.42 *
*    55475 *     55475 * 5.4541684 * 1248.7426 * 0.0556222 * -0.657132 *      -6.6 *
*    55483 *     55483 * 19.065122 * 1948.7162 * -0.363416 * -0.538133 *    -22.66 *
*    55494 *     55494 * 1.3836028 * 73076.259 * -0.547708 * -0.508588 *    -19.52 *
*    55495 *     55495 * 8.6398568 * 63188.820 * 0.4078003 * 0.6105661 *     -1.34 *
*    55502 *     55502 * 1701.0365 * 35117.474 * 0.0683539 * 0.7852323 *    -16.24 *
*    55505 *     55505 * 5.5014345 * 792.77844 * -0.068231 * 0.1810650 *     -6.74 *
*    55507 *     55507 * 2.7268654 * 71117.670 * -0.356397 * -0.113735 *     -8.72 *
*    55509 *     55509 * 5.6228055 * 270.45724 * 0.0070752 * 0.4597496 *     -12.8 *
*    55524 *     55524 * 27.917123 * 17381.703 * -0.667729 * 0.4398195 *     -1.56 *
*    55559 *     55559 * 556.39278 * 129631.99 * -0.397935 * -0.661146 *    -10.32 *
*    55577 *     55577 * 5.0681388 * 98297.871 * -0.756855 * -0.117160 *    -13.58 *
*    55593 *     55593 * 663.02254 * 125024.13 * -0.104310 * -0.507430 *      -4.6 *
*    55624 *     55624 * 684.78174 * 32438.119 * -0.156086 * 0.2639271 *      -9.8 *
*    55628 *     55628 * 9.3135085 * 1350.8957 * -0.234139 * 0.2350437 *     -5.82 *
*    55716 *     55716 * 19.148558 * 2732.8211 * -0.061684 * 0.7314438 *     -2.46 *
*    55718 *     55718 * 626.39244 * 128411.52 * -0.036364 * -0.845177 *     -13.5 *
*    55726 *     55726 * 21.352343 * 2023.0314 * -0.720646 * -0.212728 *     -3.62 *
*    55758 *     55758 * 29.957834 * 3541.9160 * -0.113586 * 0.8337166 *     -1.06 *
*    55766 *     55766 * 5.7071285 * 539.51189 * 0.6474919 * -0.008544 *    -22.72 *
*    55774 *     55774 * 9.9637746 * 1042.0938 * -0.591362 * -0.238948 *     -22.1 *
*    55795 *     55795 * 389.64011 * 94673.514 * -0.615460 * -0.345541 *    -16.86 *
*    55855 *     55855 * 4.5971959 * 30899.882 * -0.528370 * 0.3956995 *      -3.1 *
*    55864 *     55864 * 369.60338 * 133526.89 * -0.346822 * -0.545288 *     -15.8 *
*    55878 *     55878 * 2.8370815 * 61885.767 * -0.092711 * -0.402702 *    -19.76 *
*    55906 *     55906 * 526.72916 * 126225.72 * -0.376815 * 0.1850393 *    -19.08 *
*    55907 *     55907 * 1316.1028 * 1897.5757 * -0.304022 * 0.3266944 *     -6.82 *
*    55928 *     55928 * 2.4707718 * 60059.579 * 0.2568309 * 0.2432207 *    -17.46 *
*    55929 *     55929 * 1.6110860 * 67827.073 * 0.0111648 * -0.814894 *        -4 *
*    55933 *     55933 * 447.46812 * 93536.048 * -0.131118 * 0.6015780 *    -10.44 *
*    55945 *     55945 * 12.303473 * 1142.4497 * 0.5660455 * 0.1583230 *     -6.82 *
*    55949 *     55949 * 23.858475 * 2890.0928 * -0.705544 * 0.4737511 *     -2.88 *
*    55956 *     55956 * 7.5579389 * 1405.3242 * 0.7982314 * -0.133274 *    -19.94 *
*    55959 *     55959 * 5.8203238 * 993.91969 * 0.4236111 * 0.4274449 *    -10.18 *
*    55961 *     55961 * 44.238700 * 2775.1634 * -0.263424 * 0.3821835 *     -8.62 *
*    55968 *     55968 * 32.442375 * 716.28608 * -0.334775 * 0.1244485 *      -2.1 *
*    55971 *     55971 * 20.281192 * 11447.905 * -0.707808 * -0.232481 *     -1.06 *
*    55985 *     55985 * 835.49605 * 2051.6914 * 0.6704956 * -0.124452 *    -22.54 *
*    55988 *     55988 * 23.326765 * 485.14353 * -0.668212 * -0.212577 *    -17.54 *
*    55989 *     55989 * 520.90172 * 128012.45 * -0.348994 * 0.4239731 *    -22.48 *
*    55992 *     55992 * 20.649239 * 3651.4721 * -0.522868 * -0.304156 *     -7.22 *
*    56001 *     56001 * 1.2030129 * 11420.049 * -0.297830 * 0.4165379 *    -16.04 *
*    56004 *     56004 * 108.57490 * 3474.1942 * -0.345990 * 0.1873752 *     -6.82 *
*    56012 *     56012 * 21.556646 *  3047.002 * -0.342295 * 0.3114263 *        -2 *
*    56030 *     56030 * 4.3917569 * 69883.236 * -0.488453 * 0.1255324 *     -1.62 *
*    56043 *     56043 * 452.61568 * 115472.29 * 0.6119552 * 0.2807228 *     -13.6 *
*    56069 *     56069 * 683.33113 * 132429.75 * -0.428645 * 0.3832987 *    -16.86 *
*    56082 *     56082 * 912.99231 * 19009.485 * -0.681207 * -0.253553 *    -23.08 *
*    56105 *     56105 * 18.772114 * 2201.4249 * -0.237980 * 0.4080120 *     -2.58 *
*    56109 *     56109 * 47.868920 * 2524.3380 * -0.454580 * -0.492630 *    -20.94 *
*    56110 *     56110 * 5.1827235 * 79186.848 * -0.333202 * 0.0797452 *     -14.2 *
*    56116 *     56116 * 2.8053600 * 78374.972 * -0.057039 * -0.191302 *     -21.2 *
*    56199 *     56199 * 2.2578987 * 25271.628 * 0.1474280 * 0.4105908 *    -22.12 *
*    56221 *     56221 * 543.87567 * 103453.53 * -0.208080 * -0.657489 *      -2.4 *
*    56250 *     56250 * 1740.7944 * 107185.21 * 0.2254638 * 0.2491552 *    -22.02 *
*    56260 *     56260 * 629.71428 * 766.00032 * -0.477859 * 0.6374500 *    -24.24 *
*    56261 *     56261 * 177.13512 * 29481.362 * -0.259385 * 0.7288331 *      -1.3 *
*    56315 *     56315 * 325.92847 * 26711.417 * -0.578007 * 0.5760398 *       -14 *
*    56329 *     56329 * 671.90619 * 114427.03 * -0.101431 * -0.819036 *    -14.94 *
*    56339 *     56339 * 61.488846 * 3504.7039 * -0.514940 * -0.546291 *     -7.34 *
*    56405 *     56405 * 2.3346984 * 82658.325 * -0.745265 * -0.340851 *    -12.78 *
*    56409 *     56409 * 112.90548 * 20779.778 * -0.156222 * 0.7647268 *      -4.8 *
*    56431 *     56431 * 426.10862 * 129771.27 * -0.581270 * 0.0195677 *    -11.32 *
*    56447 *     56447 * 10.734575 * 70075.112 * -0.162089 * -0.798345 *     -5.86 *
*    56458 *     56458 * 659.21333 * 113118.46 * 0.2261782 * -0.677270 *     -4.38 *
*    56480 *     56480 * 38.844827 * 2919.4444 * 0.2781770 * 0.4496431 *     -4.96 *
*    56482 *     56482 * 29.754437 * 2744.7527 * -0.171951 * 0.4733071 *      -8.8 *
*    56495 *     56495 * 42.731618 * 10224.966 * 0.3715838 * 0.3414375 *     -1.58 *
*    56507 *     56507 * 378.38679 * 83839.281 * -0.819319 * -0.152446 *    -20.44 *
*    56514 *     56514 * 552.51411 * 128965.56 * -0.323001 * 0.5386757 *     -4.48 *
*    56517 *     56517 * 16.332806 * 3061.1761 * 0.7133340 * 0.4014930 *    -17.56 *
*    56529 *     56529 * 393.36753 * 83587.976 * 0.0272765 * -0.589358 *     -1.02 *
*    56537 *     56537 * 63.644776 * 15235.198 * 0.4850936 * -0.623206 *     -18.5 *
*    56558 *     56558 * 31.065075 * 1827.3373 * 0.2942618 * 0.1355173 *    -19.98 *
*    56560 *     56560 * 2996.3052 * 107137.74 * 0.0685024 * -0.749694 *    -22.82 *
*    56613 *     56613 * 14.305949 * 1042.5758 * -0.367610 * 0.4178380 *     -1.76 *
*    56640 *     56640 * 40.061176 * 2583.2894 * 0.5635464 * -0.174491 *     -14.9 *
*    56660 *     56660 * 542.13543 * 124434.36 * -0.075271 * -0.795519 *        -5 *
*    56685 *     56685 * 552.22222 * 117138.41 * -0.608947 * -0.087790 *     -8.82 *
*    56696 *     56696 * 493.05426 * 114097.43 * 0.0118084 * -0.684025 *     -1.78 *
*    56697 *     56697 * 2.4242816 * 977.66482 * 0.3604209 * 0.3599278 *    -17.32 *
*    56719 *     56719 * 800.18209 * 122236.63 * -0.048068 * -0.007247 *    -19.34 *
*    56728 *     56728 * 32.301047 * 6563.7305 * -0.673967 * -0.497108 *       -12 *
*    56778 *     56778 * 12.629439 * 4469.5261 * 0.2135842 * 0.2166760 *     -2.56 *
*    56783 *     56783 * 1.6074447 * 97618.329 * -0.678508 * 0.4296236 *    -21.14 *
*    56790 *     56790 * 38.706991 * 11841.990 * -0.314268 * 0.5930228 *     -1.16 *
*    56796 *     56796 * 3.2985216 * 749.37576 * -0.256465 * -0.374032 *    -20.88 *
*    56799 *     56799 * 31.307522 * 2621.4456 * -0.086505 * 0.0814420 *    -16.98 *
*    56808 *     56808 * 22.173097 * 2344.3696 * -0.403037 * 0.0858105 *      -5.4 *
*    56847 *     56847 * 374.69747 * 50432.639 * -0.722079 * -0.430542 *    -21.28 *
*    56852 *     56852 * 36.817133 * 2758.0923 * 0.4211236 * -0.546812 *    -16.44 *
*    56855 *     56855 * 10.593288 * 1570.7698 * 0.7093629 * 0.2053844 *    -15.26 *
*    56889 *     56889 * 565.66783 * 125226.53 * -0.153462 * -0.739055 *    -13.64 *
*    56908 *     56908 * 3.5438789 * 79642.163 * 0.7496273 * 0.2087416 *     -7.82 *
*    56958 *     56958 * 845.86638 * 105438.80 * -0.217748 * -0.717422 *    -21.62 *
*    56970 *     56970 * 367.66872 * 111237.02 * -0.433754 * -0.206276 *     -13.8 *
*    56992 *     56992 * 362.86085 * 64738.855 * -0.736888 * 0.2098596 *     -18.5 *
*    56999 *     56999 * 2.4317880 * 92538.569 * -0.277170 * -0.638018 *    -16.98 *
*    57003 *     57003 * 2.1370265 * 14919.677 * -0.010521 * -0.179188 *    -21.26 *
*    57033 *     57033 * 493.95669 * 121797.39 * -0.532602 * 0.6532577 *      -3.5 *
*    57059 *     57059 * 1.8189607 * 21425.499 * -0.204972 * 0.4058018 *       -14 *
*    57065 *     57065 * 614.07669 * 125043.52 * -0.042235 * -0.824690 *    -19.78 *
*    57080 *     57080 * 2.2890031 * 53331.531 * 0.0249502 * 0.6020658 *     -12.9 *
*    57111 *     57111 * 866.31664 *  122772.8 * -0.525502 * 0.1592100 *    -20.32 *
*    57170 *     57170 * 23.596824 * 1748.7441 * -0.390649 * 0.6985684 *    -13.96 *
*    57189 *     57189 * 3.9788253 * 28115.324 * -0.289483 * 0.3386331 *     -1.18 *
*    57215 *     57215 * 3.7196368 * 70189.824 * -0.566240 * -0.340300 *     -7.24 *
*    57227 *     57227 * 308.54399 * 126440.12 * -0.559380 * 0.0350340 *    -18.44 *
*    57237 *     57237 * 3.3174062 * 32580.569 * 0.4295979 * 0.7201269 *     -7.82 *
*    57285 *     57285 * 1.9114394 * 680.85068 * 0.5294678 * 0.5827159 *     -3.88 *
*    57292 *     57292 * 1.6513299 * 33600.261 * -0.556791 * 0.5788736 *    -12.22 *
*    57313 *     57313 * 1.4624836 * 149.45744 * 0.2821524 * 0.3525460 *      -5.5 *
*    57322 *     57322 * 2.3741385 * 75493.341 * -0.204620 * 0.3895973 *    -16.86 *
*    57352 *     57352 * 10.683572 * 10893.266 * 0.1546179 * 0.3968755 *     -1.84 *
*    57385 *     57385 * 2.7847617 * 63658.159 * -0.728846 * -0.198919 *     -2.82 *
*    57405 *     57405 * 1.5855310 * 64940.828 * -0.457762 * -0.329165 *    -23.94 *
*    57415 *     57415 * 29.090137 * 9229.5211 * -0.021193 * 0.4308642 *     -1.02 *
*    57421 *     57421 * 1.8437548 * 85288.555 * -0.138241 * 0.1777300 *    -16.22 *
*    57432 *     57432 * 22.829585 * 2124.7994 * 0.7063508 * -0.283502 *     -10.3 *
*    57443 *     57443 * 447.79472 * 129503.61 * -0.406819 * 0.1444926 *     -19.2 *
*    57488 *     57488 * 18.262239 * 1316.8396 * -0.211125 * 0.3133523 *    -12.94 *
*    57490 *     57490 * 726.54272 * 126909.73 * -0.438989 * 0.1005745 *    -17.68 *
*    57541 *     57541 * 4.2969408 * 73371.112 * -0.601352 * 0.0178038 *     -2.02 *
*    57552 *     57552 * 28.804848 *  2958.764 * 0.7087424 * -0.339680 *     -4.08 *
*    57556 *     57556 * 475.35917 * 117142.98 * 0.1268697 * 0.7213866 *    -11.54 *
*    57561 *     57561 * 489.77896 * 96998.288 * -0.642715 * -0.469833 *     -3.68 *
*    57608 *     57608 * 342.34236 *  114016.3 * -0.800110 * 0.0287788 *     -23.4 *
*    57666 *     57666 * 501.47657 * 121022.00 * -0.190738 * 0.7985657 *    -22.64 *
*    57672 *     57672 * 738.69606 * 134921.94 * -0.743161 * -0.316980 *    -18.52 *
*    57679 *     57679 * 510.85601 * 109326.21 * 0.0530097 * -0.580611 *      -5.8 *
*    57692 *     57692 * 65.814505 * 3689.8604 * -0.667465 * -0.161904 *     -2.44 *
*    57712 *     57712 * 1.9694064 * 50389.307 * -0.394420 * -0.277955 *    -20.76 *
*    57731 *     57731 * 0.9428443 * 21427.413 * 0.2301910 * 0.2948254 *    -13.76 *
*    57737 *     57737 * 704.05773 * 130889.08 * -0.205165 * -0.728305 *    -18.36 *
*    57749 *     57749 * 243.40494 * 19519.243 * -0.067599 * 0.2922756 *     -2.72 *
*    57755 *     57755 * 19.139121 * 626.69059 * 0.7420472 * -0.260231 *    -14.84 *
*    57771 *     57771 * 4.4172411 * 73484.883 * -0.098775 * -0.759772 *     -9.22 *
*    57794 *     57794 * 1.7704795 * 65890.332 * -0.517304 * 0.0664811 *    -10.36 *
