************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*   118197 *    118197 * 36.192296 * 2815.5683 *
*   118274 *    118274 * 3.3814032 * 621.72145 *
*   118285 *    118285 * 22.797753 * 1735.1999 *
*   118337 *    118337 * 10.481623 * 1263.8811 *
*   118388 *    118388 *  28.13196 * 1797.4181 *
*   118401 *    118401 * 3.1791006 * 632.56556 *
*   118451 *    118451 * 9.2872782 * 1845.1751 *
*   118461 *    118461 * 7.1014674 * 1522.6071 *
*   118611 *    118611 * 35.841631 * 2431.2262 *
*   118772 *    118772 * 8.3238194 * 593.33821 *
*   118797 *    118797 * 1.4604835 * 603.79116 *
*   118813 *    118813 * 6.9897738 * 985.56383 *
*   118853 *    118853 * 18.188473 * 1893.6171 *
*   118857 *    118857 * 6.5985283 * 1013.9998 *
*   118867 *    118867 * 23.268144 * 2042.3539 *
*   118964 *    118964 * 3.2882005 * 703.66574 *
*   118967 *    118967 * 4.4093906 * 605.17883 *
*   118995 *    118995 * 10.373689 * 1212.9623 *
*   119026 *    119026 * 22.981190 * 1620.6518 *
*   119076 *    119076 * 24.353264 * 2525.6243 *
*   119279 *    119279 * 5.8557527 * 800.60448 *
*   119380 *    119380 * 11.357921 * 1054.5340 *
*   119385 *    119385 * 9.2511610 * 1056.0700 *
*   119430 *    119430 * 9.1547451 * 626.18641 *
*   119465 *    119465 * 2.5113036 * 106.40507 *
*   119489 *    119489 * 2.7556797 * 397.11878 *
*   119633 *    119633 * 31.767369 * 3001.7448 *
*   119730 *    119730 * 30.036319 * 2633.3658 *
*   119781 *    119781 * 14.584018 * 1392.1479 *
*   119966 *    119966 * 8.7396996 * 1031.9427 *
*   120132 *    120132 * 3.1631369 * 342.11136 *
*   120239 *    120239 * 3.1396309 * 2902.2654 *
*   120332 *    120332 * 15.381801 * 1637.2229 *
*   120333 *    120333 * 7.9793672 * 1134.2735 *
*   120600 *    120600 * 12.236067 * 1653.4345 *
*   120730 *    120730 * 24.351959 * 1493.9777 *
*   120752 *    120752 * 3.8890916 * 491.68478 *
*   120927 *    120927 * 5.2605327 * 434.14793 *
*   121049 *    121049 * 2.2898685 * 678.05758 *
*   121052 *    121052 * 13.650909 * 1459.9063 *
*   121074 *    121074 * 7.3128133 * 951.83846 *
*   121151 *    121151 * 25.520927 * 1932.2738 *
*   121222 *    121222 * 29.372935 * 3395.5443 *
*   121350 *    121350 * 17.264239 * 1737.9626 *
*   121438 *    121438 *   10.8022 * 1224.8243 *
*   121509 *    121509 * 19.012280 * 2176.8478 *
*   121529 *    121529 * 10.812736 * 748.30594 *
*   121534 *    121534 * 12.322708 * 1694.1637 *
*   121589 *    121589 * 11.549705 * 1304.2602 *
*   121658 *    121658 * 4.9810117 * 769.25882 *
*   121674 *    121674 * 8.4221324 * 1341.2138 *
*   121751 *    121751 * 7.7839103 * 1197.8762 *
*   121796 *    121796 * 20.188970 * 1404.9343 *
*   121798 *    121798 * 34.861187 * 2664.7518 *
*   121812 *    121812 * 2.8973947 * 231.33825 *
*   121814 *    121814 * 14.057079 * 1872.3434 *
*   121826 *    121826 * 36.473891 * 3338.2664 *
*   121827 *    121827 * 6.4805502 * 767.34312 *
*   121912 *    121912 * 8.7593284 * 943.76172 *
*   121965 *    121965 * 6.3063802 * 1177.5477 *
*   121973 *    121973 * 22.524101 * 1553.3232 *
*   122074 *    122074 * 39.798146 * 3007.2840 *
*   122082 *    122082 * 3.7630698 * 920.72715 *
*   122107 *    122107 * 30.914177 * 3246.6230 *
*   122158 *    122158 * 3.9284269 * 995.33510 *
*   122171 *    122171 * 15.027870 * 2013.3199 *
*   122182 *    122182 * 5.2554367 * 1448.8185 *
*   122189 *    122189 * 1.5431348 * 3601.9437 *
*   122206 *    122206 * 20.395682 * 1762.6665 *
*   122377 *    122377 * 10.692397 * 1195.8215 *
*   122428 *    122428 * 13.269263 * 1446.1634 *
*   122433 *    122433 * 23.844994 * 3339.1902 *
*   122452 *    122452 * 6.3495049 * 172.42960 *
*   122463 *    122463 * 11.840222 * 1359.3766 *
*   122469 *    122469 * 3.4892852 * 374.84295 *
*   122624 *    122624 * 18.462819 * 2343.4835 *
*   122650 *    122650 * 8.8551413 * 1145.1578 *
*   122704 *    122704 * 35.678788 * 2692.1024 *
*   122705 *    122705 * 10.169259 * 599.07017 *
*   122740 *    122740 * 2.8218377 * 1293.9529 *
*   122759 *    122759 * 14.174979 * 1416.2616 *
*   122858 *    122858 * 28.814181 * 2412.9197 *
*   123005 *    123005 * 20.132258 * 752.75649 *
*   123097 *    123097 * 35.848263 * 636.11451 *
*   123103 *    123103 * 28.639369 * 1607.2466 *
*   123127 *    123127 * 15.543158 * 1225.2685 *
*   123133 *    123133 * 21.483598 * 2097.3583 *
*   123228 *    123228 * 2.6757887 * 536.11858 *
*   123265 *    123265 * 22.753004 * 2422.9375 *
*   123269 *    123269 * 4.4084995 * 779.36376 *
*   123394 *    123394 * 21.184844 * 1637.8046 *
*   123446 *    123446 * 10.824712 * 948.91558 *
*   123490 *    123490 * 5.7143989 * 1139.8589 *
*   123553 *    123553 * 36.362889 * 2999.1171 *
*   123562 *    123562 * 17.577366 * 2684.3592 *
*   123581 *    123581 * 3.3274241 * 739.54645 *
*   123792 *    123792 * 5.8649827 * 868.01423 *
*   123801 *    123801 * 3.7299815 * 3187.1565 *
*   123917 *    123917 * 7.2386412 * 1052.3862 *
*   123957 *    123957 * 6.1483209 * 490.85580 *
*   124024 *    124024 * 5.8592420 * 1347.5198 *
*   124045 *    124045 * 23.063991 * 2017.9833 *
*   124089 *    124089 * 16.457615 * 2067.4287 *
*   124102 *    124102 * 16.705397 * 2057.9865 *
*   124159 *    124159 * 5.7522258 * 558.42105 *
*   124253 *    124253 * 4.9320062 * 487.63537 *
*   124268 *    124268 * 39.300255 * 2762.0335 *
*   124325 *    124325 * 15.071582 * 1992.2321 *
*   124540 *    124540 * 7.8908737 * 816.10292 *
*   124612 *    124612 * 3.1007706 * 305.95292 *
*   124615 *    124615 * 14.705767 * 1706.0129 *
*   124844 *    124844 * 13.844777 * 1446.0248 *
*   124907 *    124907 * 10.056427 * 1064.9163 *
*   124992 *    124992 * 3.2956930 * 151.98499 *
*   125020 *    125020 * 4.7587283 * 618.68928 *
*   125083 *    125083 * 35.767623 * 3093.5118 *
*   125086 *    125086 * 8.3311713 * 555.44865 *
*   125166 *    125166 * 8.6644167 * 649.78299 *
*   125323 *    125323 * 8.4937204 * 821.58586 *
*   125346 *    125346 * 9.0477182 * 1035.0080 *
*   125378 *    125378 * 10.064804 * 397.86739 *
*   125554 *    125554 * 7.3443902 * 507.32413 *
*   125590 *    125590 * 5.5261942 * 937.28255 *
*   125673 *    125673 * 21.245926 * 1638.0612 *
*   125707 *    125707 *  11.13157 * 1473.8934 *
*   125859 *    125859 * 12.447604 * 1667.6747 *
*   125898 *    125898 * 13.754634 * 1361.8211 *
*   125972 *    125972 * 10.437142 * 1324.8244 *
*   126012 *    126012 * 7.3440350 * 1002.3198 *
*   126037 *    126037 * 4.2379982 * 776.25964 *
*   126051 *    126051 * 23.380088 * 286.28313 *
*   126062 *    126062 * 14.442297 * 1251.6667 *
*   126092 *    126092 * 10.274382 * 738.53453 *
*   126216 *    126216 * 9.3205292 * 1439.9015 *
*   126427 *    126427 * 4.2147629 * 895.66556 *
*   126435 *    126435 * 31.521053 * 1290.4267 *
*   126609 *    126609 * 4.0948005 * 248.40273 *
*   126730 *    126730 * 13.438189 * 1360.8933 *
*   126755 *    126755 * 27.895556 * 2036.2690 *
*   126834 *    126834 * 10.102306 * 1036.6251 *
*   127008 *    127008 * 26.046951 * 1777.7462 *
*   127051 *    127051 * 18.899472 * 1501.7248 *
*   127158 *    127158 * 29.123721 * 2358.3123 *
*   127199 *    127199 * 3.8984759 * 2269.2572 *
*   127319 *    127319 * 20.238731 * 2595.3832 *
*   127371 *    127371 * 7.2863686 * 493.90264 *
*   127396 *    127396 * 14.053952 * 1796.2589 *
*   127431 *    127431 * 10.157283 * 766.11701 *
*   127536 *    127536 * 22.828363 * 1794.7832 *
*   127598 *    127598 * 5.6035862 * 665.54905 *
*   127679 *    127679 * 26.313464 * 1860.3540 *
*   127782 *    127782 * 6.5297177 * 422.62082 *
*   127806 *    127806 * 13.892239 * 1373.4788 *
*   127942 *    127942 * 6.6825437 * 1039.9090 *
*   127950 *    127950 * 30.877055 * 2052.1359 *
*   128000 *    128000 * 6.5684046 * 1150.3690 *
*   128085 *    128085 * 7.9392618 * 989.52234 *
*   128093 *    128093 * 11.423543 * 1581.9050 *
*   128191 *    128191 * 14.890001 * 1563.1922 *
*   128197 *    128197 * 17.755530 * 1590.8334 *
*   128237 *    128237 * 10.356099 * 2512.3501 *
*   128266 *    128266 * 4.7894488 * 1075.1883 *
*   128273 *    128273 * 6.2479463 * 1386.3604 *
*   128277 *    128277 * 20.288245 * 1641.1580 *
*   128283 *    128283 * 27.512994 * 1570.6579 *
*   128316 *    128316 * 10.986878 * 1383.6338 *
*   128345 *    128345 *  8.065506 * 618.37538 *
*   128380 *    128380 * 23.939035 * 2313.3604 *
*   128461 *    128461 * 20.171210 * 3603.2078 *
*   128492 *    128492 * 10.466354 * 1124.4222 *
*   128559 *    128559 * 1.3964589 * 368.30529 *
*   128662 *    128662 * 16.206467 * 1916.1078 *
*   128762 *    128762 * 11.694806 *  1007.109 *
*   128766 *    128766 * 7.9911027 * 597.50316 *
*   128789 *    128789 * 28.251812 * 2417.5737 *
*   129144 *    129144 * 8.4786252 * 1393.3675 *
*   129174 *    129174 * 11.611275 * 2337.3689 *
*   129496 *    129496 * 3.0595063 * 645.48801 *
*   129539 *    129539 * 21.087864 * 2450.1899 *
*   129548 *    129548 * 7.3702720 * 778.63602 *
*   129602 *    129602 * 28.921660 * 2269.1972 *
*   129611 *    129611 * 8.4492785 * 1632.0254 *
*   129683 *    129683 * 9.9040926 * 680.42801 *
*   129818 *    129818 * 1.8750932 * 962.32150 *
*   129842 *    129842 * 31.894465 * 3702.4627 *
*   129968 *    129968 * 10.588551 * 1126.1664 *
*   130128 *    130128 * 13.441167 * 2492.4171 *
*   130210 *    130210 * 37.626637 * 3484.4368 *
*   130238 *    130238 * 10.739019 * 677.90477 *
*   130352 *    130352 *  27.42335 * 2739.5590 *
*   130360 *    130360 * 15.460950 * 1317.8379 *
*   130386 *    130386 * 15.187811 * 1367.4567 *
*   130627 *    130627 * 18.875165 * 1349.8763 *
*   130735 *    130735 * 11.541282 * 1143.6199 *
*   130859 *    130859 * 17.004207 * 2798.5847 *
*   130882 *    130882 * 8.5547984 * 1515.1690 *
*   130894 *    130894 * 32.926197 * 1633.9809 *
*   130919 *    130919 * 4.3092316 * 762.11692 *
*   130963 *    130963 * 1.6132262 * 389.20865 *
*   130966 *    130966 * 9.0868430 * 1286.8363 *
*   131081 *    131081 * 6.3495410 * 1179.9262 *
*   131127 *    131127 * 8.8469122 * 910.97958 *
*   131379 *    131379 * 2.6762034 * 3266.4317 *
*   131454 *    131454 * 3.3075669 * 371.41112 *
*   131511 *    131511 * 6.6283246 * 504.94241 *
*   131542 *    131542 * 11.190799 * 673.92333 *
*   131576 *    131576 * 5.1847284 * 1139.1863 *
*   131670 *    131670 * 6.1267705 * 1003.4394 *
*   131705 *    131705 * 22.492010 * 1819.4633 *
*   131794 *    131794 * 5.0294021 * 1019.8683 *
*   131980 *    131980 * 5.2837098 * 1222.8208 *
*   132060 *    132060 * 3.9402213 * 358.32600 *
*   132114 *    132114 * 5.8866691 * 541.05076 *
*   132208 *    132208 * 5.6082086 * 692.89698 *
*   132218 *    132218 * 4.7039412 * 245.41220 *
*   132373 *    132373 * 37.915082 * 3038.4406 *
*   132392 *    132392 * 10.554943 * 1407.1098 *
*   132418 *    132418 * 19.451255 * 1396.7155 *
*   132477 *    132477 * 13.337737 * 1435.7586 *
*   132487 *    132487 * 6.2379037 * 1028.4473 *
*   132566 *    132566 * 3.8867711 * 797.78243 *
*   132605 *    132605 * 37.723275 * 2444.7841 *
*   132616 *    132616 * 3.7745110 * 491.20624 *
*   133092 *    133092 * 3.7366277 * 429.08652 *
*   133195 *    133195 * 21.640223 * 1661.6912 *
*   133207 *    133207 * 8.8847127 * 1107.7196 *
*   133440 *    133440 * 37.040409 * 2283.9130 *
*   133445 *    133445 * 10.602224 * 1183.0809 *
*   133480 *    133480 * 6.5895458 * 1124.4808 *
*   133585 *    133585 * 17.200821 * 1424.1834 *
*   133687 *    133687 * 3.5494624 * 1313.5441 *
*   133839 *    133839 * 4.8653615 * 1126.4735 *
*   133930 *    133930 * 13.458066 * 2128.0344 *
*   134032 *    134032 * 3.6319634 * 309.37930 *
*   134261 *    134261 * 24.321617 * 1568.4248 *
*   134277 *    134277 * 5.1463702 * 841.79718 *
*   134332 *    134332 * 6.0295824 * 328.71087 *
*   134361 *    134361 * 35.282210 * 1879.4905 *
*   134379 *    134379 * 5.4958031 * 1406.1543 *
*   134489 *    134489 * 14.785496 * 3752.6785 *
*   134594 *    134594 * 3.5876982 * 439.33354 *
*   134602 *    134602 * 7.6561951 * 1078.8704 *
*   134789 *    134789 * 4.8060177 * 597.92212 *
*   134820 *    134820 * 12.821337 * 1929.8657 *
*   134829 *    134829 * 7.8042129 * 1282.1871 *
*   134855 *    134855 * 6.9113143 * 734.68219 *
*   134877 *    134877 * 7.3935422 * 749.00184 *
*   134914 *    134914 * 6.8592840 * 876.56248 *
*   135056 *    135056 * 7.1330401 * 801.99211 *
*   135065 *    135065 * 16.539887 * 1569.2842 *
*   135078 *    135078 * 2.2543827 * 352.32424 *
*   135088 *    135088 * 8.8741886 * 1066.1637 *
*   135091 *    135091 * 13.941384 * 1661.0873 *
*   135093 *    135093 * 11.795612 * 702.47039 *
*   135188 *    135188 * 6.2398342 * 1048.5515 *
*   135350 *    135350 * 11.663906 * 1071.0766 *
*   135505 *    135505 * 19.797068 * 1754.8253 *
*   135579 *    135579 * 32.305113 * 1951.2349 *
*   135624 *    135624 * 18.120749 * 1739.0910 *
*   135710 *    135710 * 12.776456 * 924.69978 *
*   135841 *    135841 * 19.043447 * 1907.6885 *
*   135983 *    135983 * 4.0837623 * 324.39720 *
*   135999 *    135999 * 6.5900023 * 1230.8389 *
*   136004 *    136004 * 12.314758 * 962.38177 *
*   136082 *    136082 * 31.305193 * 1242.5868 *
*   136110 *    136110 * 25.437643 * 1995.0793 *
*   136137 *    136137 * 30.863910 * 2143.8781 *
*   136150 *    136150 * 21.701833 * 1375.3346 *
*   136157 *    136157 * 6.0335569 * 917.85548 *
*   136178 *    136178 * 17.130493 * 1942.3944 *
*   136212 *    136212 * 11.982631 * 1398.4599 *
*   136221 *    136221 * 15.034936 * 1748.3249 *
*   136313 *    136313 * 36.644399 * 1982.1991 *
*   136647 *    136647 * 11.986650 * 1177.0292 *
*   136725 *    136725 * 19.429385 * 1777.2662 *
*   136731 *    136731 * 15.634117 * 1500.7886 *
*   136742 *    136742 * 5.1255275 * 890.03955 *
*   136860 *    136860 * 3.8039271 * 171.05580 *
*   136997 *    136997 * 7.4926907 * 577.12032 *
*   136999 *    136999 * 11.231134 * 1116.9880 *
*   137135 *    137135 * 13.829109 *  1914.818 *
*   137166 *    137166 * 5.1212548 * 427.98234 *
*   137173 *    137173 * 8.4748983 * 428.89641 *
*   137266 *    137266 * 19.694199 * 2609.1241 *
*   137309 *    137309 * 4.4002837 * 530.69967 *
*   137391 *    137391 * 1.8379417 * 1012.7347 *
*   137408 *    137408 * 7.0077685 * 1061.9173 *
*   137449 *    137449 * 31.855340 * 2979.6673 *
*   137579 *    137579 * 4.8501677 * 313.70330 *
*   137650 *    137650 * 4.2920788 * 1149.6282 *
*   137654 *    137654 * 17.562729 * 676.12450 *
*   137685 *    137685 * 8.1863168 * 498.09265 *
*   137726 *    137726 * 20.960012 * 2348.4306 *
*   137750 *    137750 * 3.4054006 * 991.34122 *
*   137934 *    137934 * 10.153634 * 1830.6470 *
*   138078 *    138078 * 7.0591976 * 920.11366 *
*   138182 *    138182 * 27.912621 * 1965.9801 *
*   138203 *    138203 * 11.380279 * 1308.2051 *
*   138223 *    138223 * 4.5636589 * 629.59929 *
*   138235 *    138235 * 2.6797830 * 838.00560 *
*   138241 *    138241 * 15.136154 * 1510.1329 *
*   138254 *    138254 * 10.717047 * 1344.8035 *
*   138350 *    138350 * 3.9065742 * 320.95496 *
*   138398 *    138398 * 6.3858096 * 1026.2745 *
*   138501 *    138501 * 2.7576548 * 603.77178 *
*   138525 *    138525 * 34.355202 * 3513.6822 *
*   138563 *    138563 * 17.870471 * 2073.9758 *
*   138585 *    138585 * 6.8795110 * 1326.3079 *
*   138616 *    138616 * 20.450692 * 1678.2637 *
*   138620 *    138620 * 5.2246856 * 615.46579 *
*   138632 *    138632 * 23.202470 * 1602.2623 *
*   138646 *    138646 * 3.8625554 * 972.99678 *
*   138660 *    138660 * 2.2335622 * 2212.5066 *
*   138720 *    138720 * 8.2926875 * 1882.0168 *
*   138896 *    138896 * 10.586565 * 536.58445 *
*   138917 *    138917 * 18.049534 * 2167.6433 *
*   138945 *    138945 * 4.1034822 * 1126.2962 *
*   139009 *    139009 * 9.0493811 * 462.80247 *
*   139080 *    139080 * 24.319570 * 1857.3622 *
*   139084 *    139084 * 12.843105 * 1292.5349 *
*   139216 *    139216 * 2.6517501 * 471.82334 *
*   139251 *    139251 * 15.800482 * 1608.9071 *
*   139279 *    139279 * 39.639294 * 2983.9359 *
*   139283 *    139283 * 1.7115753 * 389.22265 *
*   139613 *    139613 * 6.8524016 * 635.50314 *
*   139689 *    139689 * 27.033028 * 1642.9481 *
*   139729 *    139729 * 14.525607 * 433.51187 *
*   139773 *    139773 * 11.718610 * 685.93934 *
*   139905 *    139905 * 16.671061 * 1637.0104 *
*   139928 *    139928 * 13.597460 * 1618.0061 *
*   139962 *    139962 * 15.732089 * 2155.6205 *
*   140025 *    140025 * 22.407583 * 135.62982 *
*   140114 *    140114 * 2.9423513 * 347.29556 *
*   140126 *    140126 * 17.091194 * 1691.4524 *
*   140154 *    140154 * 3.8482979 * 610.29057 *
*   140196 *    140196 * 31.148846 * 1560.2695 *
*   140204 *    140204 * 5.2495402 * 301.26852 *
*   140248 *    140248 * 11.529090 * 1198.0551 *
*   140266 *    140266 * 7.1563290 * 368.02346 *
*   140283 *    140283 * 33.911043 * 1957.3280 *
*   140313 *    140313 * 11.116799 * 2238.6890 *
*   140382 *    140382 * 11.151622 * 1100.5562 *
*   140425 *    140425 * 21.851593 * 2142.2389 *
*   140449 *    140449 * 7.5436459 * 1364.2686 *
*   140458 *    140458 * 6.8979523 * 578.74442 *
*   140520 *    140520 * 30.027716 * 1646.4517 *
*   140655 *    140655 * 22.320508 * 2339.2933 *
*   140752 *    140752 * 13.688592 * 860.00098 *
*   140773 *    140773 * 27.792135 * 2195.3046 *
*   141008 *    141008 * 14.814713 * 1499.8975 *
*   141065 *    141065 * 17.752212 * 1655.8544 *
*   141205 *    141205 * 19.206308 * 2080.3874 *
*   141273 *    141273 * 6.2943236 * 1076.8855 *
*   141333 *    141333 * 23.970520 * 2150.8821 *
*   141381 *    141381 * 5.7366440 * 1277.6142 *
*   141473 *    141473 * 4.4382017 * 752.08020 *
*   141558 *    141558 * 12.416338 * 981.00829 *
*   141579 *    141579 * 5.8479331 * 359.89759 *
*   141602 *    141602 * 4.1681535 * 336.91591 *
*   141614 *    141614 * 6.5971011 * 1114.0592 *
*   141712 *    141712 * 16.179936 * 1189.9696 *
*   141746 *    141746 * 5.5681762 * 396.67572 *
*   141773 *    141773 * 4.2845679 * 486.89010 *
*   141968 *    141968 * 39.533820 * 2938.3895 *
*   142144 *    142144 * 8.5967787 * 691.06472 *
*   142192 *    142192 * 31.779317 * 2329.4866 *
*   142211 *    142211 * 17.200520 * 1249.2609 *
*   142243 *    142243 * 6.4956837 * 1735.6021 *
*   142289 *    142289 * 10.587104 * 1006.7363 *
*   142438 *    142438 * 11.555233 * 1553.4394 *
*   142485 *    142485 * 5.7765009 * 139.56413 *
*   142501 *    142501 * 6.6735779 * 593.92440 *
*   142555 *    142555 * 9.2823054 * 339.70228 *
*   142603 *    142603 * 37.311084 * 1514.5288 *
*   142627 *    142627 * 3.9337134 * 602.76237 *
*   142755 *    142755 * 19.184512 * 2075.0011 *
*   142757 *    142757 * 6.5077225 * 981.73352 *
*   142765 *    142765 * 21.711043 * 354.52852 *
*   142855 *    142855 * 10.063181 * 1880.2031 *
*   142919 *    142919 * 8.6372849 * 1769.1505 *
*   142951 *    142951 * 14.460607 * 2028.8135 *
*   142996 *    142996 * 9.5997207 * 1725.6805 *
*   143048 *    143048 * 8.9637024 * 2038.1709 *
*   143082 *    143082 * 27.342130 * 1845.3169 *
*   143143 *    143143 * 9.8860051 * 1471.3885 *
*   143235 *    143235 * 5.4031436 * 778.76647 *
*   143296 *    143296 * 3.9654648 * 670.07844 *
*   143340 *    143340 * 12.566213 * 1651.4520 *
*   143352 *    143352 * 6.4211306 * 475.10127 *
*   143391 *    143391 * 15.330080 * 2169.3975 *
*   143401 *    143401 * 7.7568233 * 543.61531 *
*   143456 *    143456 * 13.288369 * 1720.9104 *
*   143546 *    143546 * 4.5068519 * 800.44825 *
*   143592 *    143592 * 7.0476491 * 329.41058 *
*   143599 *    143599 * 0.6962044 * 444.11141 *
*   143847 *    143847 * 14.177473 * 1075.6734 *
*   143945 *    143945 * 14.962887 * 530.93713 *
*   143968 *    143968 * 5.1522043 * 513.64082 *
*   143999 *    143999 * 24.867207 * 2972.1330 *
*   144062 *    144062 * 10.434224 * 852.73014 *
*   144336 *    144336 * 26.197497 * 1985.9792 *
*   144387 *    144387 * 3.3174958 * 387.80768 *
*   144411 *    144411 * 29.820626 * 610.23382 *
*   144415 *    144415 * 6.9304114 * 1301.2957 *
*   144442 *    144442 * 27.242865 * 2163.8151 *
*   144638 *    144638 * 6.2764668 * 1305.8049 *
*   144675 *    144675 * 30.003136 * 2275.0611 *
*   144720 *    144720 * 25.405487 * 2061.7447 *
*   144750 *    144750 * 3.7011507 * 468.71756 *
*   144776 *    144776 * 35.975919 * 2092.0592 *
*   144802 *    144802 * 13.037158 * 1209.5720 *
*   144883 *    144883 * 3.1499980 * 348.33332 *
*   144936 *    144936 * 7.5450288 * 1554.5574 *
*   144952 *    144952 * 7.4815487 * 674.37638 *
*   145012 *    145012 * 16.445389 * 2077.8958 *
*   145155 *    145155 * 5.3382601 * 720.68019 *
*   145245 *    145245 * 10.005992 * 1893.9570 *
*   145305 *    145305 * 13.528876 * 1645.2886 *
*   145377 *    145377 * 13.888490 * 1720.0642 *
*   145393 *    145393 * 15.454894 * 1820.5477 *
*   145432 *    145432 * 7.0421972 * 1058.7383 *
*   145562 *    145562 * 21.417396 * 1609.8639 *
*   145687 *    145687 * 11.762687 * 1426.9944 *
*   145742 *    145742 * 8.3401680 * 1126.4444 *
*   145776 *    145776 * 11.169778 * 720.07128 *
*   145897 *    145897 * 14.099460 * 2040.8071 *
*   145996 *    145996 * 28.654209 * 1388.5478 *
*   146014 *    146014 * 3.2130347 * 823.16812 *
*   146075 *    146075 * 11.669386 * 1319.4508 *
*   146110 *    146110 * 2.3971621 * 714.40321 *
*   146182 *    146182 * 34.777319 * 3103.0815 *
*   146269 *    146269 * 9.5464049 * 2237.6060 *
*   146270 *    146270 * 6.5309006 * 1304.7604 *
*   146296 *    146296 * 23.939387 * 2613.3779 *
*   146299 *    146299 * 24.842895 * 2450.7746 *
*   146341 *    146341 * 2.7361303 * 465.84996 *
*   146370 *    146370 * 31.139713 * 2444.2068 *
*   146712 *    146712 * 33.857172 * 2502.3937 *
*   146761 *    146761 * 30.170261 * 2419.2910 *
*   146838 *    146838 * 17.672551 * 1283.9244 *
*   146943 *    146943 * 2.7678284 * 2581.2675 *
*   146961 *    146961 * 3.3245744 * 589.15114 *
*   146998 *    146998 * 1.6134051 * 165.17144 *
*   147029 *    147029 * 2.5886308 * 372.70146 *
*   147129 *    147129 * 3.2189518 * 373.80086 *
*   147130 *    147130 * 17.980973 * 1764.9202 *
*   147148 *    147148 * 2.3024200 * 849.13082 *
*   147172 *    147172 * 8.7729294 * 309.95921 *
*   147221 *    147221 * 20.862019 * 1743.0042 *
*   147391 *    147391 * 13.889295 * 1394.5715 *
*   147399 *    147399 * 17.896836 * 2503.2807 *
*   147401 *    147401 * 8.7256090 * 677.90039 *
*   147417 *    147417 * 13.689818 * 1638.7345 *
*   147458 *    147458 * 21.651828 * 1623.0785 *
*   147563 *    147563 * 21.530383 * 1559.6112 *
*   147802 *    147802 * 25.345468 * 728.21577 *
*   147823 *    147823 * 9.0312981 * 1113.3740 *
*   148069 *    148069 * 31.086975 * 1574.1201 *
*   148160 *    148160 * 22.058218 * 1994.7289 *
*   148181 *    148181 * 19.816700 * 2372.3517 *
*   148209 *    148209 * 3.4256234 * 1265.2668 *
*   148245 *    148245 * 3.1958084 * 249.30364 *
*   148264 *    148264 * 3.9595339 * 1523.0422 *
*   148406 *    148406 * 5.9699612 * 1009.2280 *
*   148436 *    148436 * 3.5860614 * 526.16613 *
*   148554 *    148554 * 8.3328452 * 1784.1256 *
*   148562 *    148562 * 12.206537 * 1467.1630 *
*   148575 *    148575 * 3.9565741 * 1219.5174 *
*   148596 *    148596 *  6.182908 * 719.57844 *
*   148616 *    148616 * 21.196378 * 1343.8108 *
*   148622 *    148622 * 20.474321 * 1885.8445 *
*   148652 *    148652 * 36.857193 * 3028.6130 *
*   148683 *    148683 * 17.949121 * 1904.6056 *
*   148703 *    148703 * 8.9868877 * 1099.3708 *
*   148705 *    148705 * 38.229656 * 3088.1327 *
*   148734 *    148734 * 28.938747 * 2341.7075 *
*   148760 *    148760 * 29.318045 * 2138.1718 *
*   148809 *    148809 * 3.7550970 * 189.71364 *
*   148847 *    148847 * 16.241618 * 1107.2531 *
*   148867 *    148867 * 12.487722 * 2554.1162 *
*   148964 *    148964 * 6.9751791 * 971.75878 *
*   148983 *    148983 * 39.899815 * 2883.3804 *
*   149027 *    149027 * 9.7929963 * 1270.3622 *
*   149090 *    149090 * 2.8373966 * 3163.3059 *
*   149441 *    149441 * 19.623552 * 1828.3370 *
*   149466 *    149466 * 9.4270334 * 744.86384 *
*   149572 *    149572 * 4.7809925 * 880.68996 *
*   149686 *    149686 * 4.5841613 * 584.35518 *
*   149819 *    149819 * 5.6856192 * 421.13950 *
*   149831 *    149831 * 25.005901 * 1858.2400 *
*   149935 *    149935 * 20.817924 * 1909.8025 *
*   150086 *    150086 * 16.578467 * 1900.6922 *
*   150181 *    150181 * 10.732455 * 1116.8754 *
*   150236 *    150236 * 11.081685 * 1503.3798 *
*   150282 *    150282 * 29.388231 * 2679.4148 *
*   150366 *    150366 * 8.4726038 * 993.20226 *
*   150592 *    150592 * 27.795289 * 2760.6351 *
*   150600 *    150600 * 6.5659925 * 682.63796 *
*   150654 *    150654 * 1.7862156 * 593.71686 *
*   150690 *    150690 * 15.849057 * 3182.1147 *
*   150696 *    150696 * 20.031806 * 2160.4988 *
*   150715 *    150715 *  21.76615 * 2161.9850 *
*   150843 *    150843 * 1.1920696 * 459.63495 *
*   150990 *    150990 * 36.413580 *  3186.289 *
*   151014 *    151014 * 2.9110287 * 854.34146 *
*   151076 *    151076 * 18.955132 * 1699.1410 *
*   151113 *    151113 * 22.491296 * 2157.3575 *
*   151163 *    151163 * 13.882769 * 1453.5248 *
*   151166 *    151166 * 28.157337 * 2504.7397 *
*   151195 *    151195 * 6.9508410 * 883.29744 *
*   151249 *    151249 * 5.8086569 * 685.85571 *
*   151301 *    151301 * 13.739173 * 2049.1627 *
*   151478 *    151478 * 6.6288376 * 792.69087 *
*   151496 *    151496 * 22.536426 * 1060.6692 *
*   151680 *    151680 * 15.617168 * 2191.3112 *
