************************************************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *      X[0] *      Y[0] *         Z *
*    56515 *     56515 * 9.5871903 * 759.30863 * 0.3841947 * 0.1630759 *    -17.58 *
*    56540 *     56540 * 7.8143662 * 707.27558 * -0.463069 * 0.2325095 *    -17.82 *
*    56550 *     56550 * 686.36636 * 108009.51 * -0.314814 * 0.2390225 *      -6.7 *
*    56573 *     56573 * 9.4703094 * 455.64881 * 0.5570383 * 0.2613390 *     -9.78 *
*    56588 *     56588 * 648.17640 * 111672.82 * -0.006763 * 0.6535853 *      -6.9 *
*    56616 *     56616 * 27.923841 * 2227.7078 * -0.671282 * 0.4642509 *     -3.82 *
*    56634 *     56634 * 626.29584 * 104003.81 * 0.2241082 * -0.249536 *     -1.02 *
*    56643 *     56643 * 724.70209 * 114189.04 * -0.599871 * 0.0056299 *    -11.32 *
*    56660 *     56660 * 253.17276 * 55456.864 * -0.588095 * 0.5946389 *     -5.88 *
*    56662 *     56662 * 357.61633 * 84151.804 * 0.0258258 * 0.2394239 *    -11.36 *
*    56672 *     56672 * 541.29851 * 107832.52 * 0.2233197 * 0.8180489 *     -2.56 *
*    56678 *     56678 * 522.75948 * 113363.36 * -0.214987 * -0.019276 *     -21.3 *
*    56688 *     56688 * 635.38574 * 109277.61 * -0.542576 * 0.0755385 *    -12.62 *
*    56691 *     56691 * 532.76443 * 95442.143 * -0.598165 * -0.401012 *     -12.3 *
*    56695 *     56695 * 3.0022566 * 68934.356 * -0.389075 * 0.1713362 *    -20.58 *
*    56700 *     56700 * 61.958848 * 4043.8901 * -0.239609 * -0.036621 *     -5.04 *
*    56709 *     56709 * 3381.3862 * 108798.37 * -0.176808 * 0.7813552 *    -17.26 *
*    56720 *     56720 * 653.27010 * 117108.48 * -0.486774 * -0.495820 *     -22.6 *
*    56736 *     56736 * 152.21923 * 17328.718 * -0.062036 * -0.206670 *    -12.26 *
*    56753 *     56753 * 387.69778 * 104339.47 * -0.399160 * 0.4486751 *     -5.62 *
*    56759 *     56759 * 574.65620 * 109323.48 * -0.650706 * -0.546490 *     -2.34 *
*    56786 *     56786 * 22.995584 * 2044.9346 * -0.298260 * 0.2213470 *     -5.58 *
*    56799 *     56799 * 2.0771223 * 58821.791 * 0.1217740 * 0.5612896 *     -6.18 *
*    56833 *     56833 * 800.68041 * 110356.67 * -0.637442 * 0.0251965 *     -13.5 *
*    56842 *     56842 * 209.16452 * 30544.971 * 0.0224607 * -0.411462 *     -7.18 *
*    56844 *     56844 * 51.006866 * 14589.859 * -0.008056 * 0.3144315 *     -1.54 *
*    56847 *     56847 * 583.82130 * 101022.32 * 0.8267518 * -0.124966 *     -2.86 *
*    56850 *     56850 * 129.00788 * 35397.110 * -0.786723 * -0.203247 *     -2.98 *
*    56858 *     56858 * 852.17543 * 23960.662 * -0.658061 * -0.354243 *    -12.06 *
*    56870 *     56870 * 46.982866 * 3533.5401 * -0.582808 * -0.483596 *    -18.54 *
*    56905 *     56905 * 175.09358 * 29508.445 * 0.3357439 * 0.5865127 *     -7.94 *
*    56938 *     56938 * 3.7702651 * 1464.3876 * -0.172238 * -0.170084 *    -17.86 *
*    56943 *     56943 * 1007.3303 * 111241.19 * 0.5323210 * 0.5993564 *    -17.22 *
*    56944 *     56944 * 85.755670 * 351.26881 * -0.135845 * -0.595723 *     -1.74 *
*    56953 *     56953 * 252.72922 * 1773.3341 * 0.2173572 * -0.390950 *     -23.9 *
*    56969 *     56969 * 246.27019 * 34397.704 * -0.255304 * 0.0692338 *    -22.52 *
*    56984 *     56984 * 4.4893279 * 511.66006 * 0.6026695 * 0.4385344 *     -8.46 *
*    56987 *     56987 * 358.63384 * 113007.00 * -0.460455 * 0.3196716 *      -2.2 *
*    56990 *     56990 * 23.825870 * 2492.1625 * 0.1447767 * -0.025920 *    -18.72 *
*    56992 *     56992 * 8.2972166 * 1154.7469 * -0.779584 * 0.1770757 *        -8 *
*    57007 *     57007 * 13.838940 * 1567.4398 * 0.4896235 * 0.6467924 *    -19.66 *
*    57010 *     57010 * 4.7169925 * 1241.5076 * -0.418529 * -0.220087 *     -2.38 *
*    57027 *     57027 * 471.78252 * 107360.37 * 0.0483317 * -0.725044 *    -12.82 *
*    57055 *     57055 * 3.0734901 * 61091.830 * 0.2130393 * -0.706525 *     -7.68 *
*    57073 *     57073 * 794.23974 *  109393.7 * -0.627699 * 0.3465079 *     -2.56 *
*    57097 *     57097 * 32.636125 * 824.23306 * -0.289126 * -0.259977 *     -1.86 *
*    57123 *     57123 * 611.78204 * 117180.22 * -0.339442 * 0.4763965 *     -18.4 *
*    57125 *     57125 * 442.84025 * 100183.82 * -0.588814 * -0.247595 *      -7.2 *
*    57130 *     57130 * 8.0579765 *  1054.611 * -0.436352 * 0.1130482 *     -2.16 *
*    57133 *     57133 * 755.53120 * 120574.53 * -0.658664 * 0.1563540 *     -6.34 *
*    57140 *     57140 * 5.0157996 * 1298.6529 * 0.2119301 * 0.3819543 *     -6.22 *
*    57147 *     57147 * 3.9951645 * 663.34248 * -0.252365 * 0.2175524 *     -3.74 *
*    57191 *     57191 * 14.639095 * 621.03449 * -0.760967 * 0.2177629 *    -18.12 *
*    57205 *     57205 * 646.72979 * 110123.95 * -0.287637 * 0.5323476 *     -4.84 *
*    57210 *     57210 * 550.27874 * 107158.93 * 0.3011787 * -0.792649 *    -12.74 *
*    57234 *     57234 * 3.7591312 * 57844.628 * -0.310118 * 0.0553360 *     -1.66 *
*    57242 *     57242 * 780.46619 * 95620.810 * -0.170311 * -0.699803 *    -14.24 *
*    57247 *     57247 * 777.03847 * 120015.22 * -0.198410 * -0.725673 *    -18.86 *
*    57250 *     57250 * 58.334300 * 14300.519 * -0.122935 * 0.7956041 *     -8.82 *
*    57261 *     57261 * 12.377865 * 1698.6319 * -0.496448 * 0.6664076 *    -22.48 *
*    57267 *     57267 * 509.65881 * 107198.35 * 0.1487213 * -0.655662 *      -2.4 *
*    57270 *     57270 * 8.3899292 * 731.10495 * -0.028024 * -0.206355 *     -6.24 *
*    57280 *     57280 * 19.322373 * 2861.3444 * -0.617137 * -0.107031 *     -1.52 *
*    57286 *     57286 * 550.05171 * 107581.81 * 0.4216257 * -0.062484 *     -3.26 *
*    57294 *     57294 * 467.28802 * 118211.95 * -0.245381 * -0.800652 *    -19.12 *
*    57298 *     57298 * 1041.7216 * 78598.330 * -0.213631 * 0.1293117 *     -23.4 *
*    57306 *     57306 * 93.293664 * 4364.0930 * -0.644292 * -0.144068 *      -5.5 *
*    57309 *     57309 * 654.12852 * 117262.03 * -0.704562 * -0.146386 *    -20.64 *
*    57314 *     57314 * 565.08437 * 102198.99 * 0.5016784 * 0.2006451 *     -1.14 *
*    57345 *     57345 * 1832.6313 * 117222.26 * 0.0281039 * 0.8375834 *     -8.98 *
*    57351 *     57351 * 23.398796 * 2977.8859 * -0.098554 * -0.010249 *     -4.84 *
*    57371 *     57371 * 491.55461 * 104283.28 * -0.397693 * 0.5599139 *     -5.02 *
*    57375 *     57375 * 1.5626722 * 622.42112 * 0.4158942 * 0.1488098 *    -18.52 *
*    57403 *     57403 * 27.480062 * 2415.8946 * -0.315494 * 0.6855082 *    -22.82 *
*    57415 *     57415 * 275.87474 * 55227.309 * -0.811283 * -0.213574 *     -1.72 *
*    57416 *     57416 * 4.0082282 * 1368.9450 * 0.1128426 * -0.829163 *    -20.44 *
*    57421 *     57421 * 578.15017 * 108825.34 * 0.6542034 * -0.094371 *     -7.22 *
*    57435 *     57435 * 14.918754 * 1521.9797 * 0.0930033 * 0.5871828 *    -11.06 *
*    57449 *     57449 * 81.283635 * 764.59255 * -0.462143 * 0.1628680 *    -15.62 *
*    57452 *     57452 * 75.761983 * 4027.8226 * -0.574568 * -0.089766 *     -5.26 *
*    57455 *     57455 *  9.932383 * 568.65713 * 0.0165687 * -0.624286 *    -17.62 *
*    57476 *     57476 * 61.669474 * 858.04631 * 0.5847072 * -0.196662 *      -5.9 *
*    57477 *     57477 * 41.312629 * 11748.176 * -0.526365 * 0.5137521 *     -2.12 *
*    57488 *     57488 * 85.861237 * 4793.1905 * -0.338565 * 0.1667082 *    -14.52 *
*    57493 *     57493 * 127.43541 * 5126.0376 * 0.5059214 * -0.644178 *      -3.9 *
*    57499 *     57499 * 2.6334260 * 349.99702 * 0.3546975 * 0.0798548 *    -21.42 *
*    57503 *     57503 * 656.61122 * 112775.82 * 0.5359053 * 0.1930834 *    -21.08 *
*    57508 *     57508 * 3080.9770 * 3571.3928 * 0.6343120 * -0.508981 *    -15.12 *
*    57516 *     57516 * 498.85358 * 110874.56 * -0.547960 * -0.468854 *     -5.16 *
*    57518 *     57518 * 58.239661 * 3518.6409 * -0.725448 * -0.148067 *    -15.28 *
*    57522 *     57522 * 7.6173754 * 462.69552 * -0.495766 * -0.356546 *    -16.04 *
*    57531 *     57531 * 3.7585910 * 1172.0520 * 0.6629657 * 0.3800155 *    -11.02 *
*    57544 *     57544 * 3.0697208 * 14721.000 * 0.0539122 * 0.5892086 *    -14.32 *
*    57548 *     57548 * 461.38301 * 115227.76 * -0.447466 * 0.1475418 *     -5.26 *
*    57549 *     57549 * 12.561474 * 1763.2615 * 0.2923503 * 0.2074706 *    -13.46 *
*    57553 *     57553 * 9.0646798 * 1143.6853 * -0.234790 * -0.814268 *      -5.2 *
*    57567 *     57567 * 3.0191657 * 20628.234 * -0.355683 * 0.7549245 *    -10.24 *
*    57578 *     57578 *  519.6442 * 110540.11 * -0.129242 * 0.8346914 *    -15.88 *
*    57586 *     57586 * 601.39786 * 113897.89 * -0.289369 * -0.248391 *     -13.3 *
*    57595 *     57595 * 640.34100 * 109019.03 * 0.0999523 * -0.478094 *    -15.14 *
*    57601 *     57601 * 15.791863 * 1104.2617 * -0.037073 * -0.206950 *     -2.86 *
*    57603 *     57603 * 482.54008 * 103114.38 * -0.797854 * 0.1061792 *     -8.48 *
*    57620 *     57620 * 7.6526170 * 585.29999 * -0.013354 * 0.4748706 *    -20.62 *
*    57651 *     57651 * 2.1527688 * 23951.314 * -0.472216 * -0.702668 *    -14.84 *
*    57654 *     57654 * 15.188352 * 1307.4850 * 0.6089957 * 0.2487326 *    -10.04 *
*    57664 *     57664 * 542.94644 * 109190.61 * 0.2097217 * -0.771599 *     -1.24 *
*    57667 *     57667 * 786.89189 * 116811.08 * -0.542635 * 0.1430687 *    -20.74 *
*    57670 *     57670 * 738.42088 * 116473.59 * 0.1115438 * 0.1749901 *     -19.5 *
*    57675 *     57675 * 4.0401091 * 746.67329 * -0.439719 * 0.3088548 *    -17.02 *
*    57687 *     57687 * 217.55215 * 48468.603 * -0.722230 * -0.346901 *     -6.04 *
*    57697 *     57697 * 312.16661 * 75298.305 * 0.5115444 * -0.566906 *     -2.12 *
*    57709 *     57709 * 169.17203 * 31541.043 * -0.649950 * 0.4348768 *     -1.26 *
*    57746 *     57746 * 379.05769 * 93118.125 * 0.0759422 * -0.743538 *     -2.32 *
*    57765 *     57765 * 17.216052 * 1236.6230 * -0.478463 * 0.1921930 *    -21.32 *
*    57768 *     57768 * 83.259174 * 4144.6691 * -0.354795 * 0.1987127 *     -6.28 *
*    57775 *     57775 * 590.85326 * 108865.63 * 0.5119323 * -0.668819 *     -8.64 *
*    57776 *     57776 * 3.8915314 * 24709.413 * -0.353381 * -0.669595 *    -17.72 *
*    57778 *     57778 * 668.64131 * 108147.82 * -0.096729 * 0.8061994 *     -8.96 *
*    57788 *     57788 * 15.693197 * 1774.5737 * 0.6359114 * 0.0142545 *    -20.78 *
*    57810 *     57810 * 182.79428 * 2742.5155 * -0.554174 * -0.444095 *    -23.56 *
*    57819 *     57819 * 8.0195357 * 1254.8471 * -0.324209 * 0.2474236 *    -11.74 *
*    57839 *     57839 * 1.6471450 * 52642.921 * 0.1397339 * 0.5933035 *    -12.34 *
*    57882 *     57882 * 859.09952 * 111335.15 * 0.5632640 * 0.4661490 *     -2.98 *
*    57894 *     57894 * 4.5634479 * 534.34630 * -0.179936 * 0.0591488 *     -21.2 *
*    57914 *     57914 * 622.98593 * 115437.45 * -0.087956 * -0.771396 *    -20.68 *
*    57917 *     57917 * 641.46008 * 113543.90 * -0.478163 * -0.314454 *    -12.58 *
*    57918 *     57918 * 231.65929 * 85360.187 * -0.413898 * -0.373776 *     -4.46 *
*    57934 *     57934 * 6.9239824 * 1183.5894 * -0.107075 * -0.489632 *     -9.28 *
*    57941 *     57941 * 583.51186 * 102832.55 * -0.712709 * 0.0053779 *     -1.34 *
*    57960 *     57960 * 685.97282 * 112704.09 * 0.2809375 * -0.526236 *     -8.36 *
*    57965 *     57965 * 604.15954 * 116476.71 * -0.523198 * 0.4932535 *     -16.3 *
*    57975 *     57975 * 503.99114 * 107171.34 * -0.320370 * -0.141544 *     -4.32 *
*    57984 *     57984 * 225.32063 * 70244.262 * 0.6110885 * 0.1796678 *    -16.36 *
*    57987 *     57987 * 848.72524 * 117506.79 * -0.657524 * 0.1635206 *     -16.9 *
*    57991 *     57991 * 392.23052 * 58791.481 * 0.2223783 * -0.544391 *    -12.76 *
*    58020 *     58020 * 798.42719 * 117320.75 * -0.498720 * 0.4212076 *    -16.36 *
*    58035 *     58035 * 41.335170 * 6091.8287 * 0.0422334 * 0.3162081 *     -2.82 *
*    58036 *     58036 * 22.646604 * 2565.4996 * -0.194484 * -0.740686 *    -10.72 *
*    58048 *     58048 * 4.3817061 * 58220.926 * 0.0018723 * 0.8225212 *    -15.46 *
*    58054 *     58054 * 481.28598 * 114126.74 * -0.346915 * 0.4386925 *     -6.94 *
*    58055 *     58055 * 184.57598 * 29594.576 * -0.424767 * 0.0065507 *     -3.28 *
*    58064 *     58064 * 458.79839 * 96763.439 * -0.145589 * -0.779841 *     -16.4 *
*    58068 *     58068 * 4.4746200 * 1045.5629 * 0.4614526 * 0.2458286 *    -23.28 *
*    58074 *     58074 * 80.565719 * 2598.0057 * 0.0004375 * -0.574150 *        -9 *
*    58082 *     58082 * 25.036102 * 6765.1711 * -0.062287 * -0.774042 *    -14.26 *
*    58104 *     58104 * 14.187981 * 1535.7249 * -0.283446 * 0.1605155 *      -6.6 *
*    58141 *     58141 * 510.08708 * 114008.70 * -0.187307 * 0.1224647 *     -7.84 *
*    58155 *     58155 * 40.417141 * 4056.5175 * 0.7390570 * -0.397554 *     -9.72 *
*    58160 *     58160 * 542.26836 * 120027.81 * -0.429195 * -0.406560 *    -10.76 *
*    58163 *     58163 * 617.56987 * 102117.30 * 0.2289825 * 0.7853164 *    -19.68 *
*    58190 *     58190 * 177.97993 * 38541.003 * 0.2172992 * 0.0181026 *      -6.9 *
*    58208 *     58208 * 53.489638 * 3862.0918 * 0.3687258 * 0.6992625 *    -16.28 *
*    58219 *     58219 * 629.26481 * 114100.64 * -0.501701 * 0.1877945 *    -19.14 *
*    58246 *     58246 * 632.25814 * 2221.9334 * 0.5740357 * 0.3994461 *    -15.98 *
*    58266 *     58266 * 701.27175 * 25065.958 * -0.195662 * -0.804132 *     -23.1 *
*    58267 *     58267 * 30.006660 * 2082.7960 * -0.207771 * -0.222437 *    -16.32 *
*    58276 *     58276 * 2.6870104 * 38841.838 * -0.381325 * 0.1300594 *    -19.16 *
*    58332 *     58332 * 2.4656651 * 63021.673 * -0.435379 * 0.5693339 *    -18.44 *
*    58333 *     58333 * 154.31319 * 42038.818 * -0.006792 * -0.843205 *     -6.04 *
*    58342 *     58342 * 347.27142 * 105328.78 * -0.441284 * 0.2981814 *     -1.18 *
*    58345 *     58345 * 337.46112 * 34084.471 * -0.256091 * 0.5098016 *    -23.32 *
*    58348 *     58348 * 788.58496 * 7327.9840 * -0.458477 * 0.0800854 *    -13.24 *
*    58353 *     58353 * 86.214708 * 4425.6919 * 0.5299366 * -0.209622 *     -6.62 *
*    58355 *     58355 * 3.0002469 * 67779.739 * -0.020684 * 0.5816254 *    -24.16 *
*    58365 *     58365 * 708.60282 * 120782.31 * -0.472030 * 0.3955477 *    -10.56 *
*    58396 *     58396 * 1007.9306 * 121801.93 * 0.1536064 * -0.312207 *    -23.34 *
*    58398 *     58398 * 19.419169 * 1678.0211 * 0.3491076 * -0.104640 *    -15.08 *
*    58407 *     58407 * 16.163790 * 1631.5544 * -0.046142 * -0.380212 *     -10.4 *
*    58410 *     58410 * 820.74654 * 112425.79 * -0.191840 * -0.696529 *    -15.92 *
*    58416 *     58416 * 19.122053 * 1723.9826 * 0.5885202 * 0.0061632 *     -6.28 *
*    58419 *     58419 * 393.66497 * 80151.523 * -0.747767 * 0.3645437 *      -6.3 *
*    58429 *     58429 * 3.7501718 * 68784.031 * -0.701264 * 0.2002283 *    -13.94 *
*    58433 *     58433 * 89.208414 * 3847.8120 * -0.654887 * -0.224029 *     -10.9 *
*    58442 *     58442 * 117.83817 * 15957.153 * 0.5279045 * -0.598724 *    -18.02 *
*    58449 *     58449 * 344.61062 * 111446.49 * -0.313501 * 0.6126323 *     -8.56 *
*    58470 *     58470 * 2.4595321 * 62851.100 * -0.552031 * -0.352996 *    -18.38 *
*    58487 *     58487 * 148.99326 * 26966.117 * -0.405372 * 0.2889211 *     -2.14 *
*    58489 *     58489 * 44.917326 * 2894.3527 * -0.767983 * -0.038418 *     -1.52 *
*    58492 *     58492 * 286.47249 * 68715.657 * -0.502105 * 0.6317844 *    -13.78 *
*    58495 *     58495 * 596.84972 * 109415.36 * -0.371285 * -0.617917 *     -6.32 *
*    58501 *     58501 * 664.74907 * 118858.33 * -0.783103 * -0.165983 *     -7.44 *
*    58519 *     58519 * 4.7064550 * 48150.823 * -0.667903 * -0.239307 *    -19.04 *
*    58521 *     58521 * 6.9476357 * 1128.5443 * -0.127899 * 0.5051131 *     -8.88 *
*    58522 *     58522 *  213.3055 * 79565.059 * -0.771399 * 0.1620353 *     -1.08 *
*    58525 *     58525 * 32.107321 * 2367.1340 * 0.2956508 * 0.1329555 *    -11.42 *
*    58530 *     58530 * 615.35413 * 109911.63 * -0.586625 * -0.089097 *     -4.32 *
*    58539 *     58539 * 40.466358 * 3468.2499 * -0.463526 * 0.3959007 *     -7.96 *
*    58550 *     58550 * 129.31738 * 31683.876 * -0.235564 * -0.218375 *    -18.86 *
*    58607 *     58607 * 4.0195041 * 23657.182 * -0.228530 * -0.252978 *     -1.58 *
*    58644 *     58644 * 52.262660 * 4436.6540 * -0.038496 * 0.8416637 *     -5.34 *
*    58670 *     58670 * 467.86344 * 91786.125 * -0.609767 * -0.235245 *     -14.5 *
*    58676 *     58676 * 571.00634 *  107883.9 * 0.2517862 * -0.102130 *     -3.68 *
*    58724 *     58724 * 562.90178 * 115239.83 * -0.114045 * -0.311925 *     -2.36 *
*    58736 *     58736 * 193.68118 * 52487.106 * 0.6197579 * -0.243112 *     -4.24 *
*    58737 *     58737 * 437.87678 * 91717.966 * 0.1498505 * -0.816800 *      -7.5 *
*    58739 *     58739 * 971.17955 * 116540.70 * 0.0357668 * 0.8098183 *    -21.54 *
*    58743 *     58743 * 659.07174 * 114914.32 * 0.7216409 * -0.253629 *     -4.24 *
*    58748 *     58748 * 747.06027 * 52692.067 * 0.0535667 * -0.548266 *    -11.44 *
*    58757 *     58757 * 143.52979 * 10566.101 * 0.2541810 * 0.3493954 *    -11.26 *
*    58760 *     58760 * 976.83186 * 114353.35 * -0.185291 * 0.0135039 *    -17.44 *
*    58779 *     58779 * 647.78073 * 119696.36 * -0.308268 * 0.6291458 *     -8.38 *
*    58782 *     58782 * 316.54130 * 91824.050 * 0.4269849 * -0.390938 *    -17.26 *
*    58788 *     58788 * 45.160701 * 2980.9362 * 0.1053326 * -0.376995 *    -21.38 *
*    58795 *     58795 * 701.28724 * 121943.76 * -0.198858 * 0.7721930 *     -11.7 *
*    58826 *     58826 * 10.546802 * 547.19069 * 0.0599622 * -0.075643 *    -15.82 *
*    58829 *     58829 * 293.14823 * 86894.668 * -0.639725 * -0.487771 *    -17.96 *
*    58833 *     58833 * 73.189287 * 4135.4968 * 0.3896308 * 0.2665121 *    -13.46 *
*    58852 *     58852 * 7.0747600 * 603.27011 * 0.4641237 * -0.638584 *     -2.48 *
*    58858 *     58858 * 7.6738562 * 34300.242 * -0.154139 * 0.3224034 *    -14.04 *
*    58870 *     58870 * 554.28051 * 118817.79 * -0.380732 * 0.5389814 *     -5.84 *
*    58908 *     58908 * 546.12358 * 115726.25 * -0.261938 * 0.6467574 *    -11.06 *
*    58909 *     58909 * 109.30883 * 4179.0270 * 0.6656489 * -0.474577 *      -1.1 *
*    58957 *     58957 * 772.27207 * 122087.49 * 0.1500429 * -0.382037 *    -18.72 *
*    58962 *     58962 * 10.832044 * 7490.9189 * -0.099119 * 0.7292475 *     -9.16 *
*    58968 *     58968 * 850.80938 * 115944.46 * -0.359943 * -0.703216 *     -7.72 *
*    58972 *     58972 * 334.07914 * 104389.80 * -0.547905 * 0.0362975 *     -3.78 *
*    59001 *     59001 * 202.37490 * 19468.422 * -0.225091 * 0.8137944 *     -3.52 *
*    59003 *     59003 * 6.2949464 * 1487.3137 * 0.0039141 * -0.210456 *     -5.58 *
*    59006 *     59006 * 834.36576 *    128046 * 0.2495186 * 0.6038802 *    -17.72 *
*    59018 *     59018 * 230.99601 * 72659.585 * -0.606914 * -0.318189 *    -16.68 *
*    59022 *     59022 * 2345.6773 * 13603.909 * -0.274451 * -0.023250 *     -12.4 *
*    59032 *     59032 * 577.25895 * 105317.24 * 0.7468659 * 0.1512578 *     -1.76 *
*    59034 *     59034 * 273.43260 * 67626.352 * -0.391886 * -0.118786 *     -9.28 *
*    59066 *     59066 * 1453.4668 * 89816.632 * -0.393944 * 0.1634295 *    -21.46 *
*    59101 *     59101 * 92.166015 * 11544.775 * -0.397798 * 0.0427020 *     -9.42 *
*    59103 *     59103 * 1247.1955 * 544.74041 * -0.647831 * 0.5166529 *    -22.44 *
*    59139 *     59139 * 505.18328 * 114314.93 * -0.266794 * 0.5903163 *    -20.02 *
*    59158 *     59158 * 1361.7165 * 114524.69 * -0.511758 * -0.418686 *    -21.08 *
*    59163 *     59163 * 37.147201 * 492.67224 * -0.074279 * 0.6098046 *    -23.82 *
*    59166 *     59166 * 286.93797 * 83896.638 * -0.680344 * -0.437054 *    -18.48 *
*    59183 *     59183 * 312.98316 * 70931.795 * 0.1184018 * -0.541608 *    -19.52 *
*    59196 *     59196 * 2.8712044 * 31507.441 * -0.670209 * 0.4483430 *    -13.52 *
*    59198 *     59198 * 480.91020 * 105651.66 * 0.2123254 * -0.539514 *     -8.16 *
*    59201 *     59201 * 480.75227 * 115107.94 * -0.570573 * -0.235156 *      -9.8 *
*    59209 *     59209 * 8.8669483 * 3525.5675 * 0.0647176 * 0.3633259 *     -4.14 *
*    59219 *     59219 * 691.20902 * 112090.48 * 0.2363801 * -0.212493 *    -13.02 *
*    59255 *     59255 * 499.72955 * 117283.40 * -0.349046 * 0.3697773 *     -4.26 *
*    59259 *     59259 * 768.48899 * 112837.49 * 0.3798885 * -0.655554 *    -10.26 *
*    59319 *     59319 * 938.35577 * 114681.57 * -0.293545 * 0.3399493 *    -12.86 *
*    59330 *     59330 * 368.80980 * 53401.478 * 0.5366925 * 0.1677264 *     -16.3 *
*    59333 *     59333 * 275.95008 * 30631.479 * 0.2780900 * 0.4329127 *      -2.3 *
*    59343 *     59343 * 151.79163 * 28862.859 * 0.0784988 * 0.7870286 *     -2.18 *
*    59348 *     59348 * 100.36155 * 4601.4890 * 0.4451965 * -0.674375 *     -4.86 *
*    59359 *     59359 * 541.10930 * 106645.74 * -0.367480 * 0.2355238 *     -3.94 *
*    59371 *     59371 * 29.689089 * 1977.6235 * 0.0843673 * -0.819226 *     -3.68 *
*    59381 *     59381 * 717.76261 * 114691.88 * 0.1437632 * 0.3633970 *    -10.02 *
*    59389 *     59389 * 252.50097 * 56776.919 * -0.304419 * -0.192399 *    -20.74 *
*    59395 *     59395 * 574.38236 * 110454.04 * -0.427737 * 0.1594087 *     -3.28 *
*    59415 *     59415 * 9.4105715 * 830.03340 * -0.141687 * 0.0838661 *     -8.86 *
*    59417 *     59417 * 20.618102 * 651.75989 * 0.3059907 * 0.4041960 *     -3.76 *
*    59427 *     59427 * 31.484086 * 2357.2124 * -0.450452 * -0.683514 *    -16.08 *
*    59452 *     59452 * 90.223766 * 4708.4568 * -0.751961 * -0.388675 *     -12.7 *
*    59455 *     59455 * 3.2817166 * 62955.108 * 0.4074217 * -0.185061 *    -22.56 *
*    59471 *     59471 * 2.4716988 * 14910.009 * -0.414437 * 0.5955435 *    -14.46 *
*    59482 *     59482 * 545.15901 * 116393.85 * -0.606580 * -0.277190 *     -15.2 *
*    59491 *     59491 * 28.740901 * 2076.4674 * -0.063679 * 0.0047499 *    -14.56 *
*    59494 *     59494 * 557.18873 * 113989.33 * -0.564935 * 0.5112281 *    -22.04 *
*    59500 *     59500 * 183.21852 * 231.53094 * 0.5623530 * 0.0262326 *    -23.66 *
*    59503 *     59503 * 16.078540 * 1823.1822 * 0.1816235 * -0.591514 *     -2.88 *
*    59505 *     59505 * 194.14597 * 34876.799 * -0.697146 * 0.2817173 *    -16.22 *
*    59526 *     59526 * 2.2738318 * 557.26085 * -0.206928 * 0.0784415 *    -20.86 *
*    59547 *     59547 * 2.8684891 * 65623.418 * -0.432893 * 0.6264603 *     -1.14 *
*    59568 *     59568 * 484.85957 * 112491.39 * -0.617554 * 0.2422020 *       -13 *
*    59570 *     59570 * 4.3093139 * 692.35806 * 0.0793727 * -0.755911 *    -17.52 *
*    59584 *     59584 * 4.0433957 * 1041.8982 * -0.158380 * 0.4879609 *    -17.04 *
*    59606 *     59606 * 500.42699 * 97431.306 * 0.7169853 * -0.233328 *     -15.9 *
*    59615 *     59615 * 596.56338 * 112809.45 * 0.6165630 * 0.4454684 *     -8.62 *
*    59619 *     59619 * 493.05722 * 94423.433 * 0.0662927 * -0.397575 *     -2.08 *
*    59640 *     59640 * 524.69997 * 111971.40 * -0.549845 * 0.0922883 *     -18.8 *
*    59641 *     59641 * 16.863985 * 2644.8081 * -0.623820 * 0.5548988 *     -2.06 *
*    59645 *     59645 * 6.8554105 * 492.73686 * 0.5834178 * 0.1424066 *     -3.96 *
*    59664 *     59664 * 726.49521 * 112623.55 * -0.178559 * 0.6630470 *     -6.64 *
*    59670 *     59670 * 7.7052214 * 384.22183 * 0.0753455 * 0.7931094 *     -5.88 *
*    59693 *     59693 * 3.2044034 * 26052.441 * -0.371979 * 0.2897936 *     -15.9 *
*    59732 *     59732 * 19.727236 * 1885.5605 * -0.344286 * -0.276740 *    -18.04 *
*    59737 *     59737 * 9.8894313 * 1495.5262 * -0.584489 * -0.270683 *    -14.36 *
*    59760 *     59760 * 638.57297 * 1113.7126 * -0.632490 * 0.2783552 *     -16.9 *
*    59761 *     59761 * 486.05995 * 31326.946 * -0.380321 * 0.4926173 *    -12.54 *
*    59809 *     59809 * 739.15872 * 108699.87 * -0.074626 * -0.792307 *     -3.14 *
*    59824 *     59824 * 6.7660861 * 409.20766 * 0.7143507 * 0.2519797 *      -4.9 *
*    59826 *     59826 * 30.017055 * 2689.2451 * -0.714429 * -0.362478 *    -17.64 *
*    59827 *     59827 * 658.32173 * 116146.26 * -0.474460 * -0.179717 *     -14.8 *
*    59833 *     59833 * 3.0157826 * 467.41304 * -0.217365 * 0.6289827 *      -2.4 *
*    59836 *     59836 * 8.5056898 * 940.63877 * -0.387232 * 0.1758834 *     -11.6 *
*    59868 *     59868 * 69.185518 * 4588.3698 * -0.471937 * 0.1503230 *     -11.7 *
*    59872 *     59872 * 3.3274908 * 63087.753 * -0.594253 * -0.314784 *     -8.44 *
*    59875 *     59875 * 22.261300 * 2057.5740 * 0.4854829 * 0.0864940 *    -14.92 *
*    59883 *     59883 * 24.576173 * 2453.8928 * -0.105494 * 0.4719367 *     -7.28 *
