************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*     4687 *      4687 * 6.2306345 * 753.40818 *
*     4710 *      4710 * 1173.7392 * 129742.32 *
*     4713 *      4713 * 993.66644 * 125625.19 *
*     4727 *      4727 * 18.597518 * 11061.739 *
*     4729 *      4729 * 2.8093668 * 1045.8754 *
*     4731 *      4731 * 567.58116 * 54083.277 *
*     4732 *      4732 * 1185.5268 * 129480.84 *
*     4743 *      4743 * 742.08920 * 106925.64 *
*     4747 *      4747 * 1735.4810 * 5550.6656 *
*     4750 *      4750 * 339.28081 * 26703.768 *
*     4762 *      4762 * 2.5482343 * 62414.698 *
*     4763 *      4763 * 58.236309 * 3047.3141 *
*     4765 *      4765 * 93.493143 * 4512.1707 *
*     4771 *      4771 * 3.1400994 *  43053.94 *
*     4819 *      4819 * 1217.7766 * 137063.27 *
*     4830 *      4830 * 1369.3277 * 147651.75 *
*     4837 *      4837 * 2.8901684 * 45548.729 *
*     4859 *      4859 * 4.2391305 * 106130.58 *
*     4902 *      4902 * 29.668691 * 7627.6840 *
*     4916 *      4916 * 741.48168 * 112648.37 *
*     4929 *      4929 * 12.136944 * 2187.9871 *
*     4938 *      4938 * 1081.1754 * 1885.4609 *
*     4943 *      4943 * 1443.7405 * 147649.20 *
*     4948 *      4948 * 1447.4743 * 145781.59 *
*     4970 *      4970 * 4.1877901 * 43162.632 *
*     4972 *      4972 * 3.3862348 * 69138.898 *
*     4984 *      4984 * 642.96884 * 74615.358 *
*     5003 *      5003 * 1018.7447 * 139573.76 *
*     5024 *      5024 * 6.3956767 * 528.77139 *
*     5034 *      5034 * 3227.4464 * 144525.46 *
*     5082 *      5082 * 4.5432468 * 352.48026 *
*     5095 *      5095 * 1289.8780 * 131200.86 *
*     5126 *      5126 * 2636.6960 * 23189.245 *
*     5134 *      5134 * 208.18218 * 28176.494 *
*     5138 *      5138 * 58.605481 * 3512.4136 *
*     5141 *      5141 * 1134.1570 * 130275.22 *
*     5153 *      5153 * 346.39983 * 36725.973 *
*     5183 *      5183 * 83.913232 * 3434.5283 *
*     5192 *      5192 * 641.69379 * 75813.539 *
*     5208 *      5208 * 709.75004 * 94196.144 *
*     5215 *      5215 * 821.06679 * 132154.89 *
