************************************************
*    Row   *   EventId * cpS1sTotB * cpS2sTotB *
*    91363 *     91363 * 3.3084639 * 688.50257 *
*    91418 *     91418 * 17.784361 * 1107.9885 *
*    91443 *     91443 * 12.668794 * 3275.9638 *
*    91445 *     91445 * 15.732088 * 1210.5609 *
*    91491 *     91491 * 11.143921 * 1095.3900 *
*    91574 *     91574 * 30.377635 * 2602.6711 *
*    91607 *     91607 * 19.772060 * 1500.4757 *
*    91643 *     91643 * 16.505083 * 1737.0247 *
*    91712 *     91712 *  22.82722 * 2111.8184 *
*    91743 *     91743 * 35.264230 * 2656.8158 *
*    91754 *     91754 *  6.277474 * 812.71800 *
*    91869 *     91869 * 13.044833 * 643.07970 *
*    91960 *     91960 * 11.663529 * 1451.0208 *
*    92079 *     92079 * 7.6429207 * 1028.8717 *
*    92118 *     92118 * 6.1539551 * 1176.1319 *
*    92252 *     92252 * 15.058035 * 1270.6005 *
*    92253 *     92253 * 12.759937 * 241.19055 *
*    92341 *     92341 * 5.6515528 * 1302.5125 *
*    92346 *     92346 * 25.922253 * 2472.3192 *
*    92351 *     92351 * 22.985263 * 1772.8206 *
*    92384 *     92384 * 8.2919400 * 2628.6021 *
*    92399 *     92399 * 3.7748737 * 365.53838 *
*    92453 *     92453 * 13.127674 * 1232.3017 *
*    92481 *     92481 * 13.007266 * 1783.2604 *
*    92520 *     92520 * 4.8119268 * 805.16654 *
*    92537 *     92537 * 8.0348493 * 1502.0673 *
*    92569 *     92569 * 14.194468 * 1599.3794 *
*    92608 *     92608 * 32.522828 * 3951.7249 *
*    92625 *     92625 * 4.1595499 * 718.15065 *
*    92646 *     92646 * 6.6637188 * 1664.9371 *
*    92652 *     92652 * 20.844358 * 3341.1491 *
*    92722 *     92722 * 13.275631 * 253.24868 *
*    92750 *     92750 * 2.9790540 * 861.20607 *
*    92829 *     92829 * 6.3454954 * 314.06204 *
*    92840 *     92840 * 29.054925 * 2364.1501 *
*    92938 *     92938 * 8.2781566 * 787.58034 *
*    92945 *     92945 * 39.652224 * 2326.6464 *
*    93007 *     93007 * 15.377250 * 1199.9845 *
*    93008 *     93008 * 6.9198563 * 921.74154 *
*    93016 *     93016 * 6.2655796 * 900.11499 *
*    93082 *     93082 * 5.5104246 * 661.47479 *
*    93122 *     93122 * 11.989647 * 1100.4771 *
*    93248 *     93248 * 4.5685312 * 2551.3072 *
*    93252 *     93252 * 6.3827200 * 618.94359 *
*    93359 *     93359 * 13.634950 * 1067.9936 *
*    93381 *     93381 * 24.873187 * 244.43025 *
*    93385 *     93385 * 4.7982557 * 855.35658 *
*    93421 *     93421 * 32.249405 * 2383.8899 *
*    93492 *     93492 * 5.4708028 * 985.16276 *
*    93647 *     93647 * 5.0490723 * 663.42782 *
*    93656 *     93656 * 11.048645 * 1649.6180 *
*    93673 *     93673 * 5.0540418 * 979.18408 *
*    93737 *     93737 * 3.0716147 * 510.93471 *
*    93758 *     93758 * 7.8269248 * 580.97381 *
*    93774 *     93774 * 10.296939 * 1401.2086 *
*    93863 *     93863 * 24.500781 * 1968.1381 *
*    93957 *     93957 * 16.566522 * 2034.1312 *
*    93997 *     93997 * 5.8573723 * 801.19391 *
*    94018 *     94018 * 13.124264 * 1276.7873 *
*    94076 *     94076 * 7.6440482 * 640.58512 *
*    94084 *     94084 * 12.385301 *  1691.205 *
*    94107 *     94107 * 15.716211 * 1379.6136 *
*    94152 *     94152 * 14.601189 * 2709.3099 *
*    94178 *     94178 * 2.4183781 * 837.40679 *
*    94237 *     94237 * 16.013850 * 647.02638 *
*    94339 *     94339 * 6.9922466 * 2963.1233 *
*    94347 *     94347 * 5.9341668 * 954.09804 *
*    94394 *     94394 * 10.977568 * 263.01964 *
*    94410 *     94410 * 9.0568111 * 520.41873 *
*    94485 *     94485 * 4.3874633 * 824.05597 *
*    94580 *     94580 * 21.825229 * 2067.3998 *
*    94608 *     94608 * 5.6867476 * 835.42383 *
*    94614 *     94614 * 9.8528448 * 772.94141 *
*    94640 *     94640 * 5.0393936 * 1448.7063 *
*    94648 *     94648 * 3.3115207 * 345.96016 *
*    94683 *     94683 * 4.0954514 * 1273.0982 *
*    94690 *     94690 * 38.742529 * 2896.9871 *
*    94735 *     94735 * 35.860836 * 3956.2401 *
*    94808 *     94808 * 11.907486 * 1037.1929 *
*    94825 *     94825 * 3.3996785 * 377.52385 *
*    94986 *     94986 * 2.8263077 * 440.62794 *
*    94999 *     94999 * 1.3784702 * 818.25228 *
*    95040 *     95040 * 20.842039 * 1365.0001 *
*    95070 *     95070 * 12.048105 * 1377.5177 *
*    95102 *     95102 * 2.5094112 * 876.88373 *
*    95131 *     95131 * 26.643924 * 1972.5539 *
*    95252 *     95252 * 12.506727 * 763.73307 *
*    95265 *     95265 * 32.109177 * 2848.8709 *
*    95286 *     95286 * 4.3377793 * 146.63533 *
*    95424 *     95424 * 9.2085295 * 658.96760 *
*    95461 *     95461 * 6.4561220 * 965.82264 *
*    95500 *     95500 * 6.1954942 * 573.10690 *
*    95598 *     95598 * 35.823803 * 2150.8766 *
*    95599 *     95599 * 10.754615 * 937.68723 *
*    95609 *     95609 * 3.1432292 * 651.24101 *
*    95711 *     95711 * 13.786886 * 955.59117 *
*    95798 *     95798 * 19.739948 * 2337.2733 *
*    95883 *     95883 * 3.2073094 * 892.25245 *
*    95935 *     95935 * 28.799635 * 2725.1194 *
*    95967 *     95967 * 13.930376 * 840.00847 *
*    95992 *     95992 * 3.7942948 * 366.40134 *
*    96035 *     96035 * 6.3600654 * 1118.2042 *
*    96038 *     96038 * 5.5143819 * 832.28081 *
*    96066 *     96066 * 27.038966 * 2509.1562 *
*    96108 *     96108 * 1.1723012 * 2418.6068 *
*    96113 *     96113 * 9.7359738 * 2304.1557 *
*    96127 *     96127 * 32.092707 * 3355.2825 *
*    96150 *     96150 * 13.118319 * 1856.4516 *
*    96177 *     96177 * 10.716357 * 1385.7157 *
*    96230 *     96230 * 15.487964 * 1506.9303 *
*    96249 *     96249 * 11.806160 * 1115.6124 *
*    96268 *     96268 * 5.7550381 * 1204.8484 *
*    96276 *     96276 * 21.934922 * 2439.2311 *
*    96342 *     96342 * 3.0391345 * 43.323903 *
*    96414 *     96414 * 2.0389314 * 2921.3585 *
*    96428 *     96428 * 16.615672 * 1867.3777 *
*    96529 *     96529 * 2.5194847 * 718.59983 *
*    96555 *     96555 * 4.6705317 * 471.71140 *
*    96564 *     96564 * 36.794404 * 3385.5829 *
*    96689 *     96689 * 20.836288 * 1437.9475 *
*    96743 *     96743 * 29.748882 * 2509.7055 *
*    96760 *     96760 * 2.2943228 * 556.12489 *
*    96853 *     96853 * 3.0462095 * 891.76372 *
*    96899 *     96899 * 5.6481015 * 694.35352 *
*    96995 *     96995 * 11.527588 * 1697.5489 *
*    97041 *     97041 * 6.8769170 * 1253.9409 *
*    97189 *     97189 * 19.644919 * 2673.3753 *
*    97226 *     97226 * 11.809973 * 1168.2119 *
*    97339 *     97339 * 6.5264719 * 1736.0737 *
*    97411 *     97411 * 15.145784 * 1557.8104 *
*    97436 *     97436 * 15.969591 * 2405.6008 *
*    97437 *     97437 * 6.5201254 * 831.40138 *
*    97487 *     97487 * 3.1300025 * 1670.9066 *
*    97499 *     97499 * 3.5096210 * 847.90369 *
*    97513 *     97513 * 26.922891 * 2421.7674 *
*    97517 *     97517 * 1.5430469 * 519.70913 *
*    97590 *     97590 * 14.778703 * 1104.3183 *
*    97735 *     97735 * 11.875017 * 402.98094 *
*    97746 *     97746 * 5.4364407 * 615.39202 *
*    97790 *     97790 * 11.608907 * 2021.9026 *
*    97811 *     97811 * 14.106831 * 1500.0669 *
*    97849 *     97849 * 36.745798 * 860.27319 *
*    97864 *     97864 * 8.4100462 * 1255.4394 *
*    97900 *     97900 * 2.8343499 * 319.30043 *
*    97926 *     97926 * 12.643506 * 2414.5914 *
*    97936 *     97936 * 33.727484 * 1132.3873 *
*    97938 *     97938 * 13.397432 * 1529.1306 *
*    98092 *     98092 * 24.889165 * 1417.2413 *
*    98101 *     98101 * 35.375650 * 2942.7479 *
*    98128 *     98128 * 13.041295 * 1760.4808 *
*    98251 *     98251 * 38.690406 * 3187.1963 *
*    98259 *     98259 * 12.012215 * 2642.7046 *
*    98267 *     98267 * 16.571936 * 752.97416 *
*    98288 *     98288 * 15.954554 * 1859.8094 *
*    98459 *     98459 * 3.8250726 * 506.34066 *
*    98499 *     98499 * 2.7742852 * 610.86443 *
*    98652 *     98652 * 18.125979 * 3102.0728 *
*    98693 *     98693 * 17.046994 * 2070.5311 *
*    98707 *     98707 * 1.7453778 * 253.37671 *
*    98759 *     98759 * 29.105909 * 1907.3826 *
*    98867 *     98867 * 22.109429 * 2558.0480 *
*    98947 *     98947 * 4.2990318 * 764.07856 *
*    98991 *     98991 * 1.9823392 * 279.52536 *
*    99037 *     99037 * 5.8190708 * 365.05624 *
*    99055 *     99055 * 15.126903 * 1887.1883 *
*    99071 *     99071 * 5.5694093 * 1108.5916 *
*    99076 *     99076 * 5.2894665 * 472.39401 *
*    99083 *     99083 * 9.2887477 * 288.30238 *
*    99117 *     99117 * 17.224423 * 1390.7408 *
*    99118 *     99118 * 6.2734073 * 949.19191 *
*    99127 *     99127 * 19.429040 * 1749.7184 *
*    99215 *     99215 * 11.626641 * 1598.6178 *
*    99221 *     99221 * 39.799948 * 3013.1110 *
*    99246 *     99246 * 5.7700311 * 1158.5616 *
*    99335 *     99335 * 15.416305 * 1133.2833 *
*    99353 *     99353 * 4.0307197 * 2450.5993 *
*    99376 *     99376 * 39.856402 * 3455.7575 *
*    99412 *     99412 * 1.8551308 * 3086.4938 *
*    99416 *     99416 * 31.797937 * 2183.0954 *
*    99421 *     99421 * 11.521804 * 1470.2753 *
*    99495 *     99495 * 1.5461532 * 1664.6750 *
*    99509 *     99509 * 10.350059 * 1021.1542 *
*    99551 *     99551 * 10.568140 * 720.56265 *
*    99559 *     99559 * 4.2868250 * 1079.9338 *
*    99602 *     99602 * 19.041485 * 3725.8455 *
*    99607 *     99607 * 19.151174 * 1998.7320 *
*    99698 *     99698 * 12.076774 * 1190.3729 *
*    99730 *     99730 * 9.7777817 * 933.40841 *
*    99732 *     99732 * 26.106602 * 1841.7948 *
*    99744 *     99744 * 30.672718 * 2603.2923 *
*    99749 *     99749 * 6.9591707 * 1167.1577 *
*    99870 *     99870 * 35.290710 * 2246.9576 *
*    99888 *     99888 * 26.452201 * 1452.7992 *
*    99930 *     99930 * 27.789202 * 3710.0915 *
*    99946 *     99946 * 39.936047 *  3194.901 *
*   100005 *    100005 * 14.583526 * 1420.4267 *
*   100041 *    100041 * 12.190716 * 804.56510 *
*   100049 *    100049 * 3.1997381 * 353.61163 *
*   100051 *    100051 * 2.4371519 * 240.48439 *
*   100094 *    100094 * 16.377522 * 1582.4760 *
*   100105 *    100105 * 2.1207588 * 667.20969 *
*   100121 *    100121 * 8.9071892 * 792.08498 *
*   100154 *    100154 * 11.201144 * 1902.4922 *
*   100206 *    100206 * 4.3014962 * 663.64567 *
*   100223 *    100223 * 13.802438 * 1163.9503 *
*   100237 *    100237 * 4.6420708 * 469.73278 *
*   100273 *    100273 * 7.0578542 * 704.58258 *
*   100287 *    100287 * 38.416651 * 2945.5656 *
*   100296 *    100296 *  29.15408 * 1944.2826 *
*   100328 *    100328 * 7.1425937 * 1052.8672 *
*   100444 *    100444 * 6.4891743 * 420.38519 *
*   100449 *    100449 * 26.898151 * 1411.0847 *
*   100487 *    100487 * 19.167219 * 2257.7575 *
*   100494 *    100494 *  7.380549 * 1639.9969 *
*   100520 *    100520 * 35.345635 * 2729.7988 *
*   100543 *    100543 * 11.769790 * 2061.6100 *
*   100612 *    100612 * 8.3765494 * 1557.3673 *
*   100648 *    100648 * 38.506964 * 2454.8753 *
*   100693 *    100693 * 6.2918399 * 1095.2341 *
*   100773 *    100773 * 11.891407 * 1424.3954 *
*   100798 *    100798 * 11.977249 * 3107.0063 *
*   100859 *    100859 * 7.2649632 * 708.75373 *
*   100880 *    100880 * 32.013210 * 2405.5077 *
*   100922 *    100922 * 33.841543 *  2201.188 *
*   100930 *    100930 * 4.6520605 * 581.09504 *
*   100940 *    100940 * 8.6682152 * 1840.0784 *
*   101003 *    101003 * 15.319965 * 1288.1040 *
*   101083 *    101083 * 26.744567 * 1989.0549 *
*   101129 *    101129 * 22.522555 * 1333.4235 *
*   101155 *    101155 * 0.5768109 * 493.79971 *
*   101176 *    101176 * 8.7525263 * 583.25514 *
*   101201 *    101201 * 9.0744065 * 1081.7479 *
*   101352 *    101352 * 3.8794703 * 207.02123 *
*   101390 *    101390 * 5.0402064 * 374.76983 *
*   101394 *    101394 * 26.438633 * 1939.2601 *
*   101400 *    101400 * 24.156504 * 1852.2887 *
*   101528 *    101528 * 3.1344191 * 830.46459 *
*   101539 *    101539 * 8.3658887 * 1171.0177 *
*   101609 *    101609 * 19.465454 * 2155.3429 *
*   101616 *    101616 * 16.601614 * 790.62076 *
*   101687 *    101687 * 30.048942 * 2642.3588 *
*   101688 *    101688 * 5.8879856 * 655.84882 *
*   101748 *    101748 * 24.643493 * 3908.5680 *
*   101786 *    101786 * 2.1081141 * 3316.3694 *
*   101793 *    101793 * 12.880912 * 3839.7628 *
*   101813 *    101813 * 8.9384660 * 1161.0451 *
*   101865 *    101865 * 26.982283 * 1878.8583 *
*   101904 *    101904 * 14.751718 * 757.23768 *
*   101917 *    101917 * 3.6309498 * 354.84399 *
*   101941 *    101941 * 6.7208238 * 880.97380 *
*   101950 *    101950 * 28.767182 * 3372.3784 *
*   102004 *    102004 * 24.154047 * 1818.0566 *
*   102029 *    102029 * 19.109878 * 2027.7361 *
*   102100 *    102100 * 18.354039 * 3365.9661 *
*   102121 *    102121 * 6.6375843 * 1135.5253 *
*   102164 *    102164 * 3.7893356 * 503.76749 *
*   102222 *    102222 * 22.369323 * 1575.0836 *
*   102250 *    102250 * 30.491523 * 2835.1255 *
*   102309 *    102309 *  20.36749 * 1469.7270 *
*   102463 *    102463 * 5.5140653 * 987.25271 *
*   102470 *    102470 * 5.3573548 * 753.97272 *
*   102511 *    102511 * 2.5701824 * 1122.2700 *
*   102524 *    102524 * 16.853731 * 1210.8327 *
*   102548 *    102548 * 3.4016006 * 125.58823 *
*   102549 *    102549 * 27.895422 * 2319.1111 *
*   102574 *    102574 * 3.9650138 * 1412.2076 *
*   102581 *    102581 * 21.597470 * 1955.1393 *
*   102592 *    102592 * 5.3534726 * 1209.6260 *
*   102633 *    102633 * 5.7226721 * 387.98230 *
*   102702 *    102702 * 9.5230319 * 2161.6984 *
*   102758 *    102758 *  25.13888 * 2957.7093 *
*   102815 *    102815 * 4.9045485 * 667.50889 *
*   102976 *    102976 * 6.1231812 * 1411.8466 *
*   103005 *    103005 * 4.2612219 * 643.91086 *
*   103087 *    103087 * 4.7932990 * 3394.0004 *
*   103110 *    103110 * 4.7871138 * 581.52252 *
*   103141 *    103141 * 10.419579 * 1008.1962 *
*   103184 *    103184 * 24.460201 * 1657.3481 *
*   103195 *    103195 * 8.5059310 * 1318.7903 *
*   103282 *    103282 * 10.635968 *  887.6845 *
*   103283 *    103283 * 18.685843 * 1639.3529 *
*   103350 *    103350 * 10.303788 * 1105.2396 *
*   103353 *    103353 * 4.6694722 * 357.59806 *
*   103376 *    103376 * 13.439190 * 1096.1688 *
*   103443 *    103443 * 39.965676 * 2959.5970 *
*   103465 *    103465 * 24.688531 * 2842.5382 *
*   103514 *    103514 * 3.5599192 * 992.95575 *
*   103591 *    103591 * 3.3651856 * 784.68525 *
*   103639 *    103639 * 11.741552 * 1296.9245 *
*   103642 *    103642 * 3.2680161 * 652.47392 *
*   103661 *    103661 * 16.588210 * 455.71784 *
*   103741 *    103741 * 11.790094 * 1440.9610 *
*   103777 *    103777 * 27.082711 * 807.62409 *
*   103780 *    103780 * 7.2121405 *  642.3161 *
*   103791 *    103791 * 21.016365 * 1221.1198 *
*   103840 *    103840 * 17.764783 * 1709.5606 *
*   103901 *    103901 * 6.6483505 * 508.42422 *
*   103966 *    103966 * 2.4089187 * 307.75936 *
*   104005 *    104005 * 3.3645271 * 770.95498 *
*   104009 *    104009 * 11.700629 * 684.74993 *
*   104056 *    104056 * 10.767457 * 207.49702 *
*   104129 *    104129 * 26.764978 * 1720.8944 *
*   104140 *    104140 * 1.3482767 * 533.53279 *
*   104183 *    104183 * 2.7981960 * 885.07929 *
*   104205 *    104205 * 10.311518 * 896.03774 *
*   104268 *    104268 * 20.957768 * 1709.3037 *
*   104315 *    104315 * 7.0160839 * 1127.9740 *
*   104392 *    104392 * 31.950567 * 1823.3772 *
*   104402 *    104402 * 18.805124 * 2589.8163 *
*   104436 *    104436 * 3.6834328 * 888.31717 *
*   104509 *    104509 * 18.389891 * 1728.5413 *
*   104522 *    104522 * 2.5338112 * 3831.6610 *
*   104525 *    104525 * 4.5512580 * 1312.2058 *
*   104533 *    104533 * 5.1155040 * 547.78003 *
*   104555 *    104555 * 15.055927 * 1882.5465 *
*   104570 *    104570 * 5.2074284 * 802.12553 *
*   104726 *    104726 * 15.399855 * 390.51024 *
*   104838 *    104838 * 3.9031458 * 539.04914 *
*   104901 *    104901 * 5.4536210 * 990.05567 *
*   104939 *    104939 * 13.898640 * 1277.3816 *
*   104962 *    104962 * 6.6775081 * 727.20602 *
*   105014 *    105014 * 26.878572 * 2434.0410 *
*   105057 *    105057 * 7.5016114 * 208.46563 *
*   105169 *    105169 * 18.655683 * 1575.8640 *
*   105180 *    105180 * 1.3439882 * 527.48707 *
*   105181 *    105181 * 1.8007529 * 3251.3806 *
*   105213 *    105213 * 22.584625 * 1684.5278 *
*   105245 *    105245 * 4.2590652 * 793.92186 *
*   105277 *    105277 * 10.446109 * 932.88872 *
*   105309 *    105309 * 2.0698839 * 819.53716 *
*   105485 *    105485 * 10.412609 * 899.77479 *
*   105516 *    105516 * 7.2098633 * 412.55453 *
*   105569 *    105569 * 9.5778042 * 1648.4832 *
*   105665 *    105665 * 18.270029 * 1425.4544 *
*   105674 *    105674 * 10.671245 * 741.83153 *
*   105739 *    105739 * 2.5339039 * 730.42134 *
*   105808 *    105808 * 2.5663750 * 298.80610 *
*   105812 *    105812 * 28.509663 * 2332.0401 *
*   105819 *    105819 * 32.890096 * 2343.0787 *
*   105823 *    105823 * 34.420978 * 2613.3858 *
*   105845 *    105845 * 5.2358598 * 312.20286 *
*   105856 *    105856 * 4.1826809 * 993.81428 *
*   106012 *    106012 * 15.475561 * 1632.1457 *
*   106016 *    106016 * 7.3354660 * 1594.5593 *
*   106115 *    106115 * 34.399466 * 2867.7350 *
*   106270 *    106270 * 3.1995022 * 1043.7290 *
*   106299 *    106299 * 13.627191 * 1205.7512 *
*   106351 *    106351 * 35.567107 * 2686.3607 *
*   106364 *    106364 * 11.090546 *  1117.284 *
*   106425 *    106425 * 13.982435 * 983.14245 *
*   106500 *    106500 * 16.658694 * 2027.0100 *
*   106651 *    106651 * 9.3231786 * 996.77945 *
*   106690 *    106690 * 8.3382516 * 3434.6545 *
*   106711 *    106711 * 13.618384 * 1180.1275 *
*   106780 *    106780 * 5.1635556 * 802.64038 *
*   106804 *    106804 * 23.252354 * 2207.0996 *
*   106909 *    106909 * 7.8401594 * 1069.1971 *
*   106958 *    106958 * 4.2629231 * 656.23476 *
*   106999 *    106999 * 7.0205109 * 1441.8396 *
*   107042 *    107042 * 2.9923915 * 564.47706 *
*   107202 *    107202 * 2.1885394 * 1173.8130 *
*   107319 *    107319 * 20.302336 * 1246.3953 *
*   107331 *    107331 * 7.3716556 * 914.91161 *
*   107351 *    107351 * 14.546655 * 2132.7672 *
*   107376 *    107376 * 14.692750 * 1427.0032 *
*   107407 *    107407 * 8.6815589 *  357.9031 *
*   107515 *    107515 * 4.6643331 * 724.75481 *
*   107699 *    107699 * 7.9330552 * 743.95309 *
*   107748 *    107748 * 3.9376419 * 546.85390 *
*   107826 *    107826 * 15.010848 * 1234.6129 *
*   107910 *    107910 * 12.952590 * 1590.6530 *
*   107913 *    107913 * 35.764174 * 2939.6863 *
*   107930 *    107930 * 3.4003326 * 602.42002 *
*   107960 *    107960 * 4.4928313 * 767.70230 *
*   108031 *    108031 * 27.054539 * 2023.7515 *
*   108047 *    108047 * 8.2378696 * 812.78594 *
*   108048 *    108048 * 7.0084400 * 1129.3365 *
*   108196 *    108196 * 5.7993459 * 415.07487 *
*   108328 *    108328 * 6.0192504 * 921.81057 *
*   108427 *    108427 * 5.3001955 * 1778.9866 *
*   108437 *    108437 * 8.2120589 * 449.83834 *
*   108466 *    108466 * 27.559343 * 3302.4987 *
*   108505 *    108505 * 35.438094 * 2319.0518 *
*   108517 *    108517 * 2.7317377 * 866.97961 *
*   108568 *    108568 * 2.3819480 * 342.90069 *
*   108652 *    108652 * 1.8715115 * 102.61376 *
*   108673 *    108673 * 9.1884944 * 1576.4107 *
*   108687 *    108687 * 31.967300 * 3638.6532 *
*   108700 *    108700 * 23.054172 * 2764.3021 *
*   108833 *    108833 * 4.3387386 * 672.65293 *
*   108868 *    108868 * 7.7012647 * 1059.5249 *
*   108871 *    108871 * 11.188531 * 3321.0093 *
*   108884 *    108884 * 34.861158 * 2971.7459 *
*   108935 *    108935 * 30.915637 * 2179.6367 *
*   109048 *    109048 * 2.8992790 * 829.73532 *
*   109094 *    109094 * 4.8384172 * 306.18278 *
*   109108 *    109108 * 17.195078 * 2443.4837 *
*   109135 *    109135 * 14.548493 *  1837.042 *
*   109160 *    109160 * 1.9645699 * 716.22014 *
*   109197 *    109197 * 23.618162 * 2453.2700 *
*   109203 *    109203 * 4.0109238 * 1488.0738 *
*   109213 *    109213 * 9.6063555 * 1158.0169 *
*   109232 *    109232 * 26.599172 * 1366.5669 *
*   109281 *    109281 * 5.3664839 * 544.67574 *
*   109362 *    109362 * 13.860273 * 818.32614 *
*   109409 *    109409 * 11.658869 * 937.62007 *
*   109537 *    109537 * 9.4291521 * 944.02885 *
*   109592 *    109592 * 7.3340727 * 595.51964 *
*   109617 *    109617 * 9.5982666 * 1483.4703 *
*   109640 *    109640 * 16.216720 * 373.70114 *
*   109648 *    109648 * 6.3162467 * 1239.0387 *
*   109662 *    109662 * 27.462743 * 2484.4964 *
*   109722 *    109722 * 2.3932582 * 541.94065 *
*   109790 *    109790 * 4.4535176 * 148.14774 *
*   109856 *    109856 * 1.6391477 * 262.41051 *
*   109913 *    109913 * 15.801774 * 1191.0378 *
*   109924 *    109924 * 7.5731072 * 1135.8038 *
*   109964 *    109964 * 3.8736627 * 660.37339 *
*   110044 *    110044 * 19.868609 * 1827.0403 *
*   110049 *    110049 * 5.8092343 * 367.04395 *
*   110173 *    110173 * 4.9446123 * 830.05187 *
*   110196 *    110196 * 3.1111161 * 662.53066 *
*   110211 *    110211 * 9.5997143 * 1021.8704 *
*   110236 *    110236 * 1.9385308 * 601.82857 *
*   110268 *    110268 * 3.9231672 * 441.50913 *
*   110283 *    110283 * 18.136164 * 3529.2863 *
*   110300 *    110300 * 4.4162758 * 526.08816 *
*   110313 *    110313 * 3.9156532 * 594.31940 *
*   110342 *    110342 * 15.814123 * 1432.6691 *
*   110381 *    110381 * 36.467237 * 2740.0676 *
*   110453 *    110453 * 6.1733555 * 1166.2392 *
*   110484 *    110484 * 3.6428926 * 778.72829 *
*   110495 *    110495 * 8.2042332 * 1524.0199 *
*   110564 *    110564 * 22.280548 * 1283.6171 *
*   110700 *    110700 * 37.761850 * 2215.3211 *
*   110739 *    110739 * 3.3894893 * 1616.2970 *
*   110742 *    110742 * 10.297165 * 1205.8949 *
*   110828 *    110828 * 1.9322707 * 2874.6484 *
*   110890 *    110890 * 26.046803 * 1769.6239 *
*   110909 *    110909 * 13.991342 * 1016.3044 *
*   110933 *    110933 * 39.902277 * 3221.6691 *
*   111023 *    111023 * 4.9252955 * 1329.6456 *
*   111072 *    111072 * 12.963383 * 1315.7238 *
*   111077 *    111077 * 7.9832632 * 1589.8727 *
*   111286 *    111286 * 26.610235 * 3709.1143 *
*   111287 *    111287 * 2.3086948 * 436.30491 *
*   111343 *    111343 * 10.689036 * 1091.8702 *
*   111372 *    111372 * 30.418674 * 2581.5781 *
*   111422 *    111422 * 23.405269 * 2069.5575 *
*   111488 *    111488 * 1.6252032 * 763.50263 *
*   111490 *    111490 * 7.6763502 * 1175.8375 *
*   111510 *    111510 * 15.340415 * 2412.4362 *
*   111512 *    111512 * 6.7803171 * 1481.6485 *
*   111534 *    111534 * 13.643517 * 1896.5103 *
*   111551 *    111551 * 9.6446711 * 675.81334 *
*   111556 *    111556 * 6.2550683 * 591.45141 *
*   111704 *    111704 * 6.7765180 * 374.12575 *
*   111774 *    111774 * 6.8214940 * 1166.6848 *
*   111826 *    111826 * 9.3768531 * 1254.7319 *
*   111840 *    111840 * 4.0888960 * 1251.8824 *
*   111886 *    111886 * 8.2944811 * 1011.5702 *
*   111961 *    111961 * 3.0713439 * 487.13932 *
*   112006 *    112006 * 19.532221 * 2137.0361 *
*   112144 *    112144 * 3.7637735 * 699.35668 *
*   112194 *    112194 * 9.2982892 * 1957.2870 *
*   112203 *    112203 * 3.8949695 * 664.92979 *
*   112333 *    112333 * 3.7592545 * 688.73428 *
*   112401 *    112401 * 5.5831845 * 2775.6382 *
*   112540 *    112540 * 2.4867840 * 1078.1809 *
*   112562 *    112562 * 3.8391187 * 723.19937 *
*   112567 *    112567 * 11.020048 * 1592.1323 *
*   112585 *    112585 * 5.2917317 * 898.86282 *
*   112693 *    112693 * 2.3586837 * 303.63667 *
*   112697 *    112697 * 20.599726 * 1584.6878 *
*   112721 *    112721 * 12.559843 * 1325.1518 *
*   112745 *    112745 * 3.9593189 * 280.51034 *
*   112805 *    112805 * 3.6308019 * 933.07501 *
*   112822 *    112822 * 13.573547 * 1838.0217 *
*   112837 *    112837 * 24.074701 * 1637.8833 *
*   112888 *    112888 *  9.633248 * 3017.4916 *
*   113027 *    113027 * 1.6619723 * 2454.8403 *
*   113044 *    113044 * 5.8268939 * 1041.4418 *
*   113078 *    113078 * 14.893721 * 980.42899 *
*   113113 *    113113 * 2.4952276 * 159.37155 *
*   113150 *    113150 * 6.0701232 * 795.42026 *
*   113263 *    113263 * 3.0414030 * 1296.3328 *
*   113264 *    113264 * 13.770118 * 1147.5982 *
*   113329 *    113329 * 18.165870 * 1251.6995 *
*   113342 *    113342 * 22.297773 * 1943.8181 *
*   113350 *    113350 * 31.678223 * 2209.2787 *
*   113361 *    113361 * 16.554783 * 1815.6430 *
*   113479 *    113479 * 6.1642936 * 1070.6533 *
*   113548 *    113548 * 22.785447 * 3758.1221 *
*   113592 *    113592 * 22.830229 * 1283.5572 *
*   113623 *    113623 * 18.532422 * 1292.2173 *
*   113690 *    113690 * 6.0464992 * 554.44277 *
*   113721 *    113721 * 14.496673 * 1339.0692 *
*   113744 *    113744 * 27.847548 * 3144.3924 *
*   113763 *    113763 * 13.039741 * 2439.3749 *
*   113773 *    113773 * 36.544231 * 458.74713 *
*   113801 *    113801 * 17.600080 * 2156.8002 *
*   113803 *    113803 * 2.0217383 * 2006.0845 *
*   113851 *    113851 * 6.4921734 * 1150.7469 *
*   113853 *    113853 * 1.7359967 * 3957.4155 *
*   113866 *    113866 * 9.8508845 * 1880.3893 *
*   113909 *    113909 * 36.763196 * 3308.2069 *
*   113939 *    113939 * 13.208008 * 959.39466 *
*   113981 *    113981 * 14.301072 * 2864.8085 *
*   113998 *    113998 * 6.4449706 * 1291.2570 *
*   114002 *    114002 * 2.9413427 * 573.57899 *
*   114021 *    114021 * 30.462947 * 1979.7206 *
*   114048 *    114048 * 10.850597 * 1309.9362 *
*   114080 *    114080 * 14.767981 * 3322.4231 *
*   114088 *    114088 * 3.0265564 * 3375.5144 *
*   114213 *    114213 * 10.745349 * 1421.7610 *
