

nerix_160606_0941, nerix_160606_0950: [0.85896266408554955, 25.016104572757417, 0.12626322584168298, 42826.956321356767, 196815.66154942638, 421960.95709681005, 0.018021876232128087, 1.3466639251311627, 2.5463400540305741]


nerix_160609_0956, nerix_160609_1005: [0.86855456745454029, 24.379453535346777, 0.12938309284523042, 45262.073824882049, 197688.36985806137, 860295.93235139083, 0.029041486987830156, 1.3031248676655498, 2.5121268031634436]


nerix_160614_0956, nerix_160614_1004: [0.89021358228044423, 24.384882074039496, 0.12911609889807807, 33059.631103190099, 189975.47895769111, 59010.447016695223, 0.19156201110266036, 1.4226175745385823, 2.7353160085611599]


nerix_160617_0946, nerix_160617_0953: [0.90718652482678674, 25.327103314394421, 0.12422932988041005, 52314.317976454047, 198079.51902007853, 406518.45920144016, 0.026735216758420888, 1.4518536004429088, 2.8067367416623035]


nerix_160620_0945, nerix_160620_0954: [0.87297577072001098, 24.490021346283971, 0.12881048875805015, 81929.912356170476, 184799.34485288223, 963428.67696334294, 0.091103966175220596, 1.4076348679324153, 2.7728569517166206]


nerix_160623_1044, nerix_160623_1052: [0.89199924225432048, 24.267970500587769, 0.12971850806690502, 51617.352449284466, 197308.24665506167, 748351.43843974546, 0.10306699205852488, 1.4196732658010978, 2.8111280721387311]


nerix_160627_0944, nerix_160627_0952: [0.86926500304742704, 25.552397489220397, 0.12323658933936876, 44539.59487673665, 189175.16352115796, 47013.165172002628, 0.092420560609708158, 1.5764832933075055, 2.9709283140381197]


nerix_160630_0934, nerix_160630_0942: [0.87981132722499633, 25.881544316500776, 0.12180559291231839, 41488.458699311908, 191769.85899359034, 628547.96798815543, 0.12038570811881916, 1.4929309104505193, 2.8957097723521295]


nerix_160705_0945, nerix_160705_0955: [0.85925723545889554, 25.3727705181518, 0.12433964027462679, 56351.943099630589, 196103.61766911327, 155981.38412956905, 0.013576154270197427, 1.552976982164227, 2.9700619862754092]


nerix_160711_0808, nerix_160711_0816: [0.91818943940860331, 25.371189686785119, 0.12391092174198602, 54104.743509833417, 185853.1861528547, 17197.346350771841, 0.2203183705304067, 1.4867584458942837, 2.9744464543658298]


nerix_160715_0939, nerix_160715_0948: [0.89557496289857486, 25.287215107838385, 0.12429186861176918, 63968.766176303776, 182117.87864689133, 934466.03879330202, 0.27313941773547823, 1.4303993867405345, 2.9512503289663536]


nerix_160718_0929, nerix_160718_0936: [0.87592749965502326, 25.061544644733164, 0.12549557002763312, 58975.050754927339, 180985.70532316848, 951865.76683863637, 0.36795663746483759, 1.3473743970769445, 2.9218966521869834]


nerix_160722_0933, nerix_160722_0940: [0.93064810485595439, 25.853941630328592, 0.12136613661654715, 68134.832549495535, 185001.7678662994, 993689.02079514507, 0.30398252020649125, 1.4005826037461089, 2.9296676925756997]


nerix_160725_0936, nerix_160725_0944: [0.93419808677831695, 25.52283144090563, 0.12304829843209471, 88755.37634075337, 207930.80542890803, 941725.61535245099, 0.30040722012511584, 1.4081007625166002, 2.9374721352522299]


nerix_160728_0938, nerix_160728_0947: [0.89424681086665569, 25.14310426385002, 0.1253378858162382, 82423.476943185015, 194103.04948995364, 931037.53607224382, 0.28749722600788186, 1.3671546927002554, 2.8330315835591353]


nerix_160801_0933, nerix_160801_0940: [0.85485602926648152, 25.048816999469011, 0.12594303999336035, 80837.45370155634, 193761.44614757266, 102065.30529169837, 0.052963564611036962, 1.5402731230711131, 2.9484646548909721]


nerix_160808_1038, nerix_160808_1045: [0.85835404851708486, 25.138058838308922, 0.125607865877159, 87328.208366320847, 202444.92391247553, 917369.76174181071, 0.2151003740228703, 1.4059030225197111, 2.8348766870548694]
