2.41	46.9683	48.2594	49.2784	50.3604	
2.42	46.9077	48.2092	49.2369	50.3290	
2.43	46.8469	48.1586	49.1951	50.2972	
2.44	46.7860	48.1077	49.1529	50.2650	
2.45	46.5229	47.8439	48.8890	50.0014	
2.46	46.4635	47.7945	48.8481	49.9703	
2.47	46.4040	47.7448	48.8069	49.9389	
2.48	46.1474	47.4872	48.5491	49.6813	
2.49	46.0895	47.4390	48.5092	49.6511	
2.50	46.0315	47.3906	48.4692	49.6207	
2.51	45.9735	47.3422	48.4290	49.5900	
2.52	45.7250	47.0925	48.1788	49.3398	
2.53	45.6688	47.0456	48.1400	49.3104	
2.54	45.6125	46.9986	48.1011	49.2809	
2.55	45.5564	46.9516	48.0621	49.2512	
2.56	45.3159	46.7097	47.8195	49.0083	
2.57	45.2616	46.6644	47.7820	48.9800	
2.58	45.2074	46.6191	47.7445	48.9516	
2.59	45.1533	46.5738	47.7070	48.9232	
2.60	44.9208	46.3396	47.4719	48.6875	
2.61	44.8686	46.2961	47.4360	48.6606	
2.62	44.8165	46.2526	47.4002	48.6336	
2.63	44.5902	46.0244	47.1709	48.4036	
2.64	44.5400	45.9827	47.1366	48.3781	
2.65	44.4901	45.9412	47.1025	48.3526	
2.66	44.4405	45.8998	47.0684	48.3272	
2.67	44.2218	45.6790	46.8464	48.1043	
2.68	44.1741	45.6394	46.8140	48.0804	
2.69	44.1266	45.6000	46.7818	48.0566	
2.70	44.0794	45.5608	46.7497	48.0329	
2.71	43.8684	45.3474	46.5348	47.8170	
2.72	43.8231	45.3100	46.5044	47.7948	
2.73	43.7782	45.2729	46.4742	47.7728	
2.74	43.5729	45.0651	46.2648	47.5622	
2.75	43.5299	45.0297	46.2363	47.5418	
2.76	43.4872	44.9946	46.2080	47.5215	
2.77	43.4449	44.9598	46.1799	47.5014	
2.78	43.2468	44.7590	45.9773	47.2974	
2.79	43.2064	44.7260	45.9509	47.2788	
2.80	43.1664	44.6932	45.9247	47.2605	
2.81	43.1267	44.6608	45.8988	47.2423	
2.82	42.9355	44.4668	45.7029	47.0448	
2.83	42.8977	44.4361	45.6786	47.0282	
2.84	42.8603	44.4058	45.6546	47.0117	
2.85	42.8233	44.3757	45.6308	46.9955	
2.86	42.6388	44.1882	45.4414	46.8043	
2.87	42.6036	44.1599	45.4193	46.7896	
2.88	42.5688	44.1319	45.3974	46.7752	
2.89	42.3894	43.9494	45.2128	46.5887	
2.90	42.3564	43.9231	45.1926	46.5758	
2.91	42.3238	43.8971	45.1726	46.5631	
2.92	42.2915	43.8715	45.1529	46.5506	
2.93	42.1183	43.6951	44.9743	46.3699	
2.94	42.0878	43.6710	44.9562	46.3589	
2.95	42.0577	43.6473	44.9383	46.3481	
2.96	42.0279	43.6239	44.9207	46.3376	
2.97	41.8607	43.4534	44.7479	46.1626	
2.98	41.8326	43.4316	44.7318	46.1534	
2.99	41.8049	43.4101	44.7160	46.1445	
3.00	41.7775	43.3889	44.7004	46.1358	
3.01	41.6159	43.2239	44.5331	45.9661	
3.02	41.5901	43.2042	44.5189	45.9588	
3.03	41.5647	43.1848	44.5051	45.9517	
3.04	41.4073	43.0240	44.3418	45.7861	
3.05	41.3834	43.0061	44.3293	45.7802	
3.06	41.3598	42.9884	44.3171	45.7746	
3.07	41.3365	42.9710	44.3051	45.7692	
3.08	41.1843	42.8153	44.1469	45.6085	
3.09	41.1625	42.7992	44.1362	45.6043	
3.10	41.1409	42.7834	44.1257	45.6003	
3.11	41.1196	42.7679	44.1154	45.5965	
3.12	40.9724	42.6171	43.9620	45.4405	
3.13	40.9524	42.6028	43.9529	45.4379	
3.14	40.9328	42.5888	43.9441	45.4354	
3.15	40.7891	42.4415	43.7942	45.2829	
3.16	40.7707	42.4287	43.7865	45.2815	
3.17	40.7526	42.4160	43.7790	45.2803	
3.18	40.7347	42.4036	43.7717	45.2792	
3.19	40.5954	42.2607	43.6261	45.1309	
3.20	40.5786	42.2494	43.6198	45.1309	
3.21	40.5621	42.2383	43.6137	45.1309	
3.22	40.5459	42.2274	43.6078	45.1311	
3.23	40.4106	42.0885	43.4662	44.9869	
3.24	40.3954	42.0787	43.4613	44.9880	
3.25	40.3804	42.0689	43.4565	44.9892	
3.26	40.3656	42.0594	43.4518	44.9905	
3.27	40.2342	41.9243	43.3141	44.8501	
3.28	40.2204	41.9157	43.3103	44.8523	
3.29	40.2067	41.9072	43.3066	44.8546	
3.30	40.0781	41.7750	43.1717	44.7169	
3.31	40.0654	41.7674	43.1689	44.7200	
3.32	40.0527	41.7599	43.1661	44.7231	
3.33	40.0402	41.7525	43.1635	44.7263	
3.34	39.9151	41.6236	43.0319	44.5920	
3.35	39.9034	41.6171	43.0301	44.5960	
3.36	39.8919	41.6105	43.0283	44.6000	
3.37	39.8804	41.6041	43.0265	44.6040	
3.38	39.7584	41.4784	42.8981	44.4728	
3.39	39.7477	41.4727	42.8971	44.4776	
3.40	39.7371	41.4671	42.8960	44.4823	
3.41	39.7266	41.4615	42.8951	44.4870	
3.42	39.6075	41.3388	42.7696	44.3588	
3.43	39.5977	41.3338	42.7693	44.3642	
